position,A->T,A->G,A->C,T->A,T->G,T->C,G->A,G->T,G->C,C->A,C->T,C->G
52,0,0,0,0,0,0,0,0,0,0,0,0
53,0,0,0,0,0,0,0,0,0,0,0,0
54,0,0,0,0,0,0,0,0,0,0,0,0
55,0,0,0,0,0,0,0,0,0,0,0,0
56,0,0,0,0,0,0,1,4,0,0,0,0
57,1,157,5,0,0,0,0,0,0,0,0,0
58,0,0,0,0,3,79,0,0,0,0,0,0
59,0,0,0,0,0,1,0,0,0,1,108,1
60,0,0,0,1,4,160,0,0,0,0,0,0
61,0,0,0,0,52,0,43,879,3,0,0,0
62,0,0,0,0,8,10,0,0,0,0,0,0
63,0,0,0,3,3,222,0,0,0,0,5,0
64,0,0,0,0,0,8,0,0,0,21,626,0
65,0,0,0,0,4,66,0,0,0,0,0,0
66,0,0,0,0,0,469,0,0,0,29,2605,5
67,0,0,0,2,0,22,0,0,0,0,0,0
68,24,17,2,0,0,0,0,0,0,0,0,0
69,11,17,0,0,0,0,0,0,0,0,0,0
70,2,2,0,0,0,0,0,0,0,0,0,0
71,0,0,0,0,0,0,0,0,0,10,38,1
72,0,42,0,0,0,0,119,4,3,0,0,0
73,1,10,0,0,0,0,0,0,0,0,0,0
74,2,18,1,0,0,0,0,0,0,0,0,0
75,0,0,0,0,0,0,0,0,0,0,63,2
76,0,0,0,117,1,8,0,0,0,0,0,0
77,0,0,0,31,11,61,0,0,0,0,0,0
78,0,0,0,78,129,8,0,5,0,0,0,0
79,34,15,4,0,0,0,0,0,0,0,0,0
80,15,32,2,0,0,0,2,0,0,0,0,0
81,16,30,5,0,0,0,0,11,0,0,0,0
82,236,138,1,183,0,0,0,0,0,0,0,0
83,0,0,0,2,10,263,0,0,0,0,1,0
84,0,0,0,0,0,0,0,0,0,12,416,7
85,0,0,0,1,8,28,0,0,0,0,2,0
86,0,0,0,0,0,0,43,14,4,0,0,0
87,0,0,0,2,21,46,0,0,0,0,0,0
88,0,0,1,0,0,0,17,53,2,0,0,0
89,0,0,0,4,10,30,0,0,0,0,0,0
90,0,0,0,0,0,0,134,17,0,0,0,0
91,0,0,0,0,1,0,364,212,0,0,0,0
92,0,0,0,0,0,0,0,0,0,7,660,2
93,0,0,0,8,0,48,0,0,0,0,0,0
94,0,0,0,0,37,0,72,357,5,0,0,0
95,0,1,0,2,18,173,0,0,0,0,3,0
96,0,0,0,0,0,3,0,0,0,7,342,2
97,2,693,3,0,0,0,124,0,0,0,0,0
98,0,0,0,0,0,1,0,0,0,7,332,2
99,0,0,0,6,21,894,0,0,0,0,4,0
100,0,0,0,0,0,7,0,0,0,49,1286,0
101,0,0,0,0,0,0,416,202,7,0,0,0
102,0,0,0,0,0,0,122,21,3,0,0,0
103,0,0,0,0,0,1,0,0,0,3,387,0
104,0,0,0,0,2,15,0,0,0,0,0,0
105,0,0,0,0,0,0,21,491,17,0,1,0
106,0,0,0,0,0,70,0,0,0,16,4188,36
107,6,23,2,0,0,0,0,0,0,0,0,0
108,0,0,0,17,5,28,0,0,0,0,0,0
109,0,1,0,0,0,0,8,11,1,0,0,0
110,0,0,0,0,0,1,0,0,0,4,295,2
111,0,0,0,3,5,11,0,0,0,0,0,0
112,0,0,0,14,1,11,0,0,0,0,0,0
113,3,20,0,0,0,0,0,0,0,0,0,0
114,0,5,0,0,0,0,50,35,0,0,0,0
115,0,0,0,4,3,8,0,0,0,0,0,0
116,0,0,0,0,0,0,26,3,0,0,0,0
117,0,0,0,0,0,1,0,0,0,8,239,2
118,29,69,38,0,0,0,0,0,0,0,0,0
119,0,0,0,0,0,1,0,0,0,42,382,1
120,0,0,0,6,12,70,0,0,0,0,0,0
121,0,0,0,0,0,0,0,0,0,2,498,4
122,4,73,2,0,0,0,0,0,0,0,0,0
123,0,0,0,0,0,0,0,0,0,16,203,1
124,0,2,0,0,0,0,85,54,3,0,0,0
125,0,0,0,0,0,0,0,0,0,1,216,1
126,82,26,2,0,0,0,1,0,0,0,0,0
127,0,0,0,0,0,0,24,215,1,0,0,0
128,0,0,0,0,43,9,0,0,0,0,0,0
129,8,90,4,0,0,0,0,0,0,0,0,0
130,0,0,0,1,2,87,0,0,0,0,0,0
131,1,9,2,0,0,0,0,0,0,0,0,0
132,1,75,5,0,0,0,0,0,0,0,0,0
133,0,0,0,3,0,33,0,0,0,0,0,0
134,0,0,0,1,1,26,0,0,0,0,0,0
135,3,8,0,0,0,0,0,0,0,0,0,0
136,1,44,18,0,0,0,0,0,0,0,0,0
137,0,0,0,15,4,515,0,0,0,0,53,0
138,3,4,2,2,0,0,1,0,0,0,0,0
139,2,41,6,0,0,0,0,0,0,0,0,0
140,0,0,0,0,0,33,0,0,0,37,1314,23
141,0,0,0,1,0,105,0,0,0,0,0,0
142,11,26,1,0,0,0,0,0,0,0,0,0
143,105,66,32,0,0,0,0,0,0,0,0,0
144,0,0,0,2,24,62,0,0,0,0,0,0
145,0,0,0,6,0,375,0,0,0,0,0,0
146,2,29,0,0,0,0,0,0,0,0,0,0
147,0,0,0,0,0,10,0,0,0,18,790,3
148,0,0,0,14,3,24,0,0,0,0,0,0
149,0,0,0,0,0,0,56,64,6,0,0,0
150,0,0,0,0,0,0,0,0,0,0,0,0
151,0,0,0,0,0,0,0,0,0,21,158,0
152,0,0,0,0,0,0,181,9,1,0,0,0
153,0,0,0,0,0,0,0,0,0,0,0,0
154,0,0,0,2,3,13,0,0,0,0,0,0
155,0,0,0,0,0,0,25,5,0,0,0,0
156,22,343,11,0,0,0,4,0,0,0,0,0
157,0,0,0,0,0,0,0,0,0,7,261,0
158,23,95,5,0,0,0,0,0,0,0,0,0
159,0,0,0,0,0,0,67,1,2,0,0,0
160,0,0,0,0,4,0,436,553,1,0,0,0
161,0,227,0,0,0,0,0,0,0,0,0,0
162,0,0,0,0,0,16,0,0,0,26,423,1
163,3,31,4,0,0,0,0,0,0,0,0,0
164,0,0,0,0,0,0,0,0,0,4,0,0
165,0,1,0,0,0,0,20,69,4,0,0,0
166,2,7,7,0,0,0,0,0,0,0,0,0
167,0,0,0,0,0,0,54,126,17,0,0,0
168,0,0,0,2,0,82,0,0,0,0,1,0
169,18,114,2,0,0,0,0,0,0,0,0,0
170,1,27,5,0,0,0,0,0,0,0,0,0
171,0,0,0,0,0,7,0,0,0,16,345,0
172,0,0,0,11,3,691,0,0,0,0,177,0
173,0,0,0,0,0,0,0,0,0,13,843,2
174,0,16,0,0,22,0,489,13774,361,0,1,0
175,0,0,0,2,69,112,0,0,0,0,0,0
176,0,0,0,0,0,5,0,0,0,19,579,1
177,0,0,0,367,17,70,0,0,0,0,0,0
178,42,96,0,0,0,0,0,0,0,0,0,0
179,0,0,0,18,285,131,0,0,0,0,3,0
180,0,0,0,0,0,1,0,0,0,7,1600,0
181,0,0,0,5,29,119,0,0,0,0,0,0
182,0,0,0,6,22,48,0,0,0,0,0,0
183,0,0,0,0,0,1,0,0,0,4,449,0
184,0,0,0,60,38,18,0,0,0,0,0,0
185,0,0,0,0,0,0,110,137,5,0,0,0
186,0,0,0,0,0,208,0,0,0,72,3980,31
187,250,1233,8,3,0,0,0,0,0,0,0,0
188,0,0,0,0,0,0,463,53,14,0,0,0
189,0,1,0,0,0,0,2092,158,3,0,0,0
190,0,0,0,0,0,0,0,0,0,2,441,29
191,0,0,0,64,9,70,0,0,0,0,1,0
192,0,53,0,0,0,0,909,30,1,0,0,0
193,0,0,0,0,0,0,0,0,0,35,383,82
194,0,0,0,10,4,30,0,0,0,0,0,0
195,0,0,0,9,0,609,0,0,0,0,0,0
196,1,24,0,0,0,0,1,0,0,0,0,0
197,0,0,0,0,0,0,0,0,0,4,40,42
198,0,0,0,0,0,0,356,60,1,0,0,0
199,0,0,0,1,14,0,200,1746,3,0,0,0
200,0,0,0,13,0,69,0,0,0,0,0,0
201,0,0,0,356,6,65,0,0,0,0,0,0
202,0,0,0,7,10,314,0,0,0,0,0,0
203,0,0,0,0,0,20,0,0,0,71,9718,7
204,0,0,0,0,0,0,480,943,179,0,0,0
205,0,0,0,2,9,177,0,0,0,0,0,0
206,0,0,0,0,0,1,0,0,0,2,1080,4
207,0,0,0,0,0,0,0,0,0,17,453,1
208,0,0,0,0,0,0,22,105,1,0,0,0
209,0,0,0,2,2,141,0,0,0,0,2,0
210,0,0,0,1,2946,24,214,95040,9,0,0,0
211,0,0,0,70,14,18,0,0,0,0,0,0
212,162,0,0,890,1,49,0,0,0,0,1,0
213,0,0,0,0,0,0,82,122,5,0,0,0
214,0,0,0,0,0,0,0,0,0,3,413,2
215,18,59,40,0,0,0,0,0,0,0,0,0
216,0,0,0,0,0,0,265,47,2,0,0,0
217,0,0,0,0,0,1,2,0,0,7,222,80
218,0,0,0,0,0,1,0,0,0,75,437,1
219,0,2,0,0,1,0,382,1278,69,0,0,0
220,21,63,5,0,0,0,1,0,0,0,0,0
221,0,0,0,3,6,296,0,0,0,0,0,0
222,0,0,0,0,0,20,0,0,0,22,3725,43
223,30,2608,3,0,0,0,1002,0,0,0,0,0
224,0,0,0,5,6,350,0,0,0,0,0,0
225,0,0,0,0,0,0,0,0,0,2,255,3
226,5,0,0,0,0,0,0,0,0,0,0,0
227,0,0,0,0,0,0,55,7,2,0,0,0
228,0,0,0,0,0,0,0,0,0,8,165,42
229,227,65,9,0,0,0,0,0,0,0,0,0
230,0,0,0,0,0,1,0,0,0,6,132,319
231,17,137,11,0,0,0,0,0,0,0,0,0
232,0,0,0,27,13,495,0,0,0,0,0,0
233,0,0,0,0,0,0,0,0,0,81,455,17
234,0,0,0,94,49,945,0,0,0,0,161,0
235,12,223,4,0,0,0,9,0,0,0,0,0
236,0,0,0,0,0,0,74,19,3,0,0,0
237,0,5,0,0,0,0,108,201,3,0,0,0
238,0,0,0,1,44,48,0,0,0,0,0,0
239,0,0,0,18,12,238,0,0,0,0,0,0
240,0,0,0,1,4,62,0,0,0,0,0,0
241,0,0,0,68,4,6601,0,0,0,0,2258246,0
242,0,0,0,0,0,0,169,240,8,0,0,0
243,0,0,0,6,18,142,0,0,0,0,0,0
244,0,0,0,0,0,10,0,0,0,7,290,2
245,0,0,0,0,0,8,0,0,0,15,415,52
246,0,1,0,0,0,0,186,86,9,0,0,0
247,0,0,0,0,0,0,114,234,1,0,0,0
248,0,0,0,0,34,0,1,127,0,0,0,0
249,0,0,0,11,1,104,0,0,0,0,0,0
250,0,0,0,0,0,0,8,36,0,0,0,0
251,0,0,0,18,4,51,0,0,0,0,0,0
252,0,0,0,0,0,0,37,120,1,0,0,0
253,0,33,0,0,0,0,0,0,0,0,0,0
254,0,0,0,0,0,0,0,0,0,1,202,0
255,0,0,0,0,0,0,0,0,0,23,62,0
256,0,0,0,0,0,0,219,168,4,0,0,0
257,61,183,16,25,0,0,1,0,0,0,0,0
258,645,76,11,0,0,0,1,0,0,0,0,0
259,3,480,10,0,0,0,0,0,0,0,0,0
260,0,0,0,0,0,0,97,58,1,0,0,0
261,0,2,0,0,0,0,14,2,0,0,0,0
262,0,0,0,1,1,26,0,0,0,0,0,0
263,3,267,7,0,0,0,96,0,0,0,0,0
264,5,69,26,0,0,0,0,0,0,0,0,0
265,0,0,0,0,1,0,91,319,0,0,0,0
266,0,1,0,0,0,0,0,0,0,0,0,0
267,0,0,0,1,0,1,0,0,0,0,0,0
268,0,0,0,0,0,0,0,1,0,0,0,0
269,0,1,0,0,0,0,382,0,0,0,0,0
270,24,27,6,0,0,0,0,0,0,0,0,0
271,0,1,0,0,0,0,55,24,12,0,0,0
272,1,277,3,0,0,0,0,0,0,0,0,0
273,0,0,0,0,0,0,13,6,0,0,0,0
274,0,0,0,0,0,0,0,0,0,14,552,0
275,0,0,0,0,0,0,0,0,0,13,188,0
276,0,0,0,12,1,26,0,0,0,0,0,0
277,0,0,0,68,5,467,0,0,0,0,4,0
278,0,0,0,0,0,0,146,19,0,0,0,0
279,0,0,0,3,1,83,0,0,0,0,0,0
280,0,0,0,0,0,7,0,0,0,33,447,2
281,0,0,0,0,0,0,0,0,0,9,63,0
282,0,0,0,0,0,11,0,0,0,17,170,0
283,0,0,0,24,3,111,0,0,0,0,0,0
284,0,2,0,0,0,0,576,10,1,0,0,0
285,0,0,0,0,0,0,55,37,0,0,0,0
286,0,0,0,0,1,195,0,0,0,0,0,0
287,0,0,0,11,4,65,0,0,0,0,0,0
288,0,0,0,10,13,124,0,0,0,0,10,0
289,0,0,0,0,0,1,0,0,0,49,264,0
290,4,8,1,0,0,0,0,0,0,0,0,0
291,1,143,2,0,0,0,0,0,0,0,0,0
292,0,0,0,0,0,49,0,0,0,2,3039,16
293,0,0,0,0,0,0,80,3,2,0,0,0
294,12,36,12,0,0,0,0,0,0,0,0,0
295,0,0,0,0,0,0,90,15,3,0,0,0
296,0,8,6,0,0,0,0,0,0,0,0,0
297,1,18,8,0,0,0,0,0,0,0,0,0
298,0,29,1,0,0,0,0,0,0,0,0,0
299,1,60,4,0,0,0,0,0,0,0,0,0
300,0,0,0,0,0,18,0,0,0,6,774,0
301,1,47,1,0,0,0,0,0,0,0,0,0
302,0,0,0,0,0,0,0,0,0,6,230,0
303,0,90,1,0,0,0,0,0,0,0,0,0
304,0,0,0,0,0,0,0,0,0,23,502,2
305,0,0,0,0,0,0,76,4,0,0,0,0
306,0,0,0,2,4,32,0,0,0,0,0,0
307,0,0,0,0,0,5,0,0,0,12,277,0
308,0,0,0,0,0,0,0,0,0,40,1,0
309,106,31,0,5,0,0,0,0,0,0,0,0
310,5,32,12,0,0,0,0,0,0,0,0,0
311,0,0,0,0,0,278,0,0,0,34,774,3
312,0,0,0,6,9,249,0,0,0,0,15,0
313,0,0,0,0,0,2,0,0,0,5,1557,16
314,22,60,7,0,0,0,0,0,0,0,0,0
315,0,0,0,0,0,0,74,551,0,0,0,0
316,0,0,0,0,2,69,0,0,0,0,1,0
317,0,0,0,3,5,33,0,0,0,0,0,0
318,0,0,0,1,7,10,0,0,0,0,0,0
319,0,0,0,0,0,0,113,49,2,0,0,0
320,0,0,0,0,0,2,0,0,0,3,83,7
321,0,0,0,0,0,0,0,0,0,7,34,7
322,0,0,0,129,22,33,0,0,0,0,0,0
323,0,0,0,0,0,0,56,15,0,0,0,0
324,0,0,0,0,104,10,0,0,0,0,0,0
325,0,0,0,55,10,32,0,0,0,0,0,0
326,0,0,0,20,1,16,0,0,0,0,0,0
327,0,0,0,16,0,33,0,0,0,0,0,0
328,0,35,1,0,0,0,0,0,0,0,0,0
329,0,0,0,0,0,0,0,0,0,48,2,1
330,2,165,37,0,0,0,0,0,0,0,0,0
331,0,0,0,0,0,0,74,30,1,0,0,0
332,0,3,0,0,0,0,280,12,1,0,0,0
333,0,0,0,0,0,86,0,0,0,0,0,0
334,0,0,0,5,10,54,0,0,0,0,0,0
335,0,0,0,0,0,189,0,0,0,8,3461,2
336,0,0,0,0,0,0,107,8,0,0,0,0
337,0,0,0,0,0,161,0,0,0,18,4295,20
338,0,1,0,0,0,0,66,12,2,0,0,0
339,0,23,0,0,0,0,0,0,0,0,0,0
340,0,0,0,0,0,0,0,0,0,4,339,1
341,0,0,0,0,0,0,50,15,0,0,0,0
342,0,0,0,7,1,22,0,0,0,0,0,0
343,0,0,0,0,2,0,56,294,6,0,0,0
344,0,0,0,0,0,23,0,0,0,55,1278,2
345,0,0,0,90,18,26,0,0,0,0,0,0
346,0,0,0,0,0,10,0,0,0,12,2988,4
347,0,1,0,0,0,0,1836,29,5,0,0,0
348,0,0,0,5,0,104,0,0,0,0,0,0
349,0,29,1,0,0,0,0,0,0,0,0,0
350,0,0,0,0,0,0,0,0,0,26,244,0
351,0,0,0,0,0,0,188,9,1,0,0,0
352,0,0,0,28,3,122,0,0,0,0,2,0
353,0,0,0,0,2,0,116,53,0,0,0,0
354,0,0,0,0,0,0,104,52,17,0,0,0
355,0,0,0,0,0,4,0,0,0,45,489,0
356,0,0,0,12,12,39,0,0,0,0,0,0
357,0,0,0,12,4,33,0,0,0,0,0,0
358,0,0,0,108,3,125,0,0,0,0,0,0
359,0,2,0,0,0,0,96,0,0,0,0,0
360,0,0,0,0,0,0,90,6,0,0,0,0
361,12,216,23,0,0,0,0,0,0,0,0,0
362,0,0,0,0,0,0,249,158,2,0,0,0
363,1,41,2,0,0,0,0,0,0,0,0,0
364,0,0,0,0,0,1,0,0,0,66,328,0
365,0,0,0,51,12,49,0,0,0,0,0,0
366,0,0,0,0,0,0,0,0,0,4,149,1
367,0,0,0,0,0,1,0,0,0,123,974,34
368,0,0,0,0,0,0,293,46,0,0,0,0
369,0,0,0,19,5,33,0,0,0,0,0,0
370,0,0,0,0,27,0,325,1179,146,0,0,0
371,0,0,0,0,0,0,88,0,3,0,0,0
372,1,36,3,0,0,0,0,0,0,0,0,0
373,0,0,0,0,0,0,325,333,0,0,0,0
374,0,1,0,0,0,0,292,0,0,0,0,0
375,3,38,12,0,0,0,0,0,0,0,0,0
376,0,0,0,0,0,0,287,565,15,0,0,0
377,0,0,0,0,0,0,28,184,1,0,0,0
378,0,0,0,0,0,27,0,0,0,0,0,0
379,0,0,0,0,0,10,0,0,0,180,466,2
380,0,0,0,4,6,24,0,0,0,0,0,0
381,0,0,0,0,0,13,0,0,0,0,0,0
382,0,380,4,0,0,0,2,0,0,0,0,0
383,0,0,0,35,9,173,0,0,0,0,0,0
384,0,0,0,0,0,0,0,0,0,1,586,2
385,38,77,0,0,0,0,0,0,0,0,0,0
386,0,0,0,0,0,0,78,0,1,0,0,0
387,7,56,6,0,0,0,0,0,0,0,0,0
388,0,1,0,0,1,0,813,55,0,0,0,0
389,0,0,0,0,0,0,132,11,7,0,0,0
390,0,0,0,0,0,4,0,0,0,7,141,1
391,26,53,10,0,0,0,0,0,0,0,0,0
392,0,0,0,0,0,0,0,0,0,2,237,2
393,0,0,0,0,0,0,176,13,0,0,0,0
394,0,0,0,2,0,262,0,0,0,0,0,0
395,0,0,0,0,0,0,0,0,0,9,1,0
396,27,157,1,0,0,0,2,0,0,0,0,0
397,0,44,47,0,0,0,0,0,0,0,0,0
398,0,0,0,0,0,43,0,0,0,27,1353,7
399,2,69,5,0,0,0,0,0,0,0,0,0
400,0,0,0,3,25,724,0,0,0,0,0,0
401,0,0,0,0,0,0,0,0,0,13,466,0
402,0,0,0,32,7,38,0,0,0,0,0,0
403,0,0,0,46,0,47,0,0,0,0,1,0
404,5,17,3,0,0,0,0,0,0,2,0,0
405,5,128,1,0,0,0,5,0,0,0,0,0
406,7,37,9,0,0,0,0,0,0,1,0,0
407,0,0,0,0,0,0,237,110,1,0,0,0
408,6,69,17,0,0,0,0,0,0,0,0,0
409,0,0,0,28,5,69,0,0,0,0,0,0
410,0,0,0,0,1,0,55,544,4,0,0,0
411,0,0,0,0,0,0,160,12,2,0,0,0
412,0,0,0,0,0,0,0,0,0,1,453,3
413,3,15,2,0,0,0,0,0,0,0,0,0
414,0,0,0,0,0,0,0,0,0,144,125,1
415,0,0,0,2,20,13,0,0,0,0,0,0
416,0,0,0,18,0,64,0,0,0,0,0,0
417,0,0,0,0,0,0,56,1,737,0,0,66
418,0,0,0,0,14,103,0,0,0,0,0,0
419,0,0,0,0,0,0,40,122,1,0,0,0
420,0,0,0,0,0,0,50,7,0,0,0,0
421,0,0,0,0,0,0,0,0,0,112,286,21
422,0,0,0,1,26,52,0,0,0,0,0,0
423,0,0,0,0,0,4,0,0,0,0,0,0
424,11,25,0,0,0,0,0,0,0,0,0,0
425,0,0,0,0,0,0,51,21,12,0,0,0
426,0,0,0,9,0,10,0,0,0,0,0,0
427,7,85,12,0,0,0,0,0,0,0,0,0
428,0,0,0,0,0,0,317,1,5,0,0,0
429,7,27,27,0,0,0,0,0,0,0,0,0
430,7,64,43,0,0,0,0,0,0,0,0,0
431,0,0,0,0,0,0,26,47,3,0,0,0
432,0,0,0,0,0,19,0,0,0,0,0,0
433,0,0,0,31,1,97,0,0,0,0,0,0
434,0,0,0,0,0,0,203,0,0,0,0,0
435,1,62,99,0,0,0,0,0,0,0,0,0
436,8,25,1,0,0,0,0,0,0,0,0,0
437,0,9,4,0,0,0,0,0,0,0,0,0
438,1,296,16,0,0,0,0,0,0,0,0,0
439,7,47,32,0,0,0,0,0,0,0,0,0
440,0,0,0,0,0,0,105,143,0,0,0,0
441,0,0,0,0,0,0,20,3,0,0,0,0
442,0,0,0,0,0,0,0,0,0,20,333,2
443,0,0,0,0,0,0,782,67,4,0,0,0
444,0,0,0,0,32,22,0,0,0,0,0,0
445,0,0,0,3,2,106,0,0,0,0,0,0
446,0,0,0,20,1,71,0,0,0,0,0,0
447,0,0,0,0,6,50,0,0,0,0,0,0
448,0,0,0,0,0,0,77,185,0,0,0,0
449,0,0,0,0,0,2,0,0,0,34,768,0
450,0,0,0,0,0,3,0,0,0,24,138,0
451,0,0,0,69,125,74,0,0,0,0,0,0
452,0,0,0,0,0,0,0,0,0,254,0,0
453,15,129,0,0,0,0,0,0,0,0,0,0
454,0,210,1,0,0,0,0,0,0,0,0,0
455,0,0,0,0,0,0,0,0,0,4,63,1
456,0,0,0,4,10,27,0,0,0,0,0,0
457,0,0,0,38,0,34,0,0,0,0,0,0
458,0,0,0,0,0,0,81,0,1,0,0,0
459,1,28,10,0,0,0,0,0,0,0,0,0
460,4,52,6,0,0,0,0,0,0,0,0,0
461,0,0,0,0,0,0,0,0,0,30,0,0
462,2,51,10,0,0,0,0,0,0,0,0,0
463,0,0,0,0,0,0,302,23,1,0,0,0
464,0,0,0,0,0,0,0,0,0,15,138,0
465,0,0,0,0,0,0,0,0,0,12,160,0
466,0,0,0,0,0,0,0,0,0,781,481,0
467,0,0,0,24,1,13,0,0,0,0,0,0
468,4,25,2,0,0,0,0,0,0,0,0,0
469,0,0,0,0,0,54,0,0,0,0,0,0
470,0,0,0,0,0,0,22,9,0,0,0,0
471,0,0,0,17,0,17,0,0,0,0,0,0
472,0,0,0,0,0,0,155,31,0,0,0,0
473,0,0,0,4,3,76,0,0,0,0,0,0
474,0,0,0,3,0,163,0,0,0,0,0,0
475,0,0,0,0,0,0,0,0,0,0,704,0
476,14,78,6,0,0,0,0,0,0,0,0,0
477,0,0,0,7,13,88,0,0,0,0,0,0
478,0,0,0,0,0,0,0,0,0,71,322,0
479,0,69,0,0,0,0,0,0,0,0,0,0
480,2,60,2,0,0,0,0,0,0,0,0,0
481,1,151,3,0,0,0,0,0,0,0,0,0
482,0,0,0,0,0,0,0,0,0,12,268,0
483,0,0,0,0,0,0,260,7,6,0,0,0
484,1,0,0,198,4,113,0,0,0,0,0,0
485,0,0,0,46,4,99,0,0,0,0,0,0
486,0,0,0,0,0,1,0,0,0,0,526,0
487,0,0,0,0,1,0,420,223,3,0,0,0
488,0,0,0,0,0,0,523,33,0,0,0,0
489,4,341,10,0,0,0,0,0,0,0,0,0
490,6,0,0,203,10,204,0,0,0,0,0,0
491,0,0,0,0,0,0,54,9,1,0,0,0
492,0,0,0,0,0,0,0,0,0,25,322,0
493,0,0,0,60,40,484,0,0,0,0,0,0
494,0,0,0,0,0,0,0,0,0,68,1,1
495,0,0,0,0,0,0,105,41,1,0,0,0
496,28,18,14,0,0,0,0,0,0,0,0,0
497,1,902,0,0,0,0,6,0,0,0,0,0
498,0,0,0,0,0,0,0,0,0,22,106,2
499,0,0,0,75,20,31,0,0,0,0,0,0
500,0,0,0,0,0,0,58,9,2,0,0,0
501,0,0,0,0,0,0,0,0,0,11,103,0
502,1,8,0,0,0,0,0,0,0,0,0,0
503,0,0,0,0,1,0,0,0,0,20,146,0
504,0,0,0,0,0,0,0,0,0,77,147,1
505,0,0,0,17,31,123,0,0,0,0,1,0
506,0,0,0,0,0,0,0,0,0,8,1183,270
507,15,81,24,0,0,0,0,0,0,0,0,0
508,0,0,0,75,2,186,0,0,0,0,0,0
509,0,0,0,0,0,0,176,35,1,0,0,0
510,0,0,0,0,0,0,184,46,8,0,0,0
511,0,0,0,4,60,198,0,0,0,0,0,0
512,0,0,0,0,0,1,0,0,0,189,762,16
513,24,104,16,0,0,0,0,0,0,0,0,0
514,0,2,0,8,9,72,0,0,0,0,0,0
515,0,0,0,0,0,0,64,19,2,0,0,0
516,0,0,0,8,15,34,0,1,0,0,1,0
517,0,0,0,4,6,148,0,1,0,0,0,0
518,8,236,12,0,0,0,92,0,0,0,0,0
519,0,1,0,49,18,56,0,0,0,0,0,0
520,0,0,0,0,1,0,82,265,2,0,0,0
521,0,0,0,0,0,0,145,245,5,0,0,0
522,2,0,0,67,4,96,0,0,0,0,0,0
523,0,0,0,69,726,55,0,48,0,0,0,0
524,0,1,0,0,0,0,156,2,2,0,0,0
525,4,4,13,0,0,0,0,0,0,0,0,0
526,0,0,0,0,1,0,374,698,5,0,0,0
527,0,0,0,0,0,1,0,0,0,27,548,1
528,0,0,0,7,1,12,0,0,0,0,0,0
529,0,0,0,0,1,0,311,1758,3,0,0,0
530,0,0,0,0,0,0,40,24,1,0,0,0
531,0,0,0,2,2,5,0,0,0,0,0,0
532,10,1375,4,0,0,0,1,0,0,0,0,0
533,0,0,0,0,0,0,138,5,85,0,0,0
