position,A->T,A->G,A->C,T->A,T->G,T->C,G->A,G->T,G->C,C->A,C->T,C->G
8001,17,293,16,59,7,78,403,61,51,15,529,0
8101,9,73,406,5,6,99,194,132,3,21,1517,2
8201,18,86,4,1,4,51,28,75,1,4,540,0
8301,1,211,11,6,12,95,196,81,4,109,712,87
8401,1,64,5,1,3,68,129,1,2,5,178,2
8501,14,244,7,3,3,42,67,89,1,6,190,1
8601,13,128,7,29,15,185,87,44,20,14,642,6
8701,7,74,4,15,9,344,77,17,1,4,567,0
8801,19,152,12,15,2,159,124,42,2,18,507,0
8901,3,76,7,4,12,308,16,26,2,13,1488,0
9001,21,56,4,8,298,147,31,628,1,2,223,0
9101,3,67,5,8,5,451,59,136,0,17,434,1
9201,4,77,11,21,11,78,523,23,3,4,940,0
9301,5,107,3,3,15,165,58,12,11,1,277,1
9401,9,66,1,48,36,221,150,47,3,0,546,1
9501,9,65,1,14,30,445,30,20,0,8,2239,4
9601,1,27,0,1,13,6974,34,88,8,11,331,2
9701,8,100,5,35,8,112,68,28,3,46,367,0
9801,12,90,16,33,44,199,65,111,18,1,826,0
9901,6,66,4,19,291,975,50,11,0,7,873,2
10001,9,73,1,23,17,144,56,8,0,12,674,1
10101,1,169,13,8,12,392,58,38,1,8,1022,0
10201,1,47,9,0,2,174,47,179,4,3,771,0
10301,12,1037,2,16,4,351,449,47,2,20,933,0
10401,1,53,139,4,10,70,65,2,1,8,605,0
10501,5,89,4,8,5,153,13,26,16,13,446,2
10601,30,80,12,24,14,152,94,85,12,26,374,12
10701,2,101,4,7,3,143,36,13,4,88,861,7
10801,4,235,30,8,4,77,49,188,3,15,629,0
10901,1,106,8,5,5,262,180,39,1,1,316,0
11001,1,27,3,3,17,242,32,60,3,6896,495,0
11101,3,112,12,46,11,163,49,48,4,32,614,2
11201,2,153,3,158,587,147,614,103,4,22,222,0
11301,7,268,6,3,4,160,746,96,1,13,416,0
11401,2,243,2,5,8,2089,49,160,1,18,804,0
11501,21,1894,1,30,54,757,156,162,1,14,601,2
11601,1,24,0,11,5,92,21,113,1,13,935,0
11701,8,194,12,2,3,97,86,30,1,18,1111,0
11801,50,144,73,23,5,26,59,22,2,13,340,0
11901,0,155,16,3,10,63,87,16,1,19,429,0
12001,6,123,9,11,10,103,120,237,1,17,1415,1
12101,28,74,5,21,7,202,107,933,3,13,247,1
12201,2,44,3,11,4,53,60,35,6,7,154,2
12301,4,77,1,18,4,124,128,4,0,5,295,0
12401,4,84,37,1,5,210,16,4,0,31,762,0
12501,20,371,29,3,10,63,71,35,5,6,500,2
12601,9,64,7,15,3,63,35,19,0,8,289,0
12701,3,140,41,12,3,123,119,53,4,9,1161,3
12801,2,101,5,4,6,102,82,83,2,17,478,0
12901,22,114,2,4,5,4793,61,15,1,9,283,0
13001,5,170,3,23,5,116,28,28,4,2,564,1
13101,8,94,7,12,4,178,113,24,1,5,553,0
13201,6,96,6,3,345,142,68,405,0,7,294,3
13301,2,149,6,14,3,94,78,49,0,18,606,1
13401,8,90,3,2,4,95,79,18,1,64,483,6
13501,0,54,2,9,0,52,15,24,1,6,572,0
13601,3,69,15,4,11,121,51,267,0,559,696,10
13701,2,3267,6,6,2,125,91,30,1,13,161,0
13801,5,138,21,2,6,88,32,51,3,6,494,0
13901,33,434,10,2,3,147,111,68,5,44,544,0
14001,6,82,3,9,16,125,31,69,0,38,227,0
14101,8,90,2,18,48,150,145,50,4,32,815,5
14201,17,35,11,25,29,111,52,169,2,12,331,0
14301,4,85,5,2,3,162,107,19,1,3,412,2
14401,4,42,10,15,5,208,10,102,2,3,148,0
14501,1,85,0,52,4,106,45,13,2,5,824,0
14601,1,64,12,18,1,158,25,50,0,38,502,1
14701,4,58,3,5,2,94,89,63,0,4,861,0
14801,7,69,3,2,0,89,31,217,4,3,391,0
14901,150,177,5,44,7,271,40,9,0,5,445,0
15001,3,28,0,0,5,214,78,25,0,14,252,0
15101,12,51,4,24,2,35,17,11,0,44,246,0
15201,6,33,99,6,2,282,13,26,0,11,897,0
15301,0,16,6,8,11,140,52,101,0,62,316,0
15401,14,162,12,1,0,94,217,71,3,3,92,0
15501,3,66,9,12,9,283,54,59,2,28,344,0
15601,6,101,8,5,3,64,70,116,0,11,1291,0
15701,5,44,1,7,5,226,45,263,0,22,983,1
15801,23,246,2,5,9,72,20,10,0,13,697,2
15901,7,151,2,4,2,164,60,153,1,98,828,4
16001,1,82,3,3,2,207,42,96,1,3,160,1
16101,2,61,6,3,1,51,42,25,1,14,559,0
16201,5,60,0,13,15,60,71,58,0,5,786,1
16301,36,44,50,2,4,242,54,49,0,43,718,1
16401,0,98,20,7,11,479,16,14,0,5,528,0
16501,4,316,2,4,0,132,29,17,0,1,397,3
16601,5,68,3,6,17,63,108,51,2,17,303,1
16701,3,36,8,3,1,47,116,50,0,8,546,2
16801,1,88,4,11,11,42,35,132,1,4,139,0
16901,3,239,19,2,1,127,55,85,2,5,392,0
17001,4,122,5,9,10,189,115,93,2,7,345,1
17101,8,100,3,142,33,206,65,111,1,39,484,12
17201,6,157,7,11,10,123,27,192,0,0,137,0
17301,1,50,5,12,4,66,41,72,1,42,350,2
17401,101,3008,4,13,5,96,68,57,10,17,447,4
17501,5,124,1,60,24,75,65,211,2,8,634,0
17601,5,476,3,6,8,93,310,140,0,23,546,0
17701,6,194,9,30,22,77,304,131,3,16,846,2
17801,4,63,4,3,1336,171,68,3,1,28,258,3
17901,25,115,1,4,1,47,25,32,1,16,345,5
18001,5,121,9,12,6,221,60,143,2,6,1116,1
18101,1,147,6,11,3,201,424,170,3,20,843,0
18201,5,114,18,9,3,131,43,116,1,7,657,0
18301,0,103,1,19,4,183,90,72,2,25,823,1
18401,11,105,11,77,14,170,40,158,1,12,447,0
18501,3,314,31,8,6,61,62,193,26,22,852,461
18601,1,46,7,55,53,129,116,156,3,21,695,1
18701,8,123,27,25,4,123,69,80,1,11,563,0
18801,9,33,5,2,2,104,71,169,9,22,619,0
18901,5,87,7,3,3,75,48,181,33,25,235,0
19001,8,65,5,4,2,107,45,84,0,23,453,1
19101,9,138,4,10,6,72,36,83,2,10,1127,1
19201,2,110,1,14,21,277,27,27,0,41,846,0
19301,6,62,4,6,8,258,167,87,2,9,310,0
19401,4,137,4,2,6,260,22,47,0,0,138,1
19501,1,35,7,7,8,968,36,206,6,18,653,23
19601,7,77,5,20,111,283,170,152,1,22,920,0
19701,3,67,12,7,5,78,98,60,0,3,66,0
19801,9,174,6,15,9,85,68,102,5,24,689,1
19901,20,43,17,28,93,228,111,337,11,19,540,6
20001,9,189,9,3,14,197,99,73,3,2,122,1
20101,4,65,12,1,1,137,47,61,1,4,1108,0
20201,40,125,29,5,6,119,42,317,2,104,296,0
20301,8,109,30,14,12,225,123,43,1,5,180,0
20401,4,125,81,22,24,194,64,90,6,26,709,1
20501,1,131,3,6,4,163,37,128,0,18,119,0
20601,15,92,9,4,9,71,74,82,242,16,192,2
20701,5,38,6,3,1,78,14,48,0,26,3318,0
20801,7,75,5,10,2,160,62,11,0,3,288,0
20901,8,61,7,5,6,69,104,79,2,21,308,8
21001,7,93,67,4,30,82,140,19,4,39,727,1
21101,19,575,12,5,10,99,146,87,13,17,206,0
21201,4,76,8,27,3,68,108,118,3030,19,177,16
21301,21,80,11,2,21,114,103,59,1,196,513,2
21401,1,87,5,1,6,100,39,17,0,3,110,1
21501,8,29,19,24,9,734,24,95,3,8,478,196
21601,33,51,28,31,23,284,35,174,219,67,815,23
21701,17,123,1344,79,90,542,643,290,119,1167,4097,21
21801,8,55,9,23,4,239,49,109,14,73,1322,8
21901,208,25,27,49,142,383,71,202,55,58,939,12
22001,60,202,58,54,67,236,69,164,44,169,359,8
22101,109,171,26,53,157,585,257,335,51,46,147,7
22201,6,108,6,13,26,159,179,194,53,25,932,6
22301,7,228,77,26,7,323,163,207,242,44,486,21
22401,17,59,9,48,2,93,74,347,35,19,884,7
22501,33,202,23,19,3,154,306,35,124,18,371,5
22601,7,221,77,29,3,1313,620,54,9,102,703,0
22701,7,239,65,98,7,3220,174,37,7,904,1095,1
22801,22,1400,37,10,790,200,91,2376,4,9,288,2
22901,10,337,648,166,279,174,51,404,31,150,731,16
23001,42,944,30,371,77,712,1007,35,51,266,814,29
23101,30,69,10,10,6,160,26,119,283,18,492,1
23201,16,39,92,5,13,223,49,87,1,111,775,21
23301,22,30,2,7,3,107,16,92,284,2,98,1
23401,178,49,6,19,32,320,117,216,8,42,273,14
23501,62,62,7,7,17,217,47,313,314,21,587,9
23601,15,51,426,16,7,218,126,171,23,45,1200,6
23701,21,857,27,4,5,166,203,37,6,11,408,8
23801,8,43,688,4,7,111,71,63,24,326,308,5
23901,149,87,15,2,70,72,31,51,6,17,343,6
24001,27,150,9,37,11,237,23,93,3,18,504,82
24101,7,67,70,8,17,214,361,110,9,67,390,0
24201,14,59,3,26,0,208,17,41,0,4,230,10
24301,79,1118,12,14,8,82,74,669,133,64,771,6
24401,25,35,5,162,8,82,21,26,2,32,398,8
24501,45,58,70,41,24,154,115,151,2,18,170,1
24601,7,46,4,30,11,152,19,59,4,3,123,11
24701,36,39,8,18,7,245,67,153,6,49,203,1
24801,12,115,6,4,5,160,99,122,91,34,421,11
24901,102,58,37,1,3,283,83,135,128,106,893,59
25001,30,101,18,11,4,168,108,2595,29,22,647,5
25101,11,89,95,4,21,367,57,197,206,85,260,2
25201,19,113,7,17,24,204,157,761,93,36,346,12
25301,3,90,36,3,23,104,89,367,22,27,508,15
25401,18,942,65,35,34,383,194,752,475,198,1126,7
25501,76,141,60,18,79,729,252,1760,116,96,2263,13
25601,19,79,142,23,37,228,400,526,74,113,1662,8
25701,19,97,99,23,70,136,78,1466,24,34,1273,15
25801,22,34,3,12,22,213,48,128,17,23,603,13
25901,19,181,22,4,24,126,85,258,21,18,853,5
26001,30,119,51,16,10,564,41,102,5,238,1498,5
26101,15,130,31,29,17,131,177,217,24,99,590,1
26201,20,84,8,2,1,245,56,224,11,68,639,4
26301,6,41,21,9,2,60,22,106,6,38,260,4
26401,15,24,26,18,43,169,59,185,30,22,525,10
26501,26,126,11,10,10,172,860,210,1186,174,748,362
26601,26,40,4,4,6,91,32,189,3,7,1088,3
26701,13,349,16,22,10,196,472,434,21,16,934,4
26801,10,53,3,26,1,178,44,421,29,37,1558,53
26901,2,164,27,32,19,204,62,156,26,23,1360,5
27001,70,47,10,107,16,171,93,237,19,39,496,1
27101,47,47,5,16,2,177,14,72,13,8,357,6
27201,38,77,19,68,15,383,140,298,17,101,721,16
27301,490,249,44,198,12,826,27,700,396,22,1017,114
27401,69,88,41,30,29,353,220,298,13,113,1114,52
27501,36,98,49,42,17,3104,173,329,23,140,1198,25
27601,47,156,141,518,39,519,64,384,23,117,4823,12
27701,54,246,16,19,32,1349,102,390,20,41,1050,2
27801,51,109,10,20,76,1594,47,152,58,125,1538,6
27901,31,300,9,38,100,321,143,246,4,114,978,7
28001,1206,129,21,1530,167,1046,194,1039,60,29,689,15
28101,49,359,4,36,35,264,168,165,7,62,252,18
28201,390,56,336,362,419,475,420,642,384,474,388,240
28301,146,466,17,17,35,229,368,521,41,107,822,9
28401,68,143,49,42,12,158,386,129,71,29,1014,23
28501,11,103,15,0,1,119,142,127,57,52,404,25
28601,32,152,185,31,9,201,171,208,37,22,1630,4
28701,114,178,18,13,17,469,77,232,88,39,1046,15
28801,629,495,24,2997,106,121,1473,270,981,57,637,206
28901,22,247,46,43,203,451,244,526,13,70,784,3
29001,55,172,11,11,12,68,147,198,14,33,804,2
29101,55,166,12,11,5,282,73,417,15,82,979,7
29201,43,89,8,13,18,41,218,313,44,44,1159,10
29301,45,220,26,5,3,97,96,240,122,81,1223,6
29401,43,170,181,16,36,192,599,709,46,58,582,9
29501,25,360,225,16,45,130,147,548,66,215,1851,12
29601,31,392,9,14,9,275,83,554,18,5,1735,201
29701,177,427,201,62,153,790,497,1962,930,182,3419,35
29801,0,0,0,0,0,0,0,0,0,8,22,2
29901,0,0,0,0,0,0,0,0,0,0,0,0
