position,A->T,A->G,A->C,T->A,T->G,T->C,G->A,G->T,G->C,C->A,C->T,C->G
7101,1,25,1,4,5,114,14,35,3,9,405,1
7201,1,38,0,32,14,43,21,27,2,15,211,2
7301,0,67,0,0,24,135,17,221,1,9,123,0
7401,1,46,1,5,4,42,8,11,0,1,251,0
7501,3,32,2,2,0,18,17,9,1,4,214,2
7601,14,14,5,2,0,44,9,13,70,0,93,0
7701,7,82,22,6,4,148,43,121,0,10,516,1
7801,2,82,8,2,5,72,13,34,0,6,270,1
7901,9,64,12,2,9,53,47,2483,2,35,233,2
8001,26,173,6,14,0,21,25,59,1,12,290,0
8101,1,37,21,7,4,45,53,77,0,23,329,0
8201,6,21,0,3,1,29,4,17,1,4,342,0
8301,1,114,7,0,3,72,51,26,1,175,1427,34
8401,0,86,5,0,3,20,53,4,0,5,86,0
8501,5,41,4,0,2,11,23,77,0,5,46,3
8601,1,58,5,18,27,76,33,26,11,16,375,0
8701,0,36,6,5,3,154,23,14,3,1,238,0
8801,6,135,3,6,2,32,71,14,2,11,412,1
8901,7,364,1,1,8,156,11,32,1,9,382,2
9001,4,52,1,2,58,83,24,26,4,7,113,0
9101,1,37,2,2,3,56,41,58,1,5,225,0
9201,0,47,2,3,7,26,2877,8,3,4,194,0
9301,2,362,1,4,8,64,22,6,14,2,121,0
9401,1,68,1,16,8,36,89,24,1,2,690,1
9501,1,11,0,3,7,270,38,198,0,15,725,6
9601,1,25,0,0,4,39,4,6,1,186,187,0
9701,0,46,3,1,2,72,1342,5,2,7,132,2
9801,10,42,0,9,7,114,23,23,1,6,1074,0
9901,3,28,2,3,12,451,12,5,1,6,446,2
10001,5,73,0,12,3,150,32,9,0,2,268,1
10101,1,35,4,5,6,289,152,17,0,3,436,5
10201,1,18,3,0,60,131,20,18,0,5,333,0
10301,13,424,17,3,0,111,473,65,0,4,425,0
10401,1,50,35,5,0,29,27,2,1,40,313,0
10501,0,37,1,1,1,78,16,7,2,11,477,2
10601,21,79,22,7,5,33,53,127,9,11,197,12
10701,0,38,1,12,0,74,19,7,1,24,423,3
10801,1,182,14,22,19,113,16,71,1,11,289,0
10901,2,32,1,10,1,36,61,7,0,1,98,0
11001,0,16,2,3,5,75,28,40,5,5,295,1
11101,10,79,0,3,8,86,40,17,7,7,312,1
11201,1,42,0,185,374,61,443,346,1,341,56,0
11301,7,109,5,2,6,42,78,160,0,4,172,1
11401,0,39,1,2,2,78,13,34,0,7,186,0
11501,18,576,5,6,14,462,78,36,0,23,352,0
11601,0,7,1,9,6,45,13,32,0,1,341,3
11701,3,101,6,4,1,71,45,136,0,5,756,0
11801,4,63,1,5,2,104,42,16,0,19,169,0
11901,1,71,3,1,5,100,67,10,1,8,182,2
12001,15,61,4,4,5,23,43,76,0,6,520,0
12101,12,38,3,10,16,250,67,43,0,7,146,1
12201,17,106,2,0,2,43,39,37,1,1,59,0
12301,3,35,1,13,0,46,103,3,0,1,101,0
12401,3,33,17,0,11,24,10,0,0,6,500,0
12501,0,122,9,1,1,34,15,25,0,1,157,0
12601,4,35,1,0,13,65,21,6,0,4,380,0
12701,3,46,26,7,0,34,34,41,2,19,751,0
12801,0,85,8,0,20,71,82,53,0,4,186,0
12901,1,21,0,1,0,34,42,7,0,1,178,0
13001,3,66,0,8,2,462,26,36,0,5,212,0
13101,8,32,2,5,7,56,30,26,0,2,303,0
13201,1,55,8,10,7,81,37,49,1,6,141,1
13301,2,17,4,3,2,38,23,8,1,10,250,0
13401,6,26,1,1,0,31,776,5,1,11,219,8
13501,3,34,2,0,1,27,11,11,1,6,325,0
13601,3,55,2,4,11,62,16,32,1,10,345,3
13701,3,221,2,3,2,50,56,19,0,4,533,0
13801,1,44,7,0,2,63,40,51,0,4,166,0
13901,31,351,7,6,3,63,92,19,0,20,416,1
14001,1,30,4,1,7,53,21,28,3,39,124,0
14101,7,39,64,7,32,148,68,36,0,14,338,2
14201,0,22,6,2,5,48,34,48,1,3,295,0
14301,1,20,2,3,1,61,27,25,0,3,156,2
14401,1,31,0,9,3,151,194,57,1,5,50,0
14501,0,10,9,13,2,100,17,17,2,9,333,1
14601,2,383,4,2,5,85,32,5,1,5,142,4
14701,1,32,3,1,1,59,42,18,0,5,203,1
14801,2,17,1,4,2,44,12,54,0,0,171,0
14901,74,78,4,4,0,34,11,4,0,2,124,0
15001,0,29,3,0,1,132,14,19,0,10,138,1
15101,2,32,2,2,0,24,7,3,1,5,65,0
15201,29,20,5,5,0,218,4,18,1,2,530,0
15301,1,14,0,1,0,59,46,69,0,6,312,0
15401,2,26,1,2,0,49,94,87,1,0,83,0
15501,8,15,2,7,2,70,62,27,0,2,184,1
15601,1,30,4,1,1,42,16,35,10,3,112,0
15701,9,14,0,4,0,83,9,21,4,16,436,0
15801,6,18,0,5,3,100,31,4,0,4,185,0
15901,4,52,3,0,12,88,32,55,6,759,278,2
16001,0,124,0,4,5,25,12,39,2,2,113,2
16101,3,32,0,1,2,91,12,11,0,10,207,0
16201,0,24,4,176,3,78,39,23,1,30,241,2
16301,1,26,2,0,0,147,43,55,0,9,652,0
16401,1,220,4,2,3,317,14,10,0,3,406,1
16501,26,31,2,8,3,96,20,10,1,0,190,0
16601,2,38,1,1,18,31,31,25,1,18,75,0
16701,0,19,2,0,3,41,45,574,0,8,158,0
16801,2,24,4,6,6,17,10,48,0,1,72,0
16901,0,44,1,13,1,40,22,86,0,0,137,0
17001,0,35,1,7,6,76,25,35,0,11,210,1
17101,3,20,8,18,13,49,35,42,1,63,214,0
17201,0,2488,6,2,13,49,15,97,2,0,76,0
17301,0,20,0,4,1,17,25,219,0,7,186,1
17401,2,19,1,6,4,68,19,41,0,12,313,0
17501,1,122,0,26,2,32,41,49,3,6,319,0
17601,2,98,1,0,10,45,36,82,0,19,409,0
17701,1,200,1,4,3,36,17,32,147,11,395,2
17801,1,44,0,2,0,35,39,24,0,11,146,2
17901,3,73,2,2,0,24,14,23,0,6,238,0
18001,1,32,1,2,3,53,65,44,1,6,173,0
18101,16,47,0,9,1,109,228,84,0,2,2335,0
18201,2,111,3,5,4,53,28,33,0,7,157,0
18301,0,45,3,8,2,50,51,201,0,30,285,0
18401,10,48,6,0,10,119,22,63,1,10,289,2
18501,0,209,8,2,3,26,59,89,15,4,416,300
18601,2,30,3,72,38,36,55,126,2,24,340,1
18701,0,24,2,11,0,83,6,63,1,7,284,1
18801,6,22,4,0,4,38,35,64,4,9,280,0
18901,3,35,1,6,0,135,38,141,1,2,120,0
19001,2,37,3,5,5,43,16,124,0,7,279,0
19101,3,83,13,1,1,39,8,22,1,9,640,0
19201,3,87,1,4,9,435,7,5,0,21,633,1
19301,2,32,3,0,3,146,15,18,1,0,747,0
19401,1,128,2,1,8,51,10,17,2,1,78,2
19501,1,21,27,8,3,52,19,85,1,5,296,0
19601,2,28,6,5,64,35,78,66,0,17,122,2
19701,8,147,12,2,6,45,58,35,2,6,26,0
19801,9,112,9,3,0,49,43,69,8,7,431,0
19901,9,132,6,6,7,92,41,176,3,6,291,1
20001,14,93,2,3,3,122,63,85,1,1,79,1
20101,3,22,8,1,1,31,31,37,2,2,609,0
20201,6,2077,22,2,1,50,11,83,2,21,129,0
20301,2,7046,8,4,1,43,58,27,0,2,2642,0
20401,0,58,9,6,13,54,25,66,0,1,509,0
20501,26,19,1,2,2,32,31,90,1,3,33,0
20601,2,36,6,2,9,30,32,61,69,5,281,13
20701,5,136,6,0,1,15,7,29,1,5,259,0
20801,10,52,7,5,4,47,13,1,1,1,203,1
20901,0,23,7,1,2,26,45,37,3,7,102,2
21001,1,35,6,2,1,56,10,38,2,2,272,3
21101,3,310,21,6,5,46,66,143,0,7,87,0
21201,3,19,3,20,2,24,138,74,37,8,92,4
21301,16,20,5,2,75,137,41,20,0,38,162,0
21401,199,23,3,1,4,65,28,23,0,0,45,0
21501,15,19,37,42,9,275,16,64,2,1,176,40
21601,82,21,30,8,8,182,9,54,536,71,550,99
21701,4,124,362,20,29,265,149,1509,47,142,545,94
21801,55,85,4,5,11,109,41,39,16,14,3150,5
21901,19,12,5,42,50,134,20,150,30,48,438,5
22001,25,92,21,14,18,104,38,122,91,128,112,9
22101,62,92,5,34,153,149,66,252,15,27,69,4
22201,3,63,1,30,201,139,56,115,23,23,275,3
22301,4,74,38,8,1,122,113,92,4,36,204,4
22401,30,66,4,13,0,72,18,39,11,2,352,2
22501,15,190,6,3,1,40,193,15,81,6,135,7
22601,5,39,26,6,4,656,176,31,7,17,669,0
22701,3,317,96,66,4,2178,120,29,4,552,359,1
22801,11,164,10,22,358,90,70,1851,7,0,154,0
22901,10,544,159,27,168,95,33,201,4,65,134,4
23001,45,231,27,183,28,447,890,20,185,442,213,3
23101,20,14,5,6,8,61,10,127,11,11,242,2
23201,8,36,57,6,5,45,18,62,13,29,318,5
23301,5,28,1,9,3,43,26,15,8,42,50,0
23401,57,22,1,1,9,74,74,80,14,27,234,5
23501,34,28,3,3,6,96,24,161,33,9,505,1
23601,3,59,263,2,7,86,50,137,19,16,579,75
23701,6,715,2,2,2,61,221,12,0,69,204,0
23801,2,14,201,5,1,50,17,36,17,125,204,0
23901,128,41,6,2,53,67,6,25,4,7,231,0
24001,3,27,4,17,7,49,17,149,0,9,276,83
24101,5,30,32,3,13,40,22,67,3,32,162,2
24201,11,45,1,14,0,47,8,40,0,0,129,0
24301,5,46,5,8,4,95,37,134,18,11,458,6
24401,148,22,1,20,4,53,16,25,2,18,85,0
24501,23,35,43,22,2,46,53,53,1,9,133,1
24601,7,25,2,1,0,51,16,31,2,1,86,9
24701,14,10,5,0,4,170,22,140,3,16,2662,0
24801,3,33,5,2,3,78,35,77,11,96,81,6
24901,11,39,18,4,1,185,43,54,66,2,294,29
25001,7,38,11,1,0,38,98,112,7,10,652,0
25101,29,42,20,3,11,34,40,219,40,69,187,1
25201,24,49,3,7,45,81,48,300,44,24,183,0
25301,1,56,16,2,5,45,67,171,7,29,340,6
25401,9,67,10,14,8,281,136,313,70,15,628,6
25501,32,137,52,12,22,172,137,479,23,52,939,16
25601,5,43,155,48,24,170,159,252,35,33,1012,3
25701,8,420,26,1,26,67,36,453,6,9,474,7
25801,5,32,5,5,30,55,33,72,6,5,486,13
25901,3,65,27,1,7,45,49,259,48,4,286,1
26001,15,45,24,5,3,81,28,62,1,131,713,2
26101,15,36,21,34,5,72,34,201,15,33,344,3
26201,6,87,7,2,4,113,36,89,91,41,335,0
26301,1,28,6,2,2,60,11,82,4,12,142,2
26401,16,22,3,8,9,77,48,177,16,14,236,3
26501,10,47,4,3,5,96,173,79,562,8,220,171
26601,7,18,3,5,3,107,11,74,4,2,562,4
26701,7,161,10,7,5,71,382,191,1,2,348,3
26801,3,20,1,14,1,135,21,235,2,11,703,7
26901,10,64,0,7,4,73,41,112,50,29,287,2
27001,15,23,4,20,5,112,31,70,3,27,216,0
27101,41,31,4,9,1,56,14,28,7,9,173,1
27201,8,52,10,34,29,165,55,113,4,60,285,12
27301,134,312,21,172,19,289,20,488,74,85,397,130
27401,32,71,33,14,21,165,108,106,8,59,592,39
27501,28,53,24,20,14,236,75,161,12,80,785,10
27601,28,52,54,35,11,147,84,136,17,79,1018,1
27701,30,88,16,18,15,133,70,151,10,19,2621,3
27801,249,60,3,11,9,249,25,91,11,19,505,4
27901,23,77,5,14,87,190,45,130,5,49,726,0
28001,414,51,3,849,136,303,104,450,34,13,469,61
28101,38,56,2,6,10,82,121,285,6,29,138,10
28201,178,55,197,173,179,141,51,86,26,49,175,60
28301,87,102,4,8,9,145,244,353,52,15,387,1
28401,15,90,47,49,11,83,341,89,63,29,527,26
28501,2,19,4,0,3,21,44,68,12,29,229,40
28601,13,56,6,5,4,71,97,182,36,24,769,1
28701,40,72,5,6,2,53,45,309,13,18,538,2
28801,512,350,22,11,467,50,402,143,619,8,385,140
28901,15,61,23,9,252,101,166,307,7,14,252,3
29001,18,132,12,7,3,40,39,90,4,12,296,1
29101,118,57,4,9,3,280,43,108,2,19,542,0
29201,36,36,8,5,0,24,496,238,15,11,621,1
29301,14,112,11,1,7,64,33,188,87,61,506,1
29401,16,57,11,6,64,68,61,183,15,20,202,6
29501,26,131,112,13,13,47,108,276,13,123,656,13
29601,41,216,6,9,30,180,44,227,11,12,913,2
29701,126,129,121,41,61,286,305,978,557,181,1213,83
29801,0,0,0,0,0,0,0,0,0,4,87,2
29901,0,0,0,0,0,0,0,0,0,0,0,0
