position,A->T,A->G,A->C,T->A,T->G,T->C,G->A,G->T,G->C,C->A,C->T,C->G
12501,1,0,1,0,1,6,1,11,0,0,34,0
12601,0,1,1,0,0,0,5,1,0,0,4,0
12701,0,3,0,0,0,1,1,4,0,1,37,0
12801,0,1,0,0,0,15,3,0,0,0,17,0
12901,0,3,0,0,0,1,0,0,0,0,6,0
13001,0,0,0,0,3,7,0,0,0,0,32,0
13101,0,1,0,0,0,17,1,0,0,0,16,0
13201,0,1,0,0,0,12,13,6,1,0,9,0
13301,0,6,0,0,0,0,0,1,0,0,10,0
13401,0,6,0,0,0,2,0,3,0,1,3,0
13501,0,3,0,0,0,5,1,0,0,1,31,0
13601,0,0,0,0,0,3,0,4,0,1,60,0
13701,0,6,0,0,0,2,0,0,0,0,11,0
13801,0,3,1,0,4,0,3,2,0,0,4,0
13901,1,5,0,1,75,3,3,2,0,0,6,0
14001,0,3,0,0,4,1,2,4,0,0,10,0
14101,0,1,0,0,0,2,0,5,0,2,7,0
14201,1,1,2,0,0,4,2,3,0,0,10,0
14301,0,2,0,0,0,2,1,3,1,0,12,0
14401,0,3,0,0,0,42,0,0,0,1,24,0
14501,2,4,0,1,0,17,0,0,1,1,70,0
14601,0,5,0,0,0,3,1,1,0,0,7,0
14701,0,4,0,0,0,5,0,2,0,0,20,0
14801,0,1,0,0,0,7,0,15,0,0,10,0
14901,0,3,1,0,0,0,0,0,0,0,8,0
15001,0,1,0,0,0,5,3,0,0,0,2,0
15101,0,0,1,0,0,1,0,0,0,0,5,0
15201,0,0,0,0,0,50,0,6,0,0,44,0
15301,0,2,0,0,0,5,1,6,0,0,3,0
15401,3,35,0,0,0,0,6,2,0,0,2,0
15501,0,5,1,0,2,3,0,4,0,1,3,0
15601,0,2,0,0,0,1,2,0,0,0,15,0
15701,0,0,0,0,0,14,0,1,0,0,62,0
15801,0,1,0,0,0,2,0,0,0,0,9,0
15901,1,28,0,0,0,3,1,7,0,2,12,0
16001,0,5,0,3,0,1,2,0,0,0,9,0
16101,0,1,0,0,0,1,4,1,0,0,11,0
16201,0,2,1,0,0,12,1,1,0,0,6,0
16301,8,1,4,4,5,18,6,0,0,0,72,0
16401,0,2,0,0,0,24,3,1,0,0,9,0
16501,0,0,0,0,0,2,0,0,0,0,9,0
16601,0,2,0,1,0,1,1,6,0,0,6,0
16701,0,0,0,0,0,3,0,2,0,0,28,0
16801,0,1,0,0,1,1,1,3,0,1,2,0
16901,0,2,1,0,0,5,3,6,0,0,10,1
17001,0,3,1,0,1,10,2,15,0,0,9,0
17101,0,0,0,4,1,9,0,14,0,0,4,0
17201,0,5,0,0,1,1,0,6,1,0,6,0
17301,0,0,0,0,0,6,1,11,0,0,6,0
17401,3,2,0,0,0,4,4,0,0,0,19,0
17501,0,0,0,0,0,31,1,7,0,0,18,0
17601,0,4,0,0,0,5,3,2,0,0,6,0
17701,0,0,0,0,0,2,4,3,0,13,16,0
17801,0,2,0,0,0,4,1,0,0,1,4,0
17901,0,2,0,0,0,0,3,0,0,0,48,0
18001,0,2,0,0,1,2,1,6,0,0,6,0
18101,0,13,0,0,0,6,32,8,0,1,21,0
18201,1,3,0,1,0,1,1,2,0,0,13,0
18301,0,7,0,0,0,10,0,5,0,2,9,0
18401,0,4,0,0,0,5,2,1,0,0,23,0
18501,1,4,0,2,1,3,2,3,10,2,50,18
18601,3,6,2,4,9,3,1,15,1,1,30,3
18701,1,3,0,1,0,70,0,10,0,1,18,0
18801,0,3,0,0,7,2,6,8,0,2,49,0
18901,0,0,1,1,0,27,0,6,0,0,7,0
19001,0,6,1,0,0,2,4,6,0,0,9,0
19101,0,2,0,0,0,2,1,7,0,0,21,1
19201,0,1,0,0,0,16,1,0,0,0,29,1
19301,1,3,0,0,0,5,0,2,0,1,5,0
19401,0,5,0,1,0,1,1,1,0,1,2,0
19501,0,1,0,0,0,23,12,2,0,0,28,0
19601,0,5,0,0,0,9,2,32,0,0,15,1
19701,0,2,0,1,0,2,0,7,0,0,0,0
19801,0,7,0,0,0,2,7,12,0,0,5,0
19901,0,1,1,0,0,4,1,3,0,0,12,0
20001,3,8,1,0,0,7,6,7,0,1,4,0
20101,0,1,0,0,0,4,2,2,0,0,9,0
20201,0,24,1,0,0,1,2,12,0,0,9,0
20301,0,1,0,1,0,3,15,2,0,0,4,0
20401,1,1,0,0,0,6,2,3,0,0,39,0
20501,0,2,0,0,0,0,1,5,0,0,0,0
20601,0,0,1,1,0,3,4,8,0,1,4,0
20701,3,5,0,8,0,2,1,4,0,0,27,0
20801,1,0,0,0,2,1,0,3,0,0,16,0
20901,0,2,0,0,0,2,1,2,0,0,7,0
21001,0,0,0,1,0,2,2,7,0,0,2,0
21101,0,15,0,0,0,2,1,2,0,0,4,0
21201,0,1,0,0,1,18,0,56,2,0,4,0
21301,0,0,0,0,0,1,4,3,0,4,28,0
21401,0,0,0,0,1,1,5,0,0,0,2,0
21501,1,2,4,2,3,5,1,4,1,1,21,2
21601,4,9,4,1,2,10,1,10,25,3,35,12
21701,0,2,0,0,0,48,4,7,1,59,906,0
21801,0,2,2,2,4,12,1,3,14,4,1134,1
21901,2,0,1,0,5,5,1,6,0,0,6,0
22001,3,20,3,5,10,15,6,13,2,13,25,4
22101,2,19,0,0,7,1,1,32,0,0,3,0
22201,1,2,0,1,3,3,1,23,2,1,41,0
22301,0,0,0,0,1,4,8,7,0,0,10,0
22401,5,3,0,6,1,1,14,11,2,2,23,1
22501,8,26,9,1,0,1,19,3,5,2,16,7
22601,2,10,0,0,0,29,14,8,0,1,35,0
22701,0,11,1,0,0,10,6,4,0,125,75,0
22801,1,46,5,0,24,10,4,176,10,0,6,0
22901,0,20,36,0,17,7,11,34,0,28,6,0
23001,2,13,11,7,12,18,14,9,10,19,45,2
23101,16,2,0,0,5,5,1,3,1,0,21,0
23201,1,2,6,0,0,4,0,4,0,8,47,0
23301,1,0,1,1,0,1,0,8,1,1,4,1
23401,0,5,0,0,0,6,12,14,0,1,2,0
23501,1,6,0,0,4,8,0,20,2,0,16,0
23601,0,3,6,0,0,0,1,32,20,1,36,0
23701,0,6,0,0,0,2,5,2,0,0,9,5
23801,0,5,16,0,0,1,2,7,0,7,6,0
23901,1,1,0,0,9,1,1,13,0,0,15,0
24001,0,4,0,0,1,4,2,16,0,0,10,0
24101,0,0,3,0,0,6,0,13,0,19,17,0
24201,22,1,0,0,0,3,1,2,0,0,9,0
24301,0,1,0,1,1,1,0,5,0,3,11,0
24401,7,3,0,11,0,2,1,0,0,0,10,0
24501,0,0,0,0,0,3,0,0,0,0,12,0
24601,0,4,0,6,0,1,8,1,0,0,11,0
24701,47,2,0,0,1,4,0,15,0,0,9,0
24801,18,1,0,0,0,1,1,2,0,1,10,0
24901,3,1,0,2,0,3,0,28,0,1,10,1
25001,0,1,0,1,2,2,1,10,0,0,28,0
25101,1,4,0,0,2,1,4,9,2,0,2,0
25201,0,1,0,1,0,2,5,24,1,0,22,0
25301,0,1,1,0,1,3,3,15,0,0,14,0
25401,0,30,2,0,1,34,7,46,25,1,58,0
25501,1,2,0,0,1,11,4,20,4,0,70,0
25601,0,2,3,5,0,20,16,23,0,3,82,0
25701,0,4,4,0,32,2,0,17,0,0,33,0
25801,2,2,0,0,2,26,0,11,0,0,14,1
25901,1,5,1,1,0,1,1,9,2,0,24,0
26001,0,20,2,0,5,16,0,6,0,1,25,0
26101,1,3,0,1,2,0,0,16,6,1,14,0
26201,0,15,0,0,0,4,25,2,0,0,16,0
26301,1,4,0,0,0,1,3,7,0,0,3,0
26401,5,0,0,1,0,4,1,9,4,0,3,0
26501,3,12,2,1,0,6,15,80,32,0,18,13
26601,4,2,0,2,2,6,1,3,0,1,24,3
26701,0,28,0,0,0,4,11,5,0,3,73,0
26801,0,8,0,0,1,13,0,10,0,2,28,0
26901,0,2,0,0,0,3,0,2,0,0,11,0
27001,0,6,0,0,0,3,6,2,0,0,14,0
27101,0,2,0,0,0,8,0,0,0,0,29,0
27201,3,5,11,16,10,13,3,11,2,4,17,0
27301,4,81,2,7,0,8,2,13,4,5,28,5
27401,0,2,0,5,1,76,5,1,0,3,31,2
27501,16,2,10,8,13,16,7,85,1,4,34,0
27601,1,0,0,2,0,7,6,22,10,3,85,0
27701,4,6,5,10,2,113,7,10,2,4,19,2
27801,3,2,0,0,0,84,0,8,0,0,99,0
27901,4,4,0,2,3,17,9,11,0,2,46,0
28001,1,5,1,3,2,8,9,70,1,5,125,2
28101,0,34,27,9,11,4,3,7,1,0,27,0
28201,32,4,99,20,28,21,6,16,22,0,62,0
28301,4,5,0,0,0,8,15,39,0,4,81,0
28401,7,1,3,3,3,6,74,3,3,6,84,6
28501,1,4,0,0,0,0,1,1,4,0,5,0
28601,0,0,1,1,5,0,4,2,1,0,129,0
28701,3,2,0,0,0,4,3,10,6,0,35,0
28801,6,38,2,5,10,1,11,11,10,3,22,15
28901,3,6,2,4,29,8,1,89,3,1,149,0
29001,1,5,2,0,0,1,56,8,0,1,16,0
29101,3,0,0,0,2,5,1,26,3,2,56,0
29201,0,1,0,0,0,0,2,18,9,0,42,0
29301,2,7,5,0,0,18,3,22,2,0,36,0
29401,2,3,0,0,34,4,2,24,0,0,17,0
29501,0,4,3,0,1,1,1,67,4,9,41,2
29601,0,14,0,0,18,5,4,16,0,0,68,0
29701,7,29,21,20,40,247,84,37,61,53,105,35
29801,0,0,0,0,0,0,0,0,0,0,1,0
29901,0,0,0,0,0,0,0,0,0,0,0,0
