position,A->T,A->G,A->C,T->A,T->G,T->C,G->A,G->T,G->C,C->A,C->T,C->G
9401,20,29629,425,142,12,245,374,129,1,4,876,2
9501,8,88,0,34,32,755,37,44,2,23,3995,6
9601,6,124,4,83,22,418,18,655,3,12,662,1
9701,5,77,25,8,15,261,148,31,5,75,503,1
9801,2,114,6,13,48,1260,67,174,6,6,1356,7
9901,8,114,6,16,340,1428,50,11,2,5,1997,0
10001,10,119,3,81,73,702,70,8,0,18,849,2
10101,58,75,18,13,14,492,84,79,50,7,4929,2
10201,3,179,23,3,6,180,46,30,6,7,3193,3
10301,22,2401,0,13,3,96,332,110,4,72,2110,5
10401,1,128,201,12,7,93,78,2,2,52,798,0
10501,4,88,4,12,10,271,25,16,38,6,1328,5
10601,14,106,11,20,21,501,350,106,18,15,1114,13
10701,2,192,16,10,10,282,50,16,2,107,2369,2
10801,6,234,61,41,15,212,96,1197,2,10,667,1
10901,6,96,5,2,2,112,236,30,2,16,423,0
11001,22,542,2,5,22,314,81,58,26,126,767,1
11101,7,120,3,67,16,441,101,74,0,9,1070,0
11201,2,58543,2,60,783,280,1670,1186,4,4,273,0
11301,13,97,36,2,7,159,190,223,7,7,893,1
11401,1,79,7,13,14,270,180,164,4,20,574,1
11501,23,504,10,23,83,571,193,231,25,40,2886,1
11601,8,9,2,12,101,191,29,123,1,40,1114,6
11701,13,552,4,11,4,182,98,36,2,55,3274,3
11801,3,210,16,15,15,224,38,73,5,113,978,37
11901,2,181,3,7,2,110,54,18,0,10,897,2
12001,29,203,21,29,38,454,166,211,2,49,4671,9
12101,12,152,12,42,30,294,103,1018,8,24,744,0
12201,25,60,8,8,3,182,137,47,0,21,243,2
12301,13,78,7,10,3,145,215,6,2,3,2433,0
12401,22,144,58,2,12,230,121,4,0,44,1406,17
12501,8,209,25,7,16,99,88,62,10,5,703,0
12601,2,168,8,23,4,99,101,34,2,13,526,2
12701,7,147,110,28,7,96,379,90,3,12,2275,1
12801,0,166,5,8,8,134,75,252,2,15,632,0
12901,9,105,12,11,0,65,120,9,0,6,960,0
13001,33,210,12,26,95,5086,320,45,0,13,463,1
13101,21,99,6,10,8,206,305,47,1,38,929,0
13201,3,87,203,3,5,219,69,64,1,21,514,10
13301,2,103,8,5,7,398,135,88,2,13,996,1
13401,212,233,12,2,5,175,144,199,1,90,2577,2
13501,0,501,7,7,1,128,17,45,3,5,907,0
13601,10,201,27,8,4,122,57,350,0,24,2882,10
13701,18,418,21,2,9,128,451,102,1,41,603,1
13801,10,308,15,5,0,156,45,140,0,3,1029,1
13901,33,226,8,7,49,166,80,205,2,72,1667,0
14001,18,97,172,116,5,170,36,167,0,51,252,0
14101,10,212,3,21,28,322,477,46,79,38,1704,0
14201,3,158,5,24,12,339,119,82,2,74,521,0
14301,158,172,17,4,4,366,70,40,0,1,565,1
14401,11,66,11,15,7,288,32,120,5,11,29644,0
14501,1,78,3,39,3,161,155,32,2,21,822,0
14601,2,63,2,11,10,203,118,14,0,19,695,2
14701,2,178,10,4,7,355,104,145,7,9,558,0
14801,17,68,3,14,5,294,17,1027,3,6,699,2
14901,184,141,12,54,5,76,124,21,1,4,814,3
15001,45,119,8,2,2,217,74,63,3,42,1365,2
15101,16,70,6,31,3,58,19,27,1,49,233,0
15201,26,57,2,7,1,415,29,89,0,19,1492,0
15301,0,61,3,3,11,165,99,171,4,61,595,0
15401,13,170,2,0,1,174,144,88,5,9,172,1
15501,8,44,15,17,8,558,46,204,2,43,537,1
15601,20,471,8,2,22,68,78,806,3,20,736,0
15701,1,165,9,9,82,279,65,27,0,59,2024,1
15801,12,233,12,8,6,110,50,33,7,26,606,1
15901,12,360,5,0,13,351,106,171,4,45,1958,6
16001,2,178,2,10,9,111,40,89,1,4,277,2
16101,4,68,9,0,3,107,30,119,2,4,696,0
16201,36,70,5,14,11,92,147,127,2,15,1004,2
16301,29,85,25,5,16,591,93,162,0,9,2300,5
16401,101,1234,27,7,12,210,36,42,1,22,1393,0
16501,21,273,9,50,7,380,62,80,2,11,817,0
16601,4,114,3,62,62,149,82,95,1,35,381,2
16701,4,107,13,3,2,94,115,45,37,30,1342,0
16801,8,224,8,11,11,125,746,125,2,8,241,0
16901,6,199,14,7,11,214,169,96,1,9,2310,1
17001,3,134,12,16,82,299,142,182,4,9,1500,8
17101,11,441,5,132,30,324,78,243,0,273,856,11
17201,5,271,5,22,19,135,44,850,1,2,377,0
17301,2,138,22,22,3,102,99,131,2,77,746,4
17401,105,211,3,60,111,114,173,95,4,7,976,1
17501,154,407,4,57,18,1942,197,135,2,17,1893,13
17601,26,698,15,5,8,211,77,205,1,20,1767,1
17701,10,188,15,20,26,161,149,79,0,36,1446,2
17801,5,218,13,7,10,211,81,24,1,24,453,12
17901,14,191,330,4,8,826,39,66,6,10,734,2
18001,2,234,16,11,8,202,237,98,3,4,537,0
18101,14,344,6,9,5,103,354,189,6,41,1330,1
18201,3,247,40,13,5,185,19,103,2,30,393,0
18301,6,235,1,61,6,285,164,231,3,22,1837,0
18401,60,188,10,24,5,477,68,160,10,22,1034,1
18501,3,631,92,1,10,105,41,116,5,25,1471,545
18601,22,48,2,16,28,570,113,200,6,38,1338,0
18701,9,88,29,32,5,159,194,201,1,71,1119,197
18801,4,98,7,1,4,209,103,209,19,23,1368,0
18901,6,69,15,1,16,144,211,290,38,12,533,4
19001,11,118,10,10,9,124,57,132,6,9,1031,3
19101,8,200,9,4,10,120,276,96,48,17,4675,2
19201,4,210,11,13,55,213,38,14,1,94,988,0
19301,5,101,19,9,86,187,214,244,0,7,564,2
19401,6,181,4,19,20,125,39,47,0,2,153,0
19501,3,98,8,14,5,219,61,714,7,80,1018,2
19601,10,189,13,152,132,336,156,199,2,74,422,0
19701,7,106,17,13,9,88,85,87,10,0,235,0
19801,26,565,38,10,5,289,152,233,5,99,1360,1
19901,15,61,10,92,82,233,147,704,7,42,1066,2
20001,8,299,12,3,7,137,118,168,4,8,993,1
20101,21,92,14,5,23,276,99,141,9,9,1328,17
20201,21,418,28,5,10,90,213,483,4,100,327,14
20301,5,322,20,54,12,145,277,110,0,20,234,14
20401,12,224,9,13,497,370,136,220,4,1084,1045,0
20501,5,740,11,7,44,196,52,260,1,33,170,3
20601,17,232,9,11,15,151,95,209,47,14,306,0
20701,21,101,18,7,1,162,46,151,7,16,719,1
20801,3,154,10,10,5,109,75,26,3,8,391,0
20901,6,38,16,10,10,254,74,157,5,9,751,4
21001,11,93,66,6,0,144,55,57,14,25,2191,2
21101,8,979,27,11,19,123,142,401,1,11,440,1
21201,10,84,4,74,1,57,225,207,379,20,365,21
21301,12,160,20,703,22,316,441,36,5,380,834,20
21401,11,149,8,4,4,62,113,30,1,4,342,3
21501,33,51,62,49,117,3534,54,125,220,39,1295,42
21601,42,77,153,103,9,403,27,324,156,183,31727,53
21701,25,1093,3848,93,168,1234,3688,363,101,46,2765,11
21801,35,114,39,52,37,459,115,199,8,51,3677,18
21901,1202,89,471,117,1294,800,143,711,208,148,661,50
22001,75,364,114,177,47,521,238,456,66,310,456,35
22101,158,201,46,110,29489,821,381,794,141,20,322,0
22201,28,164,9,27,111,5075,352,582,92,32,1959,11
22301,13,351,176,41,43,398,157,287,195,48,1217,20
22401,133,167,18,20,27,216,134,408,106,38,1030,7
22501,76,729,46,9,6,197,465,124,180,113,509,10
22601,55,29693,230,9,16,2746,488,40,15,50,1483,1
22701,17,585,294,160,12,762,42,61,7,424,35269,7
22801,18,3135,121,4,6664,1049,241,4159,4,9,514,2
22901,7,417,290,71,341,171,110,499,10,148,675,38
23001,21,601,83,573,29,1223,1919,148,37,620,2547,2
23101,29,126,23,9,9,168,39,259,316,43,998,3
23201,13,70,156,38,48,288,122,736,61,141,1270,40
23301,2301,54,9,24,5,288,61,542,34,17,124,2
23401,154,294,29,23,41,348,317,233,18,104,549,30
23501,77,158,43,1,31,261,201,388,118,25,2811,9
23601,82,91,369,21,8,329,170,352,16,35,1850,23
23701,23,2748,14,17,6,202,59,86,5,23,757,1
23801,15,136,1072,13,3,162,98,87,76,36,680,6
23901,376,137,48,7,137,102,40,64,0,22,660,3
24001,39,210,5,17,49,369,75,336,6,8,1090,369
24101,9,303,128,8,35,303,73,165,24,61,560,1
24201,13,131,18,99,1,109,18,51,3,17,523,3
24301,69,1183,16,50,7,230,96,443,203,81,1004,2
24401,51,49,5,66,5,236,106,95,3,10,309,3
24501,15,90,7,4,10,173,46,174,7,19,263,0
24601,8,129,6,39,0,178,154,213,8,4,247,409
24701,39,64,23,23,15,940,63,184,21,124,371,4
24801,12,116,5,39,19,355,75,192,61,48,577,6
24901,188,86,22,10,30,466,63,85,82,103,1564,81
25001,46,111,15,19,35,218,403,253,23,22,1221,10
25101,25,112,138,3,10,223,103,326,136,279,872,7
25201,88,135,12,26,55,387,192,1323,119,44,627,4
25301,2,113,90,7,9,318,194,776,46,79,908,10
25401,47,196,53,1016,115,477,366,1163,109,296,11159,7
25501,1656,518,29,39,94,596,489,744,1441,118,2909,13
25601,24,224,110,33,92,272,338,1488,23,135,3365,53
25701,13,235,69,37,115,308,76,812,48,17,2335,26
25801,17,69,7,18,166,274,158,760,22,23,1886,4
25901,68,452,59,20,18,277,277,510,98,28,1042,3
26001,89,163,73,29,32,257,65,209,9,250,2461,8
26101,76,1191,473,44,14,213,131,574,27,312,815,5
26201,21,116,23,90,6,425,148,218,8,39,1276,0
26301,8,68,3,17,4,91,50,126,5,61,276,10
26401,36,29,14,11,257,609,57,993,107,23,815,34
26501,70,953,11,7,7,197,2788,283,1115,47,855,1340
26601,14,46,9,19,7,743,36,267,9,32,1815,0
26701,62,712,15,24,13,157,215,1375,11,76,1042,1
26801,47,81,6,11,11,260,156,226,9,62,2465,258
26901,25,289,4,18,31,332,133,269,50,98,1039,5
27001,69,59,10,63,8,97,414,130,24,56,783,8
27101,25,82,11,32,11,463,20,477,15,14,1062,3
27201,84,307,319,111,44,505,157,241,24,298,1584,75
27301,329,374,1991,192,384,985,58,331,322,29,2009,48
27401,59,154,37,50,80,1851,481,238,61,108,1627,26
27501,81,203,30,109,42,774,146,816,71,301,2491,43
27601,54,132,110,596,85,1226,117,494,46,280,5449,20
27701,61,216,158,58,42,337,149,368,237,71,1541,47
27801,97,332,20,47,91,618,108,230,37,83,1971,71
27901,152,281,21,32,177,534,420,269,4,158,1896,6
28001,436,212,63,4074,604,1068,268,1840,58,29,1684,16
28101,80,279,58,8,126,459,282,426,14,117,484,1
28201,454,326,522,294,643,685,289,886,219,131,709,287
28301,676,971,21,5,14,328,565,1013,108,95,1595,35
28401,92,290,43,166,7,174,591,208,97,48,1873,81
28501,39,85,18,1,3,173,141,194,98,30,622,11
28601,36,230,12,62,2,305,277,1313,22,44,2931,11
28701,140,705,19,4,9,222,414,284,68,368,1878,9
28801,609,4163,51,133,176,265,733,707,657,52,1552,550
28901,126,832,16,28,58,650,767,868,12,73,860,8
29001,29,498,10,10,9,179,161,248,10,80,1763,9
29101,167,683,35,21,13,151,117,401,23,83,1611,10
29201,30,119,32,16,33,89,361,560,61,35,2638,15
29301,43,275,26,9,4,166,147,562,193,163,2136,9
29401,70,229,40,9,85,146,289,846,93,35,874,1733
29501,228,334,24,16,39,275,227,992,83,564,2880,151
29601,63,655,8,161,32,1430,107,551,29,11,4993,9
29701,509,1336,707,478,417,1293,1725,2889,828,534,3613,56
29801,0,0,0,0,0,1,0,0,0,15,35,0
29901,0,0,0,0,0,0,0,0,0,0,0,0
