position,A->T,A->G,A->C,T->A,T->G,T->C,G->A,G->T,G->C,C->A,C->T,C->G
12501,125,487,44,7,21,103,122,80,8,5,470,1
12601,12,54,6,4,1,46,45,4,1,7,396,0
12701,3,327,144,18,7,60,142,75,6,25,2061,0
12801,2,162,12,3,13,1958,74,320,1,27,534,0
12901,4,97,1,3,2,68,111,20,1,4,406,0
13001,2,212,3,17,10,223,48,74,4,10,970,1
13101,12,91,6,7,8,2735,166,30,4,7,904,0
13201,30,61,19,4,4,145,69,64,1,20,356,9
13301,9,152,5,7,4,192,130,34,1,22,1181,0
13401,43,105,3,3,2,91,94,80,1,46,770,8
13501,0,205,6,14,0,213,20,27,1,8,650,2
13601,11,95,31,2,5,123,27,179,2,26,1530,9
13701,2,391,3,2,4,138,95,31,16,5,368,1
13801,5,136,15,3,6,226,61,53,2,4,431,0
13901,20,746,10,8,5,145,132,63,0,70,1623,0
14001,6,101,3,55,108,218,57,85,2,34,288,0
14101,13,85,5,13,80,163,132,49,12,27,1204,2
14201,7,209,11,7,5,112,66,110,0,31,385,0
14301,3,90,3,5,10,127,88,55,1,0,514,0
14401,8,63,10,26,3,264,29,76,1,6,212,4
14501,1,73,1,32,12,89,91,40,0,18,927,0
14601,1,70,6,15,9,211,47,23,0,6,406,13
14701,0,184,25,21,7,110,78,47,4,10,661,0
14801,5,192,6,17,3,164,18,140,0,10,568,3
14901,128,291,10,38,5,77,22,6,1,14,422,0
15001,3,49,0,33,4,147,78,22,1,10,631,0
15101,5,62,14,5,2,75,33,28,0,29,237,0
15201,2,178,7,5,3,321,20,785,1,18,2529,0
15301,2,40,3,28,9,186,92,493,0,46,296,4
15401,9,2931,2,0,3,158,149,54,3,10,81,0
15501,5,64,6,16,35,346,142,411,3,17,1352,1
15601,9,205,14,2,2,118,30,70,2,4,575,0
15701,7,65,2,6,5,312,28,85,4,63,2566,2
15801,21,124,14,17,5,94,39,14,2,18,668,2
15901,13,242,7,4,11,305,58,90,5,56,1246,3
16001,0,142,2,8,11,93,50,100,0,3,311,0
16101,2,65,1,6,3,121,33,70,0,11,413,2
16201,4,180,4,14,7,402,72,44,1,10,825,0
16301,10,81,11,4,9,189,49,45,1,26,1370,5
16401,2,190,9,3,16,3015,23,24,4,22,1824,0
16501,9,154,0,14,9,145,47,28,2,3,493,0
16601,2,79,5,9,70,107,107,69,2,15,298,1
16701,2,65,4,2,2,68,198,84,0,33,4821,1
16801,3,97,15,17,13,95,53,183,2,5,277,0
16901,38,72,13,8,0,129,48,170,1,6,281,0
17001,11,96,8,13,37,298,191,155,2,9,797,4
17101,12,115,10,31,22,373,78,78,0,49,697,5
17201,4,218,8,6,19,166,38,406,1,0,231,0
17301,6,66,4,15,10,186,71,107,2,48,591,2
17401,74,7033,5,20,8,139,41,895,4,10,1213,0
17501,2,558,28,56,40,82,100,168,22,15,1201,0
17601,10,443,8,11,9,108,120,290,0,37,1729,5
17701,3,247,5,18,15,275,118,154,4,23,1454,4
17801,6,190,8,39,7,137,90,13,1,19,341,3
17901,9,261,2,20,6,83,30,41,1,21,1021,1
18001,7,236,8,7,6,229,67,98,8,8,449,0
18101,5,137,4,9,2,98,1298,228,3,37,1089,0
18201,10,106,4,17,3,95,58,89,1,106,374,4
18301,5,702,12,15,11,176,211,109,1,19,3851,1
18401,3,141,9,17,11,316,71,152,2,23,563,0
18501,4,581,36,8,11,80,105,79,17,160,1595,558
18601,0,57,3,55,17,144,261,235,10,21,1306,3
18701,3,83,19,24,4,154,55,84,0,8,858,0
18801,7,66,7,0,1,133,82,166,3,4,784,0
18901,6,66,29,6,5,87,87,297,23,9,526,0
19001,5,92,13,14,6,95,65,148,0,9,759,2
19101,9,216,11,4,2,93,66,127,2,11,1210,4
19201,2,292,0,32,78,518,50,53,1,146,625,0
19301,7,89,13,5,5,1938,138,74,4,6,313,1
19401,4,104,3,10,22,103,48,33,2,2,146,0
19501,0,49,4,24,10,194,32,350,1,23,775,24
19601,6,47,9,35,179,223,124,157,3,47,458,0
19701,6,71,8,12,5,91,113,153,2,4,172,0
19801,22,437,30,14,10,228,169,138,4,30,960,0
19901,10,46,23,210,15,161,138,666,5,28,541,8
20001,6,269,5,2,7,232,125,212,19,5,277,1
20101,9,81,7,3,12,86,54,133,2,3,1273,3
20201,11,170,28,5,8,88,52,72,5,88,641,0
20301,3,208,14,21,10,85,288,29,0,8,200,0
20401,7,145,19,28,32,275,96,154,3,10,1157,2
20501,9,97,15,6,3,149,62,261,3,12,119,1
20601,10,95,8,4,7,102,90,150,301,3,222,2
20701,11,59,12,2,5,108,14,64,2,15,470,0
20801,71,59,4,15,2,132,45,21,2,5,584,0
20901,2,53,10,5,4,135,97,106,2,15,304,2
21001,24,108,51,10,13,122,57,60,18,14,1525,4
21101,16,917,10,5,12,125,196,169,2,8,296,0
21201,11,134,5,97,3,131,216,455,179,161,285,17
21301,12,126,30,4,21,188,288,212,5,258,768,2
21401,1,117,8,3,9,110,114,34,0,3,380,0
21501,34,36,36,42,61,930,56,164,7,6,821,22
21601,42,55,31,29,22,314,14,455,98,54,1246,28
21701,201,83,2886,168,135,1070,1546,420,98,93,2351,5
21801,21,94,21,29,28,289,120,136,17,67,3049,14
21901,85,46,185,88,122,548,91,209,76,103,1130,20
22001,51,242,47,79,527,356,133,236,61,259,344,34
22101,143,200,19,148,206,623,259,561,60,80,248,8
22201,14,141,20,16,39,198,192,440,41,37,1942,3
22301,4,107,198,23,7,258,421,209,178,44,625,23
22401,59,71,11,24,4,137,121,350,114,19,1150,9
22501,44,486,23,3,2,136,210,48,219,30,423,5
22601,29,174,135,6,27,1348,617,34,13,37,895,0
22701,13,580,101,258,16,4376,195,62,5,813,12554,1
22801,14,364,25,23,1628,142,121,2622,6,9,464,6
22901,10,435,309,83,305,208,50,370,103,114,457,12
23001,51,691,50,494,51,715,842,92,39,481,1032,18
23101,26,48,7,17,7,129,24,51,275,7,482,5
23201,12,195,146,12,9,250,46,95,5,105,1419,10
23301,36,91,1,6,9,133,40,64,30,33,128,3
23401,139,48,5,13,29,263,158,217,12,112,316,22
23501,58,94,7,5,7,169,69,469,356,27,621,2
23601,17,265,393,30,7,196,145,112,17,48,1739,11
23701,44,3329,5,3,6,605,248,253,6,34,599,0
23801,12,44,885,13,3,110,68,75,18,46,783,3
23901,441,156,20,2,93,446,36,44,2,16,487,8
24001,28,148,18,74,20,185,52,104,4,14,571,428
24101,44,61,68,11,15,215,1702,180,20,69,508,5
24201,12,86,5,62,4,157,26,68,0,10,444,3
24301,73,698,18,46,13,215,126,282,195,97,1018,2
24401,77,36,11,34,11,118,53,186,1,29,224,3
24501,9,62,7,5,16,167,51,136,4,16,208,1
24601,11,138,6,53,4,147,68,221,4,0,228,12
24701,21,41,25,15,6,633,82,196,8,30,396,3
24801,4,102,7,4,10,320,57,1850,55,25,455,5
24901,113,285,47,8,2,840,72,125,184,58,1492,90
25001,15,95,15,4,19,174,380,246,19,16,1452,9
25101,23,119,49,4,25,272,176,296,900,103,822,3
25201,33,99,13,36,47,311,132,1685,117,52,455,1
25301,2,137,38,14,29,223,313,765,23,98,1146,10
25401,23,237,47,22,36,413,431,944,86,201,4797,4
25501,318,563,23,51,70,332,318,2038,62,133,2277,15
25601,45,147,196,76,83,200,331,640,20,118,2058,24
25701,20,204,90,8,67,364,135,708,19,24,1528,18
25801,55,70,6,10,99,145,161,587,48,25,1204,18
25901,25,217,38,2,24,340,94,294,15,26,711,6
26001,75,114,20,19,22,273,51,159,9,272,1989,11
26101,13,98,66,28,13,144,107,468,262,74,1255,41
26201,15,112,31,5,5,283,102,253,16,69,551,48
26301,15,46,1,1,5,80,27,115,2,19,339,12
26401,129,30,9,31,33,341,72,380,58,56,709,6
26501,55,70,8,5,12,181,1936,273,1288,64,749,997
26601,11,72,4,1,6,318,21,162,6,24,2135,1
26701,14,526,13,35,10,253,816,492,10,11,725,2
26801,54,41,1,20,5,201,84,169,8,32,2656,27
26901,10,181,9,35,7,291,57,233,30,76,864,5
27001,72,50,17,59,13,354,106,86,150,64,749,4
27101,47,45,4,11,4,267,13,86,13,6,849,1
27201,58,84,70,124,29,394,121,313,14,169,990,15
27301,325,508,117,225,53,1335,40,2967,405,128,928,101
27401,84,147,50,268,45,565,464,198,11,107,1056,48
27501,73,141,85,69,237,895,256,579,26,373,2829,42
27601,83,142,154,431,36,500,143,420,24,294,4194,53
27701,38,178,23,30,46,215,245,739,26,44,1267,31
27801,70,98,20,45,23,508,97,229,422,113,1908,5
27901,72,221,16,52,139,493,456,1049,17,183,1526,6
28001,1000,188,27,1884,265,883,643,2024,55,29,1051,33
28101,18,128,2,4,34,268,277,231,12,49,605,19
28201,385,113,416,368,743,847,236,607,155,386,659,166
28301,199,594,19,13,8,289,448,648,50,61,1320,11
28401,42,331,16,33,6,192,599,311,172,57,1777,9
28501,9,82,16,0,2,138,234,180,63,58,508,32
28601,61,247,17,36,5,615,281,231,35,40,2365,0
28701,196,188,9,23,18,200,92,308,32,64,2842,19
28801,907,806,117,90,18,180,1076,507,913,44,759,245
28901,64,211,16,65,1353,418,514,701,30,40,599,9
29001,31,571,9,18,2,367,560,155,6,44,1905,0
29101,94,204,21,14,9,353,121,308,17,203,1282,6
29201,57,144,11,10,7,65,278,461,43,40,1903,9
29301,32,270,29,3,2,220,396,358,132,99,1437,4
29401,93,141,24,10,34,266,261,633,66,48,777,22
29501,31,349,288,32,75,157,222,1020,35,457,1715,31
29601,78,766,4,23,31,515,87,430,18,16,2789,14
29701,132,309,145,72,125,750,960,2273,860,162,3769,37
29801,0,0,0,0,0,0,0,0,0,7,29,0
29901,0,0,0,0,0,0,0,0,0,0,0,0
