position,A->T,A->G,A->C,T->A,T->G,T->C,G->A,G->T,G->C,C->A,C->T,C->G
4201,25,225,18,7,20,308,650,668,5,13,1687,1
4301,124,446,75,7,11,149,223,93,4,67,1680,1
4401,11,305,47,5,1,124,515,131,3,34,2746,2
4501,574,209,41,1148,83,188,220,330,3,58,2758,5
4601,4,307,25,6,10,149,147,22,0,57,696,2
4701,4,135,16,41,22,357,80,17,2,96,5617,4
4801,5,308,22,11,59,494,76,23,0,71,2734,38
4901,13,135,50,11,21,317,146,166,14,62,2347,1
5001,114,171,19,19,16,501,311,145,7,10,2748,1
5101,7,221,33,34,8,170,255,75,56,92,4103,7
5201,10,145,114,40,6,652,164,152,1,48,1629,0
5301,6,209,70,36,18,150,126,90,9,37,1521,0
5401,57,262,22,9,25,274,292,140,1,11,767,11
5501,56,368,20,23,14,333,608,17059,3,87,2139,10
5601,39,119,31,25,3,205,129,112,3,70,1211,2
5701,135,174,6,134,8,269,36,51,0,32,1296,0
5801,22,531,150,7,2,177,70,24,21,52,4565,0
5901,6,143,48,8,603,248,255,112,3,2,43724,0
6001,33,203,112,3,7,288,68,105,0,100,1988,12
6101,10,159,15,52,27,473,70,88,2,38,2201,2
6201,4,305,13,37,5,329,160,9,10,70,1104,0
6301,34,359,57,23,15,208,683,306,2,57,4799,14
6401,693,213,14,57,42,520,141,243,0,175,2612,1
6501,31,206,19,41,35,193,162,94,3,32,4487,0
6601,13,1021,36,293,10,348,577,47,4,50,3096,2
6701,8,760,8,11,104,594,157,28,13,40,2007,4
6801,30,114,14,6,1,813,55,228,1,212,1379,0
6901,25,91,17,0,26,954,79,83,1,6,1738,40
7001,16,2216,8,16,35,217,240,46786,11,29,1456,0
7101,0,38,0,7,33,149,54,18,2,24,1633,2
7201,4,209,2,221,16,321,337,58,1,4,7947,3
7301,4,159,7,13,8,143,228,338,9,9,360,3
7401,3,159,5,5,12,127,67,17,4,5,1116,0
7501,7,320,11,0,1,117,57,11,1,9,1290,19
7601,3,76,6,9,15,150,81,85,14,3,535,0
7701,5,223,22,3,5,274,265,452,2,27,4791,23
7801,14,301,6,16,25,247,66,33,0,15,2457,0
7901,7,372,3,5,55,103,81,210,16,91,877,1
8001,7,266,30,463,12,218,160,77,4,16,1782,2
8101,24,338,29,8,18,322,514,477,2,40,1742,2
8201,1,167,7,1,32,116,36,22,4,11,1330,0
8301,25,13710,19,25,8,129,104,52,1,182,1429,8
8401,6,148,58,2,6,174,96,3,3,9,433,0
8501,19,289,8,9,4,123,228,38,4,15,114,2
8601,4,325,19,21,18,674,181,85,82,53,1795,1
8701,5,335,13,209,57,309,37,69,3,15,891,2
8801,34,286,33,12,11,330,246,43,6,204,1179,3
8901,10,206,12,7,35,90,101,55,2,10,60914,0
9001,10,112,1,100,30,2846,75,63,20,8,424,0
9101,5,205,14,31,10,185,90,119,5,90,1115,1
9201,8,1031,4,10,11,168,240,57,9,1,1111,1
9301,3,100,4,103,27,124,66,10,25,5,89604,0
9401,39,118652,15,52,11,738,125,52,0,17,2058,5
9501,16,70,0,5,204,220,39,102,7,34,2002,2
9601,6,626,2,7,25,178,36,25,1,17,2657,0
9701,8,333,23,5,58,241,69,41,0,50,866,1
9801,7,452,5,30,6,705,84,198,2,13,33514,0
9901,25,229,33,9,12,1481,55,17,0,14,1474,1
10001,29,253,6,39,11,240,131,8,0,32,1341,1
10101,31,244,13,26,2,380,90,58,6,161,2322,0
10201,3,108,7,54,4,239,184,88,7,10,1779,1
10301,13,2227,5,58,6,179,687,134,5,28,2534,3
10401,3,48,1401,15,19,134,93,6,1,235,939,0
10501,4,100,21,20,31,236,35,52,51,43,1846,6
10601,45,752,11,37,2,186,189,249,46,11,1892,1
10701,3,192,5,17,12,379,74,25,0,33,2442,7
10801,35,305,79,63,9,212,155,242,8,20,579,1
10901,52,524,16,1,12,102,111,26,1,0,769,0
11001,3,48,0,8,22,229,172,73,14,42,1509,1
11101,3,94,34,30,17,179,96,48,1,8,1314,0
11201,17,277,0,25,160,200,1571,375,10,16,548,1
11301,20,137,8,8,12,378,164,325,1,68,613,1
11401,2,212,10,32,11,751,71,291,2,11,12330,1
11501,9,314,11,16,70,5271,449,212,4,11,1274,5
11601,2,20,0,31,26,233,86,53,1,20,3351,0
11701,3,779,30,52,2,424,128,25,3,10,6607,0
11801,5,765,17,2,28,56,94,36,9,6,897,30
11901,15,886,23,3,13,254,50,30,0,39,1030,3
12001,9,213,12,24,64,127,1212,307,591,37,3564,1
12101,18,2741,28,60,33,363,499,54,2,113,1594,1
12201,15,50,18,6,1,110,136,64,5,7,1495,1
12301,12,176,5,17,2,213,297,18,5,76,659,0
12401,17,189,179,6,6,137,25,1,1,34,3056,1
12501,93,148,23,6,9,140,58,81,2,15,10270,0
12601,5,569,6,32,18,172,107,27,2,12,705,3
12701,5,138,7,58,59,723,315,268,13,44,2867,1
12801,4,165,5,8,7,2011,534,55,5,75,5543,6
12901,8,302,3,8,3,836,59,15,2,84,656,0
13001,5,66,42,49,9,350,103,43,7,4,845,0
13101,18,147,49,26,11,352,143,40,2,8,2542,0
13201,12,88,20,4,21,229,77,42,2,25,701,0
13301,1,177,130,37,1,300,200,99,3,52,1921,0
13401,51,227,4,13,8,154,132,250,2,691,1459,0
13501,7,165,3,17,4,526,59,50,12,14,1207,6
13601,14,600,32,14,36,127,166,104,1,47,1461,11
13701,8,1867,24,3,9,169,666,158,5,24,852,5
13801,3,199,14,9,0,271,77,158,4,9,1811,0
13901,35,275,11,7,64,172,505,54,61,9,985,3
14001,25,166,16,25,22,467,88,73,5,13,113,4
14101,14,2122,13,3,7,289,186,154,8,30,3756,134
14201,6,217,21,15,35,150,170,984,3,38,1095,0
14301,3,56,5,54,207,143,49,168,3,1,1144,2
14401,21,150,12,4,9,283,29,64,2,22,59424,0
14501,2,669,2,97,11,694,147,184,6,5,1815,5
14601,0,135,8,181,9,347,39,53,0,56,573,1
14701,2,164,61,105,2,151,78,43,5,11,1529,2
14801,4,23,12,3,5,286,37,174,4,111,1017,1
14901,138,2618,5,16,2,139,78,10,1,96,843,2
15001,6,139,3,6,4,230,111,30,1,21,686,2
15101,5,272,1,4,6,102,34,32,0,7,393,0
15201,23,527,16,27,12,595,46,139,0,17,1179,1
15301,1,691,3,22,15,383,55,271,0,26,697,1
15401,24,64,14,4,5,155,486,133,5,6,175,0
15501,4,100,6,249,50,461,135,150,1,10,757,0
15601,16,158,73,5,3,127,129,98,14,99,628,0
15701,64,144,32,21,27,900,262,39,3,29,1983,1
15801,12,208,12,12,6,151,84,25,2,38,695,5
15901,10,142,4,1,2,262,178,189,14,15,971,3
16001,3,437,5,1,7,358,75,89,0,3,932,1
16101,4,118,14,12,3,230,59,54,0,67,877,1
16201,3,68,0,57,8,196,396,98,0,28,2718,1
16301,8,79,60,20,6,143,356,104,2,7,2028,0
16401,12,259,74,5,13,422,49,27,1,42,585,0
16501,2,328,23,103,9,281,56,120,2,6,1937,0
16601,7,176,5,14,4,775,166,124,4,50,627,0
16701,638,266,6,160,3,170,357,88,2,11,816,2
16801,62,121,12,8,23,73,204,187,0,25,490,0
16901,11,145,17,18,2,1158,84,289,3,23,839,0
17001,20,292,12,23,27,286,645,279,7,112,738,1
17101,16,274,10,54,43,520,65,145,1,108,2154,6
17201,4,397,39,9,62,94,37,353,3,0,506,0
17301,14,108,7,28,19,399,93,258,1,59,3480,1
17401,6,245,5,25,155,509,95,45,4,22,1374,2
17501,9,64,16,94,14,76,205,197,1,25,1339,9
17601,49,406,10,6,8,527,406,391,0,5,1708,0
17701,19,173,19,7,35,289,131,124,1,100,2672,4
17801,33,315,12,7,4,2837,86,39,5,13,802,4
17901,14,134,163,6,9,310,87,138,1,40,1060,1
18001,13,121,6,15,14,241,107,320,58,73,1246,5
18101,6,302,5,9,5,156,635,1248,7,55,2025,1
18201,12,654,33,13,6,357,31,287,4,94,757,0
18301,5,125,16,9,11,175,192,332,3,22,1729,0
18401,15,147,63,10,3,477,217,100,3,25,1000,3
18501,3,549,3196,5,79,310,145,179,10,47,4765,351
18601,2,734,8,66,216,144,103,2063,6,255,1832,0
18701,22,188,6,35,3,368,147,308,2,59,1433,1
18801,10,79,2,17,3,399,142,389,4,35,2167,4
18901,3,94,13,9,13,287,126,970,4,11,642,0
19001,8,330,11,14,15,107,74,628,16,32,959,0
19101,25,168,14,10,6,262,106,243,1,16,3569,0
19201,7,220,21,10,79,198,68,74,0,42,2363,2
19301,25,1088,12,9,5,168,73,77,5,8,31014,1
19401,5,135,3,80,16,245,54,156,1,2,558,1
19501,3,91,21,25,28,341,205,485,3,58,1971,0
19601,10,216,23,27,32,1020,194,223,2,40,873,1
19701,28,258,82,4,7,140,135,108,3,4,898,0
19801,16,261,43,38,47,188,1257,397,16,44,1470,0
19901,28,85,315,313,3,131,59,450,8,116,1270,5
20001,31,439,13,7,7,784,443,180,7,13,312,1
20101,8,282,29,31,5,315,168,275,9,506,3311,2
20201,61,794,36,12,13,173,55,7213,4,25,421,5
20301,5,171,33,34,4,165,732,62,3,63,528,0
20401,11,6231,24,27,30,286,130,748,5,9,1730,4
20501,13,437,28,6,14,222,215,2364,6,11,289,42
20601,45,511,7,42,6,122,528,156,58,6,610,1
20701,51,309,71,0,71,121,64,93,3,52,1912,1
20801,2,154,4,19,8,221,107,42,2,9,828,1
20901,4,135,10,28,7,773,152,139,2,15,516,0
21001,34,840,17,8,1,184,108,278,24,18,2861,6
21101,3,34056,19,39,54,1072,335,267,1,29,852,2
21201,9,213,14,48,1,446,451,270,303,25,1140,10
21301,10,261,21,2,18,124,572,71,1,2041,1148,4
21401,27,71,9,6,16,241,81,36,1,23,117,3
21501,6,117,20,204,13,1093,277,485,102,47,5816,255
21601,27,258,41,41,19,516,67,247,116,144,122210,57
21701,47,282,2827,49,13,2750,2883,908,116,59,9127,32
21801,14,186,39,15,161,3253,128,232,167,42,1949,59
21901,2677,188,332,44,1910,383,137,287,105,47,1146,9
22001,30,456,1922,64,165,485,368,482,100,93,893,8
22101,98,363,249,35,88354,113,177,304,200,21,266,2
22201,113,95,18,22,189,245,268,662,133,59,2397,11
22301,31,206,42,94,9,264,1022,302,20,134,1422,11
22401,29,137,22,10,13,57,88,385,54,37,1589,8
22501,19,2039,53,17,7,111,89,35,67,43,729,35
22601,109,117937,201,9,13,1512,234,18,7,333,3985,6
22701,23,144,114,14,9,480,311,57,13,40,990,1
22801,29,759,210,5,5970,136,67,3644,17,19,836,2
22901,12,959,947,18,1538,303,84,135,8,88,781,33
23001,19,2438,31,779,18,494,1749,84,39,1272,2993,6
23101,112,431,2,25,29,114,25,37,34,5,1169,8
23201,6,138,178,73,10,417,85,151,19,38,1305,7
23301,13,77,5,10,48,345,175,181,33,36,224,55
23401,246,608,80,17,91,244,244,508,35,94,719,75
23501,48,352,17,28,6,219,76,1188,347,43,1803,6
23601,18,110,137,17,8,218,113,415,89,42,2845,42
23701,28,400,21,8,59,145,61,259,29,10,1444,8
23801,36,111,152,18,10,462,210,65,40,33,608,108
23901,43,182,35,5,166,619,86,57,3,52,1000,6
24001,39,304,11,31,11,276,343,280,2,21,2106,21
24101,50,880,266,21,43,179,188,637,34,29,533,5
24201,33,150,18,8,81,170,26,93,1,2,281,4
24301,20,79,22,1016,15,762,83,459,81,805,2082,56
24401,731,91,5,53,2,271,141,78,1,24,459,11
24501,20,44,39,25,41,211,54,85,7,41,178,2
24601,8,53,9,6,6,720,60,223,17,4,278,2
24701,17,55,12,33,6,358,70,252,11,34,1013,2
24801,44,117,31,19,250,199,677,328,36,34,457,7
24901,31,503,27,4,17,1213,65,346,103,37,787,57
25001,129,177,43,28,65,246,119,440,37,154,1551,5
25101,194,193,58,16,6,216,189,275,162,139,332,149
25201,31,199,37,12,12,211,168,818,51,58,742,4
25301,18,666,36,18,5,165,155,849,56,43,993,13
25401,79,340,82,193,29,1239,1261,1577,243,301,3165,22
25501,148,437,92,38,296,1191,640,1272,206,145,4997,41
25601,142,384,190,85,217,463,870,4385,48,320,4232,27
25701,50,127,25,17,49,698,94,728,55,39,3660,9
25801,90,121,18,89,44,357,39,652,480,42,1633,5
25901,20,859,73,22,18,291,471,836,124,186,3069,8
26001,62,361,28,23,20,1419,186,183,38,303,5026,43
26101,81,593,30,84,40,212,171,369,37,59,1154,1
26201,103,91,23,67,1,606,204,313,11,103,1034,3
26301,15,62,19,7,5,87,71,68,1,18,428,0
26401,16,129,6,18,20,473,407,134,226,15,945,29
26501,67,135,9,5,42,244,4323,738,1680,72,1604,22
26601,18,67,6,4,1,162,38,224,4,41,4285,0
26701,33,4317,7,30,27,692,175,528,39,19,544,3
26801,39,132,8,31,4,200,123,970,36,132,33305,31
26901,56,454,4,25,35,212,224,451,41,71,1116,11
27001,653,99,6,247,8,97,75,117,11,91,1843,7
27101,42,69,5,6,1,111,24,55,35,13,1066,1
27201,40,130,63,117,48,345,240,348,4,405,4064,63
27301,2257,458,269,13,7,67290,38,709,2211,12,4656,13
27401,32,323,59,281,297,938,165,310,22,86,1708,36
27501,95,296,49,155,113,366,278,522,110,458,11765,50
27601,40,260,194,50,53,530,301,1380,50,229,5507,101
27701,345,233,25,26,19,418,270,749,31,16,1582,82
27801,72,752,12,112,48,398,171,272,37,176,4504,2
27901,56,167,30,58,271,835,285,543,666,147,1905,12
28001,1521,188,57,194,81,505,348,1855,146,43,3736,43
28101,21,172,28,13,17,926,247,325,11,86,625,3
28201,355,2965,1716,545,3306,15355,164,648,64,203,1323,61
28301,433,375,19,10,15,1160,826,1391,90,130,3129,11
28401,67,823,9,48,26,150,137,189,71,138,2984,639
28501,27,126,19,0,3,84,83,291,74,84,1335,15
28601,45,853,15,44,13,444,224,329,460,112,4428,18
28701,112,441,11,9,11,505,729,567,57,64,5524,47
28801,629,3183,11,59,89,356,537,556,315,40,2742,242
28901,38,267,16,50,18,303,4144,1345,17,63,1981,5
29001,118,167,13,46,33,266,244,294,13,29,1756,106
29101,135,286,14,18,5,388,77,403,67,222,1661,84
29201,60,122,17,8,16,569,704,418,70,95,5259,22
29301,83,1219,40,12,0,188,923,659,100,214,2400,11
29401,73,551,32,20,96,476,486,1442,186,101,1429,29
29501,51,317,41,49,30,246,257,804,141,257,3405,22
29601,206,550,5,35,23,506,111,1424,48,25,53120,46
29701,157,497,183,225,54,510,16727,2820,592,126,6173,23
29801,0,0,0,0,0,0,0,0,0,6,48,0
29901,0,0,0,0,0,0,0,0,0,0,0,0
