position,A->T,A->G,A->C,T->A,T->G,T->C,G->A,G->T,G->C,C->A,C->T,C->G
18801,0,12,0,0,0,2,1,6,0,2,92,0
18901,1,9,1,1,0,0,2,11,0,1,14,0
19001,1,26,0,0,0,2,2,27,0,0,13,0
19101,1,9,0,1,0,9,0,46,0,1,51,0
19201,0,0,0,0,0,46,3,0,0,1,24,0
19301,4,7,0,0,1,8,1,1,0,0,10,0
19401,0,2,0,0,0,12,0,2,0,0,2,0
19501,0,3,0,0,0,21,23,49,0,2,58,0
19601,0,9,0,1,1,5,6,12,0,1,58,0
19701,0,4,0,0,0,30,0,6,0,1,2,0
19801,0,2,0,0,0,3,1,6,1,2,10,0
19901,0,1,0,0,0,6,2,12,2,0,19,0
20001,0,4,1,0,0,2,11,8,0,1,5,0
20101,0,1,1,0,1,9,0,5,0,3,33,0
20201,0,5,1,0,0,2,6,29,0,0,11,0
20301,0,3,0,0,0,8,18,4,0,0,13,0
20401,1,6,0,1,2,2,1,3,0,5,57,1
20501,1,129,0,1,0,1,1,8,0,0,4,0
20601,0,1,0,0,0,8,12,7,0,0,7,0
20701,0,12,2,0,2,2,1,1,0,0,18,0
20801,0,1,0,0,0,9,0,0,0,0,9,0
20901,0,2,0,0,0,2,4,2,1,0,8,0
21001,0,0,1,0,0,3,0,8,0,0,22,0
21101,0,24,0,4,0,2,1,4,0,0,5,0
21201,0,1,0,0,2,19,3,170,3,0,1,1
21301,0,7,0,0,1,0,5,2,1,12,60,0
21401,0,3,0,0,0,2,17,218,0,0,1,0
21501,3,0,11,10,1,6,2,16,0,1,61,10
21601,5,12,4,4,1,14,2,9,41,6,76,9
21701,1,17,2,1,1,31,6,14,2,40,91,0
21801,0,12,3,3,2,8,1,9,25,2,1994,0
21901,1,0,1,1,2,5,1,8,0,0,12,0
22001,0,20,0,3,2,9,6,41,0,12,8,0
22101,0,20,8,1,2,3,4,37,1,0,3,0
22201,0,5,0,0,2,4,6,14,15,1,17,0
22301,1,7,2,0,9,5,5,22,1,2,18,0
22401,8,1,0,16,0,1,46,11,2,0,30,0
22501,1,101,2,0,0,2,30,5,15,1,888,21
22601,0,16,2,0,0,57,5,2,0,5,42,0
22701,0,34,0,0,1,27,3,37,0,94,21,0
22801,2,58,4,0,72,6,7,99,4,1,11,0
22901,0,27,35,0,30,19,9,32,2,7,6,0
23001,16,38,15,14,9,36,19,10,11,13,54,0
23101,38,1,1,1,0,11,1,9,0,2,42,0
23201,0,10,4,0,0,8,3,10,1,13,126,1
23301,0,3,0,0,0,5,0,4,1,2,4,0
23401,0,2,0,1,1,4,18,27,2,2,10,1
23501,0,0,0,2,12,6,1,14,1,0,66,0
23601,0,5,10,0,1,2,12,11,15,2,32,0
23701,2,13,0,0,0,1,16,0,0,1,84,0
23801,1,3,21,0,0,2,0,0,0,4,10,1
23901,1,2,0,2,7,0,0,6,1,1,33,0
24001,0,2,0,0,1,7,4,61,0,8,15,0
24101,1,0,7,0,0,6,0,19,1,4,18,0
24201,0,1,0,0,0,8,1,1,0,0,10,0
24301,2,2,0,0,0,2,2,27,2,4,13,0
24401,15,3,1,6,0,4,0,1,0,0,7,0
24501,0,0,0,0,0,11,2,2,1,0,17,0
24601,1,1,1,1,0,3,0,5,1,0,9,0
24701,2,3,1,2,0,5,3,52,0,1,13,0
24801,0,2,1,0,1,2,7,6,4,0,25,1
24901,1,5,1,1,0,24,1,5,1,0,17,0
25001,3,3,0,0,1,8,3,13,0,0,63,0
25101,0,5,0,0,1,70,8,2,8,0,3,0
25201,0,5,0,0,0,8,4,13,0,5,9,0
25301,0,1,2,1,1,6,1,130,0,1,26,0
25401,0,4,2,0,20,25,14,31,70,2,105,0
25501,1,19,1,1,1,14,8,38,10,3,72,0
25601,0,2,3,1,1,22,8,31,2,4,136,0
25701,41,4,0,0,89,19,3,31,2,1,33,0
25801,0,3,0,2,1,13,1,8,2,0,49,0
25901,0,26,0,0,0,4,1,17,0,1,11,1
26001,3,30,2,0,0,7,3,17,1,6,30,0
26101,2,19,1,2,0,4,3,15,27,1,13,0
26201,0,4,0,0,0,9,15,5,2,0,30,0
26301,1,9,0,4,0,0,1,16,1,1,6,0
26401,2,2,2,1,0,2,1,77,3,0,9,0
26501,2,28,2,0,0,4,49,14,57,0,40,14
26601,0,2,0,0,1,4,2,4,0,1,22,3
26701,0,45,2,1,0,3,7,14,0,0,49,0
26801,1,3,0,1,1,27,1,11,0,3,33,0
26901,0,8,0,0,0,10,3,317,1,0,29,0
27001,0,2,34,0,0,8,12,8,0,0,55,0
27101,1,0,0,0,1,3,1,3,8,0,53,0
27201,1,4,5,1,1,14,6,107,1,10,36,0
27301,17,13,0,34,3,21,1,12,2,2,57,28
27401,4,5,0,1,0,7,1,3,0,3,89,1
27501,8,0,7,9,16,8,24,36,4,6,143,2
27601,2,4,1,2,7,18,10,16,6,7,95,1
27701,2,10,0,1,2,96,2,21,0,18,27,0
27801,2,1,1,1,1,107,2,12,1,1,83,2
27901,4,3,0,7,2,18,21,11,0,3,57,0
28001,3,8,1,8,5,20,4,75,7,2,380,2
28101,20,3,0,0,17,14,18,6,0,0,52,0
28201,12,3,103,15,43,16,11,12,3,4,46,9
28301,8,7,0,0,2,4,6,52,1,10,41,1
28401,2,5,6,4,2,10,92,4,4,1,25,3
28501,3,13,1,0,1,1,28,7,2,0,15,0
28601,0,6,1,0,1,3,3,6,1,1,80,0
28701,8,6,0,0,0,4,4,14,6,1,73,0
28801,10,19,0,5,28,3,13,17,13,2,46,11
28901,2,0,5,8,27,39,14,42,0,0,43,1
29001,0,2,0,1,0,2,7,93,0,11,20,0
29101,3,6,2,3,2,2,5,2,2,1,76,1
29201,0,14,0,0,0,0,14,33,11,3,157,1
29301,2,73,0,1,0,17,2,4,3,5,17,1
29401,6,14,0,1,81,3,5,99,2,1,19,0
29501,4,7,1,2,1,9,4,90,5,6,85,0
29601,0,15,0,2,2,25,2,15,3,2,42,0
29701,17,40,42,21,115,565,90,137,106,47,126,69
29801,0,0,0,0,0,0,0,0,0,2,1,0
29901,0,0,0,0,0,0,0,0,0,0,0,0
