position,A->T,A->G,A->C,T->A,T->G,T->C,G->A,G->T,G->C,C->A,C->T,C->G
5001,1,5,4,0,0,26,7,31,0,1,98,0
5101,0,2,0,2,0,17,3,4,0,9,78,0
5201,1,4,1,12,1,67,6,8,0,1,45,0
5301,0,18,0,2,7,13,135,6,0,2,57,0
5401,0,4,11,0,0,46,2,138,0,1,66,0
5501,3,20,1,1,43,2,10,98,0,2,240,0
5601,0,5,0,0,0,5,2,14,0,1,59,0
5701,0,9,0,0,0,15,19,4,1,6,75,0
5801,0,5,123,0,4,2,4,5,0,5,124,0
5901,3,16,3,2,2,25,50,1,4,2,36,0
6001,3,9,5,0,0,93,10,4,0,20,172,0
6101,0,13,0,0,1,3,8,3,0,3,36,0
6201,0,4,2,1,0,8,9,0,0,3,55,0
6301,1,11,1,2,26,35,7,8,0,1,255,0
6401,1,9,33,17,1,105,22,28,0,3,136,1
6501,0,9,1,0,1,11,15,3,0,3,79,0
6601,2,15,0,3,0,5,5,3,0,3,77,0
6701,0,5,0,1,0,12,3,0,0,2,101,0
6801,0,47,3,0,1,39,3,89,2,3,74,0
6901,0,15,0,0,4,4,1,2,0,0,65,0
7001,0,8,0,1,8,9,2,22,0,12,27,2
7101,0,1,0,0,1,71,3,0,0,4,425,0
7201,0,0,0,1,1,18,4,5,0,3,70,0
7301,1,13,0,2,2,3,5,22,0,3,16,0
7401,0,6,0,1,0,6,1,8,0,0,52,0
7501,0,5,1,0,0,1,8,1,0,0,142,0
7601,7,2,3,0,0,20,14,6,0,0,23,2
7701,3,8,2,0,1,22,7,8,0,5,65,0
7801,1,12,0,5,4,10,2,2,0,2,67,0
7901,8,4,2,0,3,10,5,7,0,4,77,0
8001,0,27,0,3,0,4,8,7,0,1,36,0
8101,1,6,0,1,0,186,8,9,0,1,27,0
8201,1,2,0,1,0,5,2,7,0,0,31,0
8301,2,13,0,0,0,13,6,1,2,2,47,11
8401,1,19,0,0,3,43,1,3,0,0,5,0
8501,0,8,2,0,0,40,28,3,0,1,11,0
8601,21,10,20,3,0,4,2,2,26,21,53,0
8701,0,2,1,1,0,4,22,2,0,2,23,0
8801,50,20,0,1,0,3,7,2,0,4,48,0
8901,2,4,0,0,0,44,9,8,1,2,66,0
9001,0,8,0,0,40,11,6,17,0,1,10,0
9101,0,7,0,3,0,23,2,11,0,1,29,0
9201,21,14,0,2,1,5,13,44,1,21,19,1
9301,2,65,0,0,14,27,13,0,0,2,180,0
9401,1,17,0,0,5,5,30,2,1,0,86,0
9501,0,2,1,1,1,55,4,6,0,0,47,0
9601,0,5,2,0,0,26,2,4,0,4,42,0
9701,0,6,0,1,3,7,1,0,0,2,13,0
9801,0,6,2,1,1,43,0,2,0,0,48,0
9901,0,3,0,1,0,25,1,3,0,0,68,0
10001,3,10,1,0,0,47,4,3,0,0,25,0
10101,0,18,0,0,3,64,3,6,1,0,78,0
10201,0,5,0,1,0,15,16,3,0,0,27,0
10301,0,346,0,0,0,17,17,300,0,0,40,0
10401,0,13,8,1,0,10,7,0,0,3,28,0
10501,0,0,2,0,0,16,3,2,2,3,20,1
10601,2,7,18,3,12,10,24,6,1,10,23,11
10701,0,0,0,0,0,23,3,2,2,1,50,1
10801,0,12,1,1,0,4,9,8,0,0,57,0
10901,0,2,3,0,0,13,4,1,0,1,20,0
11001,1,17,87,2,1,20,2,3,0,0,33,0
11101,0,8,0,0,0,7,1,18,3,3,46,0
11201,0,20,2,17,33,5,74,21,1,0,7,0
11301,0,51,0,0,1,1,44,41,0,1,15,0
11401,33,5,0,0,0,17,1,4,0,1,51,0
11501,1,82,0,1,5,128,8,9,0,1,95,0
11601,1,1,0,2,1,54,4,10,0,0,50,0
11701,0,10,0,0,0,17,8,2,0,0,60,0
11801,1,10,0,1,0,1,4,6,0,0,27,0
11901,0,4,0,0,1,6,5,1,0,0,18,0
12001,1,2,0,3,0,21,11,19,0,1,290,0
12101,0,3,0,1,0,12,17,12,0,4,20,0
12201,1,3,1,1,0,6,5,11,0,2,7,0
12301,0,18,3,0,0,11,7,3,1,0,14,0
12401,1,14,1,0,0,10,1,0,0,1,276,0
12501,2,39,4,0,0,3,5,15,0,0,19,0
12601,0,2,1,0,0,7,2,30,0,1,16,0
12701,0,12,0,0,0,8,0,9,0,4,273,0
12801,0,6,0,0,5,15,7,2,0,1,45,0
12901,0,1,0,2,0,10,3,0,0,0,28,0
13001,1,118,0,0,0,6,3,1,0,0,91,0
13101,0,1,0,1,0,13,1,3,2,1,31,0
13201,0,23,2,2,2,7,9,0,0,1,31,0
13301,0,1,2,1,1,8,6,3,0,0,54,0
13401,2,6,0,2,2,12,3,1,0,8,29,1
13501,0,25,0,0,0,13,3,2,0,1,64,130
13601,0,8,2,0,0,2,2,7,0,2,60,0
13701,1,11,1,0,0,3,10,4,0,1,11,0
13801,0,6,1,1,3,7,26,10,0,0,32,0
13901,0,5,5,0,1,4,6,596,0,0,17,0
14001,0,6,1,1,40,8,3,9,1,0,13,0
14101,0,3,0,1,1,12,55,6,0,1,43,0
14201,0,3,0,0,0,12,2,4,0,0,143,0
14301,0,8,0,0,1,7,10,3,0,0,22,0
14401,0,14,0,1,0,63,4,1,1,1,30,0
14501,0,3,0,7,2,12,5,8,1,30,35,2
14601,0,3,0,0,4,14,0,0,0,5,32,0
14701,0,5,0,0,0,9,4,1,1,0,55,0
14801,0,2,0,1,0,3,152,58,0,2,18,0
14901,10,12,0,0,0,7,1,5,0,0,20,0
15001,0,4,1,0,0,8,2,1,1,4,19,0
15101,0,0,0,0,0,4,0,2,1,2,23,0
15201,0,0,0,2,0,17,2,5,0,1,55,0
15301,0,4,0,0,0,8,0,54,0,1,10,0
15401,0,24,0,0,4,5,13,4,0,0,1,0
15501,0,2,0,0,0,9,5,9,0,0,30,0
15601,1,4,1,0,0,6,7,14,0,0,25,0
15701,1,3,0,3,0,17,3,112,1,0,79,2
15801,1,343,0,0,0,9,0,2,0,1,17,0
15901,0,13,0,0,0,10,7,13,0,3,23,0
16001,0,24,0,0,0,134,4,2,0,2,16,0
16101,0,0,0,0,0,9,5,7,0,0,24,0
16201,0,1,0,1,0,137,11,4,0,0,25,0
16301,1,0,1,0,1,6,7,3,0,0,69,0
16401,4,5,1,0,0,56,12,4,1,1,28,0
16501,0,1,1,0,0,7,1,4,1,1,30,0
16601,0,1,0,0,0,5,4,7,0,7,25,0
16701,1,12,1,0,0,3,8,24,0,2,30,1
16801,1,7,0,2,1,7,27,24,0,3,42,0
16901,0,18,0,0,0,12,7,39,1,2,2321,0
17001,0,10,0,0,1,12,3,20,0,0,24,0
17101,0,0,0,4,4,7,3,19,1,3,27,0
17201,0,19,0,2,0,3,3,26,0,0,10,0
17301,0,1,0,1,0,7,1,4,0,0,30,1
17401,0,10,0,0,0,8,4,12,0,0,21,0
17501,1,2,1,5,1,7,1,4,1,2,56,0
17601,2,10,1,1,0,5,3,10,0,3,31,0
17701,1,50,0,1,0,6,3,64,0,2,77,0
17801,0,5,1,0,1,52,81,16,1,3,19,1
17901,0,3,3,0,0,1,7,7,0,0,17,4
18001,0,6,3,0,0,19,0,36,0,0,51,0
18101,25,35,0,1,0,30,76,8,1,6,34,0
18201,1,3,0,0,2,4,34,63,1,0,19,0
18301,0,142,0,0,0,185,6,4,1,2,24,0
18401,0,46,1,0,2,11,5,4,3,2,69,0
18501,0,32,6,0,9,2,15,17,10,0,78,80
18601,4,8,2,0,18,5,3,10,0,2,57,0
18701,0,4,0,0,0,13,4,6,0,3,123,0
18801,0,0,1,1,0,11,7,29,1,2,22,0
18901,0,6,2,0,0,5,2,19,0,0,16,0
19001,0,5,1,0,0,4,1,11,0,0,28,0
19101,0,3,1,0,0,0,4,4,0,2,71,0
19201,0,3,0,0,0,295,0,2,1,2,44,0
19301,23,6,1,0,0,11,15,0,2,0,24,1
19401,0,3,0,1,0,3,3,3,0,0,4,0
19501,0,3,0,0,14,18,4,14,2,2,397,0
19601,2,16,3,0,1,5,5,29,0,3,18,0
19701,2,9,1,4,1,4,6,9,1,0,17,3
19801,0,10,1,0,0,4,12,9,1,6,43,0
19901,0,9,0,2,0,23,2,18,1,2,204,0
20001,1,27,0,0,2,14,276,12,6,9,11,0
20101,1,2,0,0,0,8,4,9,0,5,76,0
20201,2,12,7,0,0,6,8,10,0,0,7,0
20301,0,10,1,0,0,11,10,2,0,0,14,0
20401,0,10,0,1,2,146,7,11,0,0,96,0
20501,0,4,0,0,0,5,2,20,0,0,22,0
20601,1,9,0,0,0,9,4,29,0,0,55,0
20701,0,10,1,0,0,4,2,9,1,3,25,0
20801,0,3,0,0,0,6,5,0,0,0,22,0
20901,0,3,2,0,1,1,2,8,0,2,27,2
21001,0,7,1,1,0,11,0,11,0,0,46,0
21101,1,99,0,1,1,6,3,33,0,2,13,0
21201,1,0,1,2,1,3,8,61,6,6,12,13
21301,0,4,1,1,0,3,19,8,0,22,55,1
21401,0,5,1,0,0,4,1,7,0,0,11,1
21501,0,4,3,1,2,105,4,5,1,3,29,1
21601,8,2,1,4,1,20,2,25,58,7,90,16
21701,9,11,16,12,7,98,29,29,8,93,124,5
21801,1,9,2,3,3,23,5,45,2,2,4203,1
21901,0,3,0,0,4,26,2,8,4,2,38,0
22001,3,23,5,0,4,17,131,119,1,29,12,1
22101,3,67,3,0,6,59,9,150,6,3,6,1
22201,0,5,0,8,5,15,7,31,1,9,40,0
22301,4,4,1,0,1,29,13,34,2,6,38,3
22401,25,9,4,13,0,4,9,17,1,2,36,1
22501,40,88,34,1,0,3,138,29,8,6,72,13
22601,0,54,6,5,5,88,23,3,0,9,94,1
22701,3,40,0,1,1,121,14,8,0,182,47,0
22801,2,112,8,2,177,20,19,495,10,0,16,1
22901,1,44,131,5,29,17,53,40,1,24,32,1
23001,22,30,9,34,4,75,36,7,12,42,60,1
23101,2,3,2,1,0,9,4,3,1,0,34,0
23201,15,5,5,6,0,32,6,44,1,26,37,3
23301,50,2,2,2,3,6,1,1,0,12,11,28
23401,8,7,0,1,1,7,11,19,0,2,10,0
23501,1,7,0,3,4,16,0,49,5,1,52,0
23601,1,4,35,0,1,28,14,17,35,8,247,6
23701,3,34,2,1,0,7,7,15,1,2,29,0
23801,0,1,24,3,0,10,2,3,4,218,10,1
23901,3,3,2,3,19,4,7,8,1,2,49,0
24001,0,13,37,3,2,7,1,24,0,1,84,2
24101,2,6,4,2,0,6,8,14,0,12,30,0
24201,2,1,0,0,0,4,0,1,0,9,23,0
24301,5,3,2,2,7,2,2,20,10,2,44,0
24401,4,3,0,12,0,14,1,4,2,0,26,0
24501,4,2,8,5,1,11,1,11,0,1,13,0
24601,16,1,16,1,0,2,1,962,16,2,11,0
24701,0,5,0,1,0,77,0,28,2,0,12,0
24801,0,26,0,0,2,4,14,22,0,2,22,1
24901,0,12,0,5,0,22,4,17,8,5,72,4
25001,21,15,0,0,7,7,3,261,2,2,55,0
25101,3,0,3,0,2,21,4,19,1,59,13,1
25201,2,8,0,1,4,6,8,65,4,4,25,0
25301,0,50,1,1,0,10,6,352,2,1,25,2
25401,4,10,0,1,3,68,11,321,27,5,148,0
25501,2,13,1,22,11,43,25,73,7,10,150,2
25601,5,7,5,1,4,33,101,114,13,7,168,2
25701,17,5,7,0,5,8,3,65,208,9,92,0
25801,3,5,0,11,12,30,6,20,0,0,43,1
25901,4,14,1,0,2,9,8,23,7,2,62,0
26001,3,15,1,1,0,18,11,8,1,16,695,0
26101,21,4,2,2,1,12,5,38,5,5,104,0
26201,5,6,4,8,0,9,8,158,1,4,39,0
26301,0,0,0,0,1,8,3,4,0,5,73,0
26401,5,4,1,0,3,22,1,30,11,2,40,0
26501,2,37,0,0,1,5,25,93,119,6,25,25
26601,1,2,0,1,1,13,2,7,0,0,122,0
26701,0,65,1,0,1,11,7,18,0,1,42,0
26801,2,2,0,1,3,617,7,7,0,7,1030,0
26901,0,10,0,1,2,11,7,5,2,2,31,0
27001,2,249,0,1,0,6,5,23,2,3,44,0
27101,3,5,1,0,0,6,1,6,0,2,909,0
27201,16,114,10,9,2,22,5,35,4,20,218,4
27301,26,55,1,36,4,75,1,15,9,3,71,27
27401,6,2,1,2,1,24,11,155,0,5,47,3
27501,14,30,5,2,16,29,8,52,6,5,139,4
27601,61,28,15,9,3,7,8,55,11,10,205,3
27701,3,7,0,0,0,97,4,20,0,7,88,0
27801,4,7,0,16,3,77,1,6,1,1,106,0
27901,2,9,1,2,7,19,17,218,0,11,96,2
28001,16,19,3,62,4,28,46,119,0,1,86,1
28101,10,9,1,1,1,9,13,41,0,2,42,0
28201,91,3,53,22,22,43,16,37,1,3,81,4
28301,9,21,1,2,0,18,22,33,0,2,104,0
28401,9,13,3,2,3,7,145,16,0,4,45,3
28501,5,11,2,0,2,6,9,12,0,4,32,1
28601,2,4,3,2,1,6,11,305,1,2,78,0
28701,7,14,0,0,2,280,15,282,3,27,211,0
28801,79,34,1,5,21,13,16,57,80,1,115,19
28901,2,10,5,4,33,14,22,81,1,2,43,0
29001,1,3,0,0,0,5,10,29,0,1,64,0
29101,6,2,1,0,0,2,1,51,2,1,123,2
29201,1,1,0,0,1,3,14,41,3,2,151,0
29301,1,18,45,0,0,22,44,203,19,17,561,0
29401,6,2,2,14,21,15,15,82,32,36,76,0
29501,1,19,3,0,0,11,11,40,0,36,113,1
29601,2,89,0,0,6,60,62,31,9,0,137,0
29701,39,34,70,13,44,44,123,507,121,68,249,65
29801,0,0,0,0,0,0,0,0,0,0,1,0
29901,0,0,0,0,0,0,0,0,0,0,0,0
