position,A->T,A->G,A->C,T->A,T->G,T->C,G->A,G->T,G->C,C->A,C->T,C->G
3701,0,10,2,0,6,24,21,10,0,2,84,0
3801,111,153,2,1,2,28,23,31,0,13,85,0
3901,3,26,2,1,0,11,37,9,0,16,60,2
4001,3,15,0,0,2,18,1,1,2,4,98,0
4101,0,28,4,1,47,32,8,24,1,0,16,0
4201,2,107,0,0,80,34,27,28,0,0,51,0
4301,11,9,3,0,0,65,1,5,0,0,41,0
4401,2,18,1,1,1,2,73,7,0,23,48,0
4501,6,12,1,18,0,7,5,19,2,4,106,0
4601,2,13,1,0,0,17,9,2,0,0,42,0
4701,0,16,0,6,15,3,2,0,1,1,85,0
4801,2,22,2,0,3,15,3,1,0,9,79,0
4901,1,15,3,1,5,22,64,15,1,2,75,0
5001,4,9,1,1,1,25,11,57,0,1,54,0
5101,1,20,0,3,0,21,3,6,0,4,109,0
5201,0,4,2,6,0,7,6,32,0,0,59,1
5301,0,36,6,0,11,3,5,4,1,2,65,0
5401,1,13,1,0,1,38,4,3,0,0,141,0
5501,2,35,1,0,16,9,9,81,0,1,55,1
5601,2,6,1,3,0,2,13,3,0,0,112,0
5701,1,12,3,0,1,6,0,1,0,0,86,1
5801,0,5,0,0,1,1,6,1,1,3,207,1
5901,0,20,1,3,2,47,69,8,0,0,63,0
6001,1,14,2,10,1,6,11,16,1,2413,108,1
6101,0,8,2,1,5,6,3,2,0,0,45,0
6201,1,9,1,0,0,10,5,2,0,1,66,0
6301,1,28,3,4,8,22,27,39,1,2,70,1
6401,3,18,0,3,1,61,9,14,1,2,102,0
6501,1,26,1,0,0,14,33,8,1,6,1214,0
6601,1,32,1,0,2,26,5,2,0,8,88,0
6701,0,14,0,3,0,9,8,1,0,2,66,0
6801,3,3,4,0,4,13,12,25,4,11,87,14
6901,0,7,0,0,1,27,1,1,1,1,118,1
7001,2,2,1,0,14,21,15,19,0,1,145,0
7101,0,2,0,2,2,68,1,4,0,5,131,0
7201,1,132,1,0,0,21,7,4,0,3,67,0
7301,1,20,0,0,17,14,10,72,0,5,19,0
7401,0,14,0,0,0,19,4,5,0,0,104,1
7501,2,23,0,0,0,6,0,0,1,0,43,0
7601,1,1,1,1,0,9,16,17,0,0,10,0
7701,0,26,4,0,0,16,3,9,0,2,123,0
7801,2,13,2,0,0,6,7,2,0,0,223,0
7901,1,14,1,2,0,11,4,8,0,23,95,0
8001,5,23,1,4,0,5,68,9,0,4,58,0
8101,2,10,0,0,0,11,37,13,3,8,62,0
8201,0,12,0,0,0,8,1,11,0,0,62,0
8301,1,24,2,0,1,16,18,3,2,9,52,4
8401,0,4,0,1,0,5,6,2,0,0,19,0
8501,4,4,4,0,6,80,29,5,0,0,11,0
8601,0,134,25,2,2,5,52,28,8,45,145,0
8701,0,10,0,2,5,31,7,2,0,2,131,0
8801,1,19,10,0,0,14,13,5,1,1,58,0
8901,0,7,0,2,3,34,4,16,1,5,71,0
9001,2,2,2,1,52,3,3,19,0,0,22,0
9101,0,6,1,3,0,10,11,13,0,173,59,0
9201,0,9,2,1,1,8,16,0,4,1,56,0
9301,0,12,0,1,1,23,185,13,2,1,40,0
9401,1,28,0,0,0,5,57,9,1,2,54,0
9501,0,3,0,1,0,29,5,2,0,3,157,0
9601,1,3,0,0,2,18,4,0,0,3,46,0
9701,0,12,0,1,3,6,4,0,0,0,27,0
9801,1,15,0,1,1,92,37,8,0,3,113,0
9901,0,5,0,0,0,27,4,2,0,1,87,0
10001,0,6,0,7,1,73,6,0,0,1,70,0
10101,0,28,4,0,3,125,6,7,0,0,120,0
10201,0,17,0,1,2,19,6,8,0,0,56,1
10301,1,230,0,0,0,26,89,3,0,1,56,0
10401,0,16,13,0,0,11,1,56,0,12,54,0
10501,1,4,0,2,1,27,5,0,3,14,47,2
10601,0,22,10,13,3,12,18,21,1,1,164,4
10701,0,46,0,3,0,8,2,1,1,2,89,0
10801,0,21,6,0,2,7,7,24,0,1,44,0
10901,0,3,0,0,0,26,9,2,0,0,24,0
11001,0,3,4,0,3,5,0,13,0,3,95,0
11101,1,6,0,0,1,13,11,1,3,6,51,0
11201,1,56,2,34,68,9,121,2,2,3,25,0
11301,2,25,1,1,1,6,35,26,0,0,24,0
11401,1,9,0,4,3,42,3,69,0,1,49,0
11501,8,93,1,0,5,96,30,23,0,1,133,0
11601,1,0,0,4,3,7,3,8,0,2,108,0
11701,1,57,1,2,1,7,7,2,1,6,103,0
11801,2,5,0,0,0,3,27,3,0,2,23,0
11901,1,9,0,0,2,2,9,1,1,1,36,0
12001,0,19,1,1,2,8,15,15,0,3,482,0
12101,1,15,0,1,1,13,17,5,1,0,18,1
12201,0,5,1,0,1,3,12,23,1,0,20,1
12301,7,13,0,2,0,5,8,1,1,1,24,0
12401,5,28,4,0,1,17,3,2,0,1,642,0
12501,1,20,0,0,0,10,7,12,0,2,33,0
12601,1,12,0,1,4,10,5,58,0,1,17,0
12701,0,5,2,1,0,14,7,14,0,13,129,0
12801,0,14,0,0,20,21,9,6,0,9,41,0
12901,0,2,0,1,0,5,11,7,0,1,392,0
13001,0,10,0,0,0,22,4,1,0,0,146,1
13101,1,7,0,0,1,25,1,5,1,0,42,0
13201,0,5,1,0,2,6,4,15,0,2,49,1
13301,0,11,0,2,3,15,6,10,0,0,101,0
13401,1,8,0,1,1,3,5,6,2,2,60,0
13501,0,9,0,0,0,4,4,1,0,1,50,145
13601,0,14,1,0,2,8,1,9,0,0,66,0
13701,0,25,0,0,0,52,10,5,0,1,22,0
13801,0,10,1,0,1,9,2,11,0,1,43,1
13901,0,70,2,0,0,9,9,26,2,1,37,1
14001,18,3,1,1,11,16,6,10,1,9,61,0
14101,1,34,0,0,2,26,152,3,1,4,67,1
14201,2,4,1,1,1,10,34,32,0,0,363,0
14301,2,34,1,0,1,16,2,3,0,0,21,1
14401,1,3,0,2,6,94,71,6,0,2,17,0
14501,0,9,5,2,1,17,1,2,0,0,29,0
14601,0,12,0,3,0,91,9,4,0,4,68,0
14701,0,4,0,0,4,16,5,7,0,1,106,0
14801,0,7,0,3,1,9,8,25,0,7,35,0
14901,21,14,0,2,0,43,5,0,0,3,10,1
15001,0,8,0,0,0,13,7,5,0,12,42,0
15101,0,7,3,0,0,8,6,6,1,1,73,0
15201,3,3,2,0,1,18,2,13,0,0,325,0
15301,0,3,0,0,0,8,7,106,0,1,19,0
15401,1,34,0,1,1,7,22,4,0,0,22,0
15501,0,6,0,0,0,35,8,16,0,0,24,0
15601,1,12,7,0,0,30,4,7,0,3,78,0
15701,1,6,1,0,1,25,4,257,0,1,127,0
15801,1,3,0,1,0,10,3,2,0,3,22,0
15901,1,21,5,0,0,15,5,350,0,1,89,0
16001,0,114,2,1,0,5,12,38,0,0,12,0
16101,0,6,0,0,0,7,2,9,0,0,30,0
16201,0,1,0,20,5,8,15,7,0,1,191,0
16301,0,19,0,1,0,47,94,6,0,0,104,4
16401,0,12,12,0,1,78,1,3,1,1,467,0
16501,2,3,0,1,0,19,4,3,0,2,27,0
16601,0,23,2,0,0,7,3,11,1,5,41,0
16701,0,14,1,0,1,12,8,6,0,1,124,0
16801,1,14,1,0,0,11,27,176,0,4,16,0
16901,0,42,1,0,4,10,13,22,0,1,5684,0
17001,1,65,0,0,0,15,9,9,1,0,41,0
17101,0,2,0,2,3,17,6,14,0,1,57,0
17201,0,393,1,1,6,6,3,22,0,0,42,0
17301,2,11,0,0,0,22,4,103,0,0,42,1
17401,2,4,0,0,0,53,9,7,0,2,59,0
17501,0,4,25,4,0,6,3,35,0,1,53,0
17601,1,28,0,1,0,9,4,9,0,1,37,0
17701,1,34,0,0,1,10,3,54,0,2,194,0
17801,2,4,1,1,3,13,4,3,0,1,26,0
17901,0,10,0,2,0,11,3,33,1,6,45,0
18001,0,9,0,0,3,22,6,11,0,0,45,0
18101,0,17,0,0,0,16,65,23,0,8,192,0
18201,0,12,0,0,1,9,6,22,0,0,46,0
18301,0,4,1,0,0,5,7,8,0,6,321,0
18401,1,21,5,1,2,62,8,24,1,8,34,0
18501,0,50,3,14,2,9,19,22,43,2,98,114
18601,3,8,1,14,5,9,20,46,0,11,187,0
18701,0,15,0,2,0,25,9,5,1,5,49,0
18801,0,3,0,0,0,19,8,16,0,0,43,0
18901,0,6,0,1,0,8,10,36,0,0,19,0
19001,1,5,22,2,0,10,19,76,0,6,56,0
19101,2,8,1,0,0,5,0,51,0,0,101,1
19201,0,16,0,2,8,51,9,3,0,7,312,0
19301,2,7,1,1,0,18,1,3,0,3,31,1
19401,2,3,0,0,1,11,9,2,0,0,11,0
19501,0,1,2,2,1,22,2,11,0,22,63,1
19601,1,13,1,0,8,4,9,24,0,0,24,0
19701,0,7,0,1,0,5,11,22,1,1,16,0
19801,0,13,2,1,0,15,27,9,0,2,40,0
19901,2,3,11,4,2,40,10,29,0,5,67,0
20001,0,16,0,1,1,17,39,13,3,0,973,0
20101,0,2,2,2,1,4,3,31,0,15,153,0
20201,0,30,11,0,0,19,10,15,0,1,38,1
20301,0,6,2,0,0,100,13,0,1,0,21,0
20401,3,14,1,0,1,23,8,50,0,2,61,2
20501,1,11,1,0,0,5,2,47,2,0,93,0
20601,0,15,1,0,4,7,13,37,0,0,19,0
20701,1,18,0,0,0,6,4,7,1,5,52,0
20801,0,32,0,0,0,3,0,0,1,0,23,0
20901,1,6,1,2,0,7,6,8,0,3,37,0
21001,1,6,3,0,1,14,4,6,0,1,53,1
21101,0,137,0,3,1,11,16,29,1,0,30,0
21201,1,7,17,0,0,10,2,103,7,1,15,3
21301,0,12,0,2,2,43,17,26,0,21,120,0
21401,0,16,0,0,0,13,5,7,0,8,5,0
21501,1,10,9,8,3,23,5,42,0,3,61,8
21601,12,18,5,8,1,78,22,41,30,5,180,28
21701,1,20,34,11,6,145,49,58,4,92,198,1
21801,1,14,3,1,9,34,183,21,6,139,5341,1
21901,4,22,0,7,11,88,0,44,8,4,84,0
22001,2,45,10,8,6,30,19,270,9,50,56,0
22101,4,44,4,9,15,22,21,180,2,0,13,0
22201,9,30,0,1,1,23,41,97,11,10,66,1
22301,1,15,3,0,1,11,27,59,2,9,37,0
22401,14,6,0,25,3,18,8,7,6,4,76,0
22501,42,94,42,4,0,9,73,11,11,2,56,10
22601,1,34,7,2,0,161,51,1,3,13,100,0
22701,4,101,24,1,1,291,15,84,3,305,69,1
22801,4,170,13,3,199,12,29,617,2,1,37,1
22901,0,253,263,1,72,22,21,37,3,16,57,2
23001,29,27,17,42,7,110,63,11,7,66,68,2
23101,2,11,1,4,1,8,2,5,0,0,54,0
23201,1,3,11,0,0,9,15,38,2,18,77,0
23301,0,4,1,0,0,7,15,11,38,7,5,0
23401,17,7,0,1,4,19,16,14,0,1,41,1
23501,8,15,1,1,3,25,2,62,9,4,65,1
23601,2,17,66,1,1,29,9,23,22,15,233,0
23701,3,37,1,0,0,10,53,5,1,1,997,0
23801,0,3,29,3,2,15,4,7,4,16,36,0
23901,3,7,3,4,19,6,3,13,3,5,75,2
24001,2,27,1,1,2,49,2,13,0,1,50,0
24101,0,282,9,1,1,20,7,26,0,31,47,0
24201,5,2,0,1,0,15,0,5,0,0,32,1
24301,1,6,1,0,6,7,2,17,9,2,115,1
24401,6,21,0,11,0,6,2,1,0,2,17,0
24501,2,6,3,1,6,17,6,5,0,0,19,0
24601,21,59,19,2,0,9,0,7,18,2,35,14
24701,1,16,1,2,1,191,8,19,5,9,50,1
24801,3,16,2,0,3,25,22,19,3,3,42,0
24901,8,182,3,0,0,40,4,13,14,1,71,4
25001,3,9,0,1,9,65,3,71,2,4,74,1
25101,2,7,4,0,3,12,9,33,18,91,17,0
25201,9,12,0,0,2,56,10,149,5,10,60,0
25301,0,10,6,0,16,3,21,41,7,2,62,0
25401,1,14,3,0,3,63,32,327,17,11,139,2
25501,9,9,0,1,7,61,191,71,12,6,148,2
25601,20,23,25,3,6,52,33,231,14,7,423,1
25701,0,25,8,0,10,64,7,156,6,11,100,11
25801,1,3,3,2,1,11,21,49,18,1,164,2
25901,3,40,9,2,1,7,17,35,7,5,37,0
26001,12,6,2,0,2,38,17,13,204,21,138,1
26101,1,12,4,2,0,20,13,51,16,3,91,1
26201,4,11,3,4,1,45,9,10,8,4,54,35
26301,1,21,0,0,0,16,1,6,0,56,118,0
26401,7,7,0,0,2,21,2,229,7,0,70,1
26501,7,78,0,22,2,37,76,245,156,0,48,54
26601,2,4,1,1,0,10,1,15,0,0,145,1
26701,3,70,3,0,0,47,19,42,1,2,133,1
26801,3,1,0,1,2,72,6,23,1,2,125,0
26901,2,12,0,1,0,11,10,10,2,7,43,0
27001,6,8,1,7,0,11,10,12,3,5,60,1
27101,8,5,0,1,0,11,1,27,2,2,61,0
27201,12,20,6,19,3,33,9,98,11,21,107,10
27301,28,24,7,82,3,86,4,51,27,7,142,78
27401,1,14,2,8,2,42,5,31,2,8,63,6
27501,12,15,8,5,2,11,9,130,4,20,367,1
27601,7,12,7,34,10,21,18,31,6,35,195,0
27701,262,13,3,3,5,136,29,205,2,3,69,3
27801,4,13,4,5,1,131,4,14,2,3,150,4
27901,10,26,0,2,17,38,13,45,3,5,100,0
28001,92,17,1,87,22,72,28,176,11,0,168,1
28101,3,100,0,2,5,48,27,157,2,1,36,1
28201,55,15,86,62,48,47,14,631,3,8,28,24
28301,19,17,1,5,0,24,43,110,1,7,146,2
28401,12,29,22,9,2,26,163,19,16,5,102,2
28501,22,23,1,9,0,14,13,22,1,3,62,12
28601,6,10,4,0,2,11,12,557,2,6,107,0
28701,15,25,2,0,0,19,47,48,6,7,195,3
28801,86,77,4,11,346,13,71,29,88,3,77,29
28901,6,5,3,1,32,88,20,145,4,5,49,0
29001,10,19,1,1,0,3,16,201,1,2,93,0
29101,5,6,1,6,2,50,4,17,1,6,213,1
29201,29,10,2,0,0,4,70,171,8,1,353,0
29301,2,31,0,0,2,35,58,33,10,7,125,0
29401,0,8,1,2,75,14,11,113,5,6,50,1
29501,4,20,6,1,0,17,27,31,4,36,636,3
29601,3,175,0,1,0,127,10,184,1,3,274,0
29701,27,152,80,10,52,157,134,277,130,132,611,66
29801,0,0,0,0,0,0,0,0,0,1,16,0
29901,0,0,0,0,0,0,0,0,0,0,0,0
