position,A->T,A->G,A->C,T->A,T->G,T->C,G->A,G->T,G->C,C->A,C->T,C->G
9401,0,0,0,0,0,0,0,0,0,0,10,0
9501,0,0,0,0,0,0,0,2,0,0,3,0
9601,0,1,0,0,14,0,0,0,0,0,10,0
9701,0,0,0,0,0,1,0,0,0,0,4,0
9801,0,0,0,0,0,1,15,1,0,0,44,0
9901,0,0,0,0,0,1,0,5,0,0,12,0
10001,0,0,0,0,0,183,6,0,0,0,7,0
10101,0,0,0,0,0,1,0,15,0,0,31,0
10201,0,0,0,0,0,4,0,1,0,0,6,1
10301,0,5,0,0,0,0,0,0,0,1,246,0
10401,0,0,0,0,0,0,530059,0,0,1,3,0
10501,0,0,0,0,0,0,0,0,0,0,0,0
10601,0,0,0,0,0,2,0,2,0,0,45,0
10701,0,3,0,0,0,0,0,0,0,0,10,0
10801,0,3,0,0,0,0,0,6,0,0,4,0
10901,0,0,0,0,0,0,0,0,0,0,2,0
11001,0,0,0,0,0,1,0,0,0,0,3,0
11101,0,0,0,0,0,0,1,21,0,0,25,0
11201,0,15,0,0,0,0,0,0,0,0,2,0
11301,2,9,0,0,0,0,0,5,0,0,8,0
11401,0,60,0,0,0,16,0,5,0,0,17,0
11501,1,0,0,0,5,0,1,1,0,0,7148,1
11601,0,0,0,0,0,0,0,0,0,0,2,0
11701,0,0,0,0,0,2,0,0,0,0,29,0
11801,0,0,0,0,0,0,0,0,0,0,7,0
11901,0,1,0,0,0,1,0,0,0,0,1,0
12001,0,0,0,0,0,0,0,1,0,0,9,0
12101,0,0,0,0,0,0,0,2,0,0,75,0
12201,0,0,0,0,0,0,0,0,0,0,0,0
12301,0,0,0,0,0,0,0,1,0,0,4,0
12401,0,0,0,0,0,0,0,0,0,0,36,0
12501,0,0,0,0,0,8,0,0,0,0,75,0
12601,0,0,0,0,0,0,0,0,0,0,14,0
12701,0,0,2,0,0,0,0,0,0,0,18,0
12801,0,0,0,0,0,0,0,0,2,0,530065,0
12901,0,2,0,0,0,8,0,0,0,0,0,0
13001,0,0,0,0,0,0,57,0,0,0,1,0
13101,0,22,0,0,0,898336,0,11,0,0,29442,0
13201,0,0,0,0,0,0,0,1,0,0,18,0
13301,0,0,0,0,0,1,0,2,0,0,3,0
13401,0,7,0,0,0,0,0,0,0,0,2,0
13501,0,0,0,0,0,0,0,0,0,0,6,0
13601,0,0,1,0,0,0,0,0,0,0,586,0
13701,0,18,0,0,0,0,0,0,0,0,8,0
13801,0,2,0,0,0,18,0,0,19,0,1,0
13901,0,0,0,0,0,2,0,0,0,0,11,0
14001,0,0,0,0,0,4,0,25,0,0,0,0
14101,0,1,0,0,0,1,2,6,0,0,38,0
14201,0,0,0,0,0,1,0,3,0,0,6,0
14301,0,0,0,0,0,1,0,0,0,0,6,0
14401,0,1,0,901,0,0,0,0,0,0,59,0
14501,0,0,0,0,0,0,0,2,0,0,13,0
14601,0,0,0,0,0,14,0,0,0,0,8,0
14701,0,0,0,0,0,1,8,5,0,0,6,0
14801,0,0,0,0,0,0,1,26,0,0,0,0
14901,0,0,0,0,0,0,0,1,0,0,8,0
15001,0,12,0,0,0,1,0,0,0,0,6,0
15101,0,0,0,0,0,0,0,0,0,0,6,0
15201,0,0,0,0,0,29400,0,2,0,0,10,0
15301,0,0,0,0,0,66,0,12,0,0,2,0
15401,0,4,0,0,0,0,24,1,49,0,0,0
15501,0,0,0,0,0,2,0,2,0,0,0,0
15601,0,0,0,0,0,0,0,1,0,0,0,0
15701,0,2,0,0,37,0,0,2,0,0,530069,0
15801,0,0,0,0,0,2,0,0,0,0,1,0
15901,0,21,0,0,0,107,21,4,0,0,222,0
16001,0,0,0,0,0,0,0,1,0,0,4,0
16101,0,0,0,0,0,3,0,0,0,0,0,0
16201,0,0,0,0,0,1,0,0,0,0,0,0
16301,0,2,0,0,0,0,34,3,0,0,0,0
16401,0,0,0,0,0,35,0,2,0,0,21,0
16501,0,1,0,0,0,4,0,0,0,0,1,0
16601,0,0,0,0,0,0,0,2,0,0,0,0
16701,0,0,0,0,0,21,0,0,0,0,2,0
16801,0,0,0,0,0,2,0,4,0,0,6,0
16901,0,0,0,0,0,0,0,1,0,0,1,0
17001,0,0,0,0,53,0,1,4,0,0,0,0
17101,0,0,0,0,0,0,0,4,0,0,6,0
17201,0,1,0,0,3,0,0,1,0,0,5,0
17301,0,0,0,0,0,2,0,0,0,0,5,0
17401,0,0,0,3,0,0,1,0,0,0,4,0
17501,0,0,0,0,0,0,0,39,0,0,1,0
17601,0,1,0,0,0,0,0,0,0,0,2,0
17701,1,0,0,0,0,0,0,2,0,0,9,0
17801,0,0,0,0,0,0,0,0,0,0,20,0
17901,0,0,0,0,1,219,0,10,0,0,3,0
18001,0,0,0,0,0,0,4,1,0,0,17,0
18101,0,1,0,0,0,0,0,5,0,0,10,0
18201,0,0,0,0,0,4,0,3,0,0,2,0
18301,0,0,0,0,0,0,0,0,0,0,8,0
18401,0,4,0,0,0,17,0,6,0,0,1,0
18501,1,9,0,0,0,0,3,226,0,0,2,3
18601,0,25,0,0,0,0,1,3,0,0,33,0
18701,0,0,0,0,0,3,0,1,0,0,6,0
18801,0,0,0,0,0,0,0,2,0,0,0,0
18901,0,0,0,0,1,0,7,2,0,0,1,0
19001,0,0,1,0,0,2,0,0,0,0,38,0
19101,0,2,0,0,1,0,0,2,0,0,5,0
19201,0,0,0,0,0,2,0,0,0,0,20,0
19301,0,0,0,0,0,7,0,0,0,0,0,0
19401,0,0,0,0,0,0,0,0,0,0,140,0
19501,0,0,0,0,0,0,0,6,0,0,77,0
19601,0,4,0,0,0,0,0,0,0,0,2,0
19701,0,0,0,0,0,3,0,4,0,0,6,0
19801,0,0,0,0,0,2,0,2,0,0,7,0
19901,0,2,0,0,0,0,4,1,0,0,10,0
20001,2,2,0,0,0,0,0,3,0,0,20,0
20101,0,2,0,0,0,1,2,1,0,0,38,0
20201,0,214,0,0,0,1,0,2,0,0,9,0
20301,0,0,0,0,0,2,2,0,0,0,0,0
20401,0,0,0,0,0,0,0,0,0,0,10,0
20501,0,0,0,0,0,1,0,5,0,0,0,0
20601,0,0,0,0,0,2,0,0,0,0,20,0
20701,0,0,0,0,0,2,0,23,0,0,16,0
20801,0,2,0,0,0,37,0,0,0,0,4,0
20901,0,0,0,0,0,0,3,25,0,0,16,0
21001,0,0,1,0,0,0,0,0,0,0,6,0
21101,0,4,3,0,0,0,3,5,0,0,6,0
21201,0,16,0,2,0,0,0,0,0,0,2,0
21301,0,0,0,0,0,0,5,0,0,5,2,0
21401,0,3,0,0,0,12,1,8,0,2,0,0
21501,0,3,4,4,0,1,0,7,0,0,8,4
21601,4,1,0,0,0,2,0,4,0,5,102,17
21701,0,0,0,0,0,1,2,49,0,0,81,0
21801,0,0,1,0,0,0,0,0,8,1,21,0
21901,0,0,1,1,0,0,0,3,0,0,2,0
22001,0,0,0,0,0,0,0,7,1,0,0,0
22101,0,0,0,2,7,4,1,11,0,2,5,0
22201,0,14,0,88,0,0,46,4,4,0,45,0
22301,2,0,0,0,0,1,0,2,0,0,5,0
22401,0,0,0,1,0,0,0,6,0,0,2,0
22501,0,0,0,0,0,4,0,0,0,0,8,0
22601,0,0,0,0,0,19,0,0,0,2,2,0
22701,0,0,0,0,0,1,0,8,0,0,2,0
22801,0,3,19482,0,330,5,58608,1,0,0,0,0
22901,0,2,55,0,0,0,1,4,0,0,2,0
23001,2,647288,0,19,0,0,1,1,0,0,1,0
23101,0,1,0,0,0,1,0,3,0,0,1,0
23201,0,0,0,0,0,0,0,0,0,58606,6,0
23301,0,2,0,0,0,28,0,0,1,0,6,2
23401,6,0,0,0,0,1,1,47,1,0,3,1
23501,25,1,0,0,0,9,0,11,2,0,10,0
23601,0,0,0,0,0,2,1,23,34,37,13,26
23701,217,0,0,0,0,0,2,0,0,0,14,0
23801,0,0,1,0,0,107,0,5,0,0,0,0
23901,0,1,0,0,1,2,1,8,0,0,39,0
24001,0,0,0,0,1,0,0,3,0,0,35,0
24101,0,0,0,0,0,0,0,5,0,810350,1,0
24201,0,0,0,4,0,1,0,5,0,0,0,0
24301,0,0,0,0,0,0,0,3,1,0,9,0
24401,0,2,19,0,0,0,0,0,0,0,0,0
24501,0,0,0,0,1,2,0,38,0,0,839661,0
24601,15,2,0,0,0,0,0,8,0,0,4,0
24701,0,0,0,0,0,0,1,6,0,0,2,2
24801,4,0,4,0,0,1,8,10,0,0,10,0
24901,0,0,0,0,0,0,0,0,0,0,7,0
25001,0,2,0,0,15,6,0,33,0,0,2,0
25101,0,0,2,0,0,2,0,0,0,2,11,0
25201,0,0,0,0,0,3,4,14,0,0,1,0
25301,0,0,0,0,0,1,0,6,0,0,17,0
25401,0,0,0,0,0,2,82,82,2,0,126,0
25501,1,0,0,0,2,3,6,29,0,0,12,10
25601,0,0,0,0,0,4,2,48,0,0,78,0
25701,0,1,0,0,0,45,0,28,0,0,6,0
25801,0,0,0,0,0,1,0,17,0,0,218,0
25901,0,17,0,0,0,28,4,4,0,0,1,0
26001,0,0,0,0,0,5,0,2,0,4,40,15
26101,1,0,0,0,0,0,0,903,0,0,18,0
26201,0,1,0,0,0,0,0,6,0,0,0,0
26301,0,0,0,0,0,0,0,0,0,0,3,0
26401,0,2,0,1,0,7,0,11,0,0,4,0
26501,0,58607,0,0,0,0,29399,0,0,0,2,0
26601,0,0,0,0,0,0,1,7,0,0,10,0
26701,0,1,0,0,0,31,0,2,0,0,12,0
26801,0,0,0,0,0,0,2,39,0,3,8,0
26901,0,0,0,0,0,0,0,0,0,0,9,0
27001,0,0,0,0,0,4,0,2,0,0,4,0
27101,1,0,0,0,0,0,0,2,1,0,8,0
27201,0,0,0,0,0,2,0,0,0,2,2,0
27301,1,0,0,0,0,3,0,0,0,14,1,14
27401,0,2,0,0,0,2,1,0,0,0,11,0
27501,0,0,0,138,0,199,0,0,0,0,7,0
27601,0,4,0,0,0,13,1,12,0,0,16,0
27701,5,3,0,0,0,0,1,4,0,1,38,0
27801,0,9,0,0,0,2,0,0,2,2,16,0
27901,0,0,0,0,0,1,0,17,0,2,23,0
28001,1,0,4,0,0,1,13,13,0,0,11,0
28101,0,10,0,0,0,10,17,22,0,0,2,0
28201,15,1,219,3,12,14,0,60,1,23,9,0
28301,0,0,0,0,0,14,4,12,0,2,32,0
28401,0,3,0,0,0,7,6,0,0,0,3,0
28501,0,0,0,0,0,0,0,6,0,0,2,0
28601,1,0,0,0,0,0,0,7,79,0,5,0
28701,4,2,0,0,0,0,0,5,0,0,1,0
28801,0,0,0,4,3,5,1,12,0,0,11,4
28901,0,0,0,0,0,0,2,59593,0,0,19,0
29001,0,0,0,0,0,2,0,7,0,0,3,0
29101,0,0,0,0,0,9,6,17,0,0,26,0
29201,0,0,0,0,1,0,1,6,2,0,51,0
29301,2,0,0,0,0,0,1,4,2,0,430,0
29401,0,2,0,0,0,1,9,17,0,0,2,0
29501,0,0,0,2,0,0,43,0,0,0,34,0
29601,0,15,0,0,0,1,0,6,0,0,8,0
29701,6,3,3,0,4,2,7,84,6,1,113,0
29801,0,0,0,0,0,0,0,0,0,0,0,0
29901,0,0,0,0,0,0,0,0,0,0,0,0
