position,A->T,A->G,A->C,T->A,T->G,T->C,G->A,G->T,G->C,C->A,C->T,C->G
16801,4,52,4,5,10,48,157,57,0,3,660,1
16901,4,94,2,8,0,48,138,193,1,3,564,0
17001,8,69,32,6,30,128,111,717,4,2,561,0
17101,8,74,5,16,23,456,28,153,0,33,639,2
17201,1,93,6,12,28,66,23,337,0,3,431,0
17301,0,88,3,2,1,51,43,41,0,17,548,3
17401,8,161,2,12,1,164,33,26,6,5,1918,2
17501,3,7,5,3681,1,60,105,260,5,10,1728,21
17601,0,4329,10,1,3,89,71,85,1,7,1790,1
17701,0,105,3,7,0,244,37,650,0,6,1703,0
17801,4,397,0,42,3,72,1524,27,0,10,372,0
17901,3,44,2,14,6,89,15,71,0,552,1018,1
18001,11,196,1,8,17,155,538,49,4,67,1728,0
18101,19,95,5,5,1,21,277,129,2,47,3122,0
18201,3,71,10,8,7,366,7,63,3,3,202,1
18301,0,229,0,4,4,108,125,94,6,11,822,0
18401,2,77,9,3,26,594,46,528,0,119,1330,2
18501,14,691,6853,1,24,56,412,38,3,42,1266,183
18601,6,26,11,152,40,47,265,96,0,648,1075,1
18701,6,126,4,14,7,54,809,132,1,3,1264,17
18801,23,85,5,10,0,607,71,5657,1,8,543,2
18901,1,56,5,70,9,353,71,275,2,11,216,0
19001,5,7881,0,3,4,83,133,251,0,1,679,0
19101,6,35,7,0,4,91,20,44,2,5,932,0
19201,0,137,10,14,2,226,717,27,0,31,1138,1
19301,1,37,3,14,1,138,79,17,6,5,544,1
19401,0,75,4,18,11,59,27,10,0,0,146,0
19501,2,30,21,10,5,1383,796,141,8,40,2387,0
19601,6,210,8,4,24,20,61,108,4,1,232,0
19701,4,36,14,8,55,165,46,205,0,0,182,0
19801,0,439,5,168,0,250,160,62,4,33,543,0
19901,3,24,7,9,3,57,112,2564,4,31,592,0
20001,9,127,5,0,11,38,20,165,0,12,258,0
20101,26,35,16,3,0,152,32,3418,0,30,1393,0
20201,17,241,30,1,1,61,5,1262,0,14,720,0
20301,1,66,6,51,24,259,242,30,1,1,318,0
20401,5,3362,29,30,8,118,539,138,1,7,857,0
20501,7,29,5,0,6,72,159,65,1,5,166,109
20601,11,45,0,195,2,163,68,109,5,2,255,0
20701,27,249,103,1,2,259,34,133,3,28,1728,0
20801,1,109,3,7,30,232,51,4,0,2,383,0
20901,1,24,22,7,3,60,254,302,15,4,208,0
21001,2,519,7,3,0,98,44,23,1,5,1257,1
21101,8,4958,12,37,5,57,29,67,2,6,398,3
21201,2,122,20,9,3,68,109,1170,103,8,9401,0
21301,3,84,8,0,4,65,2008,44,1,301,709,1
21401,1,53,2,2,7,297,15,19,0,1,31,0
21501,39,193,202,16,139,142,130,64,35,6,279707,13
21601,12,42,13,65,12,2292,58,52,192,55,90801,15
21701,71,34,5568,110,70,4132,1535,333,77,136,2630,1
21801,14,46,6,17,151,463,99,360,16,37,8477,1
21901,155,77,600,9,189,239,205,229,66,150,547,9
22001,7,85,276,39,13,286,60,270,140,41,1134,12
22101,15,122,9,21,147281,125,100,487,48,34,172,1
22201,23,139,9,172,38,106,124,318,30,3,1855,4
22301,16,53,88,7,3,187,195,178,8,58,2042,1
22401,5,62,11,15,6,36,234,304,53,7,1653,5
22501,38,239,9,6,1,516,35,20,16,60,744,1
22601,1,118734,4,6,3,2301,21,11,2,70,1293,2
22701,1,303,20,14,7,208,303,20,9,89,6589,0
22801,9,90,65,1,3378,99,14,294,32,10,12383,1
22901,9,895,355,7,587,572,18,326,10,336,1161,86
23001,8,190,11,1181,5,855,116385,55,11,238,4470,1
23101,9,68,3,1,44,390,9,637,39,3,711,6
23201,5,27,73,39,2,85,38,471,7,17,1427,2
23301,13,48,2,4,3,122,77,84,13,42,103,13
23401,151,901,4,7,55,264,203,579,53,159,663,65
23501,10,180,5,30,15,246,28,210,74,6,965,3
23601,10,107,38,24,10,78,22,770,224,74,4187,2
23701,13,198,4,120,9,63,135,99,6,9,291,11
23801,18,125,44,48,14,363,144,19,17,8,700,1
23901,20,45,16,2,132,65,12,16,4,31,1752,2
24001,7,1237,3,8,15,147,674,120,2,9,2386,23
24101,10,40,32,8,8,173,92,105,14,13,1660,0
24201,6,58,6,9,7,1508,18,30,0,3,120,2
24301,11,53,7,4,2,272,37,119,22,78,753,5
24401,13,51,1,8,0,361,67,51,1,3,546,3
24501,12,37,23,4,6,412,12,45,7,2,344,5
24601,2,36,2,2,1,108,9,126,0,2,102,0
24701,129,40,1,12,1,46,10,424,2,94,129,1
24801,7,42,6,1,170,98,23,128,26,26,173,5
24901,8,26,22,2,3,471,99,64,117,105,448,61
25001,33,84,77,9,63,243,467,344,10,69,2215,5
25101,83,85,27,3,3,765,40,32264,94,90,304,4
25201,20,330,3,42,391,54,55,803,40,30,633,2
25301,11,284,10,43,4,165,77,183,5,10,559,1
25401,14,135,15,15,13,468,336,1693,54,117,1146,1
25501,49,136,12,132,198,285,299,683,28,134,5332,14
25601,7,40,30,21,59,115,120,864,34,24,5217,5
25701,10,72,20,4,40,300,28,16899,67,82,3852,2
25801,32,61,5,32,4,92,2379,219,514,5,1589,2
25901,32,84,10,9,24,186,184,895,364,16,1022,4
26001,18,146,28,11,17,219,183,5259,5,407,60912,5
26101,30,64,21,9,16,398,173,294,54,44,829,0
26201,78,39,3,5,0,148,132,181,12,46,979,0
26301,1,278,11,2,4,46,14,39,2,13,307,0
26401,4,17,2,12,27,128,137,673,93,32,381,11
26501,224,95,2,3,7,118,1158,430,2897,14,41119,6
26601,12,225,1,3,2,23,23,184,3,20,977,1
26701,6,999,2,8,9,337,45,246,7,20,392,0
26801,5,51,5,4,23,79,191,359,6,297,61455,7
26901,10,139,2,102,15,137,93,1055,49,55,2577,22
27001,8,23,22,541,3,94,58,141,14,765,1294,3
27101,8,341,4,5,2,133,66,35,10,17,553,0
27201,17,44,5,58,7,948,149,901,3,116,4552,0
27301,59658,398,16,2,5,151038,15,303,59951,23,1704,94
27401,10,969,51,8,17,1379,169,1546,1,40,979,24
27501,34,122,35,32,37,544,136,422,19,80,7555,15
27601,18,508,53,341,42,155,116,814,320,97,3598,3
27701,101,4612,3,13,9,156,295,316,7,1,2197,1
27801,10,53,5,51,10,636,34,1240,36,51,1284,2
27901,33,68,1,14,318,309,54,420,4,43,1282,11
28001,1028,160,127,84,48,145,290,581,64,74,1419,3
28101,36,294,37,21,8,120,195,95,30,65,927,2
28201,732,254,18085,505,478,317,471,976,18,32,594,431
28301,83,236,11,6,15,980,1223,950,43,28,916,5
28401,77,121,22,3,2,64,89,109,22,10,1037,1
28501,14,48,8,0,0,45,47,260,37,16,502,1
28601,28,197,12,25,3,52,249,94,8,49,2788,3
28701,60,123,0,21,4,252,41,315,152,16,2400,26
28801,198,325,7,14,16,56,353,1245,14852,22,1872,35
28901,44,124,13,26,193,77,511,1353,12,1053,1098,2
29001,34,79,9,32,4,190,92,348,3,20,2498,2
29101,40,378,51,4,3,94,73,151,27,1751,1586,6
29201,58,55,2,11,2,15,315,291,47,6,3786,6
29301,255,230,37,0,0,99,151,105,41,249,1873,8
29401,65,66,45,20,31,113,216,552,55,42,944,13
29501,18,107,8,13,9,413,99,1165,40,88,1689,7
29601,60,466,8,59,3,582,82,489,110,7,31521,60
29701,106,206,31,36,38,303,789,1420,391,142,3306,28
29801,0,0,0,0,0,0,0,0,0,2,63,0
29901,0,0,0,0,0,0,0,0,0,0,0,0
