position,A->T,A->G,A->C,T->A,T->G,T->C,G->A,G->T,G->C,C->A,C->T,C->G
3701,0,105,48,8,5,28,20,4,0,21,592,0
3801,26,28,290,0,5,65,6,61,2,0,1055,0
3901,104,19,4201,0,12,21,8,18,0,5,122,0
4001,1,698,0,0,42,40,5,9,6,2,242,3
4101,1,16,0,4,77,36,80,7790,1,0,169,0
4201,84,22,1,375,3,21,24,81,0,6,338,0
4301,0,19,2,1,0,7,11,8,0,0,29583,0
4401,0,21,0,0,1,5,6,6,1,0,388,0
4501,1,21,4,118,0,11,100,4,0,2,3640,0
4601,0,23,0,1,3,16,9,2,0,11,231,0
4701,0,4,7,3,2,23,55,22,0,4,400,0
4801,8,31,10,1,0,438,1,2,0,2,662,1
4901,4,271,597,3,2,37,7,56,0,5,395,0
5001,26,44,18,3,4,55,30,113,1,0,559,0
5101,0,18,17,1,6,102,7,34,0,1,227,0
5201,0,4,0,1,2,41,144,20,0,0,1871,0
5301,0,33,30,3,117291,15,14,28,0,3,160,0
5401,5,13,10,4,5,167,137,7,0,0,267,3
5501,292,30,11,0,0,42,11699,19948,2,45,591,0
5601,3,13,6,0,1,13,17,36,0,214,159,0
5701,0,26,2,0,0,191,16,3,0,2,364,0
5801,3,40,5,0,0,5,9,5,0,0,658,0
5901,0,70,4,10,0,15,47,14,0,0,81,0
6001,0,27,0,3,1,28,16,4,0,5,292,2
6101,1,3,0,0,0,12,1,29,0,37,276,0
6201,0,38,4,869,0,1015,917,7,0,1,119,0
6301,0,14,13,0,3,165,60,43,0,2,279,0
6401,5,83,9,32,3,31,18,51,0,4,1619,0
6501,1,20,12,11,0,3140,24,21,0,6,2028,2
6601,1,89,1,1,1,172,14,12,0,8,3190,0
6701,1,177,0,1,0,108,21,8,0,1,2199,0
6801,1,130,0,4,1,5,295,7,1,3,315,0
6901,0,7,1,0,2,123,11,4,0,2,5013,0
7001,0,56,1,3,10,12,8,221,1,1,565,0
7101,0,1,1,0,0,5,34,0,0,0,59225,0
7201,1,12,0,0,7,264,3276,1,0,1,150,0
7301,0,26,0,0,0,24,4,639,0,6,234,0
7401,0,40,0,0,2,11,1,3,1,0,70,0
7501,0,111,1,0,0,9,5,3,0,1,693,0
7601,1,2,0,2,1,7,9,9,1,0,12,0
7701,0,4,2,2,7,13,6,31,0,3,257,0
7801,0,130,3,0,0,16,10,1,0,1,553,0
7901,127,47,2,13,18,527,10,21,1,21,100,0
8001,2,37,108,26,2,30,2106,83,0,1,80,0
8101,21,15,1,0,6,63,25,29,2,8,173,0
8201,1,2,26,0,0,207,1,6,0,0,682,0
8301,0,36,0,104,0,4,27,24,0,24,489,0
8401,3,11,2,0,1,3,1,0,0,0,188,0
8501,3,3163,2,3,0,15,20,605,0,0,37,0
8601,0,11,4,2,0,3826,12,183,43,4,341,0
8701,0,8,3,1,10,19,67,4,0,0,572,0
8801,0,26,1,0,0,1002,15,38,0,4,526,0
8901,0,16,0,0,0,13,1,7,2,2,9874,0
9001,0,6,0,1,2,18,91,48,0,0,149,0
9101,0,5,2,1,1,33,14,35,0,2,101,0
9201,0,22,1,1,0,18,1843,1,173,0,1034,0
9301,3,10,1,4,14,29,16,0,4,4,147381,3
9401,3,8,5,14,3,60,14,6,0,1,433,2
9501,0,3,0,18,1,36,3,1,1,1,517,5
9601,0,7,0,0,0,31,6,1,0,0,167,0
9701,0,126,0,0,2,42,37,0,0,0,93,0
9801,2,124,1,1,1,332,11,46,1,1,88901,0
9901,22,160,0,0,0,165,5,10,0,0,291,1
10001,26,4,0,12,9,23,10,1,0,2,313,0
10101,3,17,0,0,0,339,4,117,0,0,29635,0
10201,0,52,0,0,0,1055,5,13,0,1,1613,0
10301,0,259,0,0,0,11,30,20,0,3,383,0
10401,0,29,1060,1,0,10,55,2,2,0,207,0
10501,4,80,1,2,0,275,2,450,1,0,625,6
10601,3,10,3,4,1,6,29,7,1,2,157,0
10701,0,146,1,1,4,19,3,0,0,8,193,0
10801,2,18,3,1,1,5,11,142,0,6,118,0
10901,0,109,0,2,4,29,9,3,0,0,2436,0
11001,1,5,0,2,4,14,11,26,7,0,133,0
11101,0,14,0,3,0,516,21,1,1,0,511,0
11201,0,39,0,49,70,521,85,18,2,3,251,0
11301,0,34,1,0,0,16,8,40,0,3,177,0
11401,1,277,0,0,7,808,15,16,0,28,624,0
11501,1,541,0,1,431,25,15102,2846,141,0,527,0
11601,1,7,0,0,0,125,4,20,0,9,198,0
11701,1,568,6,0,6,25,17,4,0,5,2855,0
11801,0,96,1,0,2,9,70,11,0,4,92,0
11901,1,15,1,0,0,334,5,0,2,3,280,0
12001,2,44,1,0,2,13,1234,176,2,0,1429,8
12101,0,45632,1,11,3,37,6,5,0,638,579,1
12201,21,23,4,2,0,105,11,22,0,2,1666,5
12301,12,17,0,0,0,5,65,2,0,1,127,0
12401,0,14,34,0,1,47,3,1,0,0,247,0
12501,0,30,2,0,0,8,9,12,0,1,158,0
12601,0,18,1,0,4,37,17,3,0,1,347,2
12701,0,14,1,212,1,243,11,84,0,1,1396,1
12801,8,18,0,0,0,13,18,15,0,0,623,1
12901,0,21,0,3,0,14,7,12,0,0,181,0
13001,0,5,1,3,0,46,1,5,1,0,2229,0
13101,2,7,1,4,0,116,6,6,1,4,139,0
13201,2,129,68,1,0,101,14,3,0,0,197,0
13301,0,6,0,3,0,16,13,68,0,4,103,0
13401,13,20,0,1,0,154,35,4,1,8,223,0
13501,0,2,0,0,0,15,6,9,0,2,608,0
13601,11,19,3,0,1,56,3,12,0,8,290,1
13701,2,2742,1,0,2,12,50,11,0,1,247,0
13801,4,75,0,0,0,199,14,931,1,9,183,0
13901,1,87,8,0,0,25,20,14,1,20,88,1
14001,0,16,0,0,0,189,22,9,1,2,15,0
14101,3,8,2,0,1,6,31,17,0,2,2678,2
14201,6,48,1,0,0,23,128,33,0,2,298,0
14301,27,30,0,1,0,15,18,10,0,0,133,0
14401,1,39,0,3,16,117821,9,8,0,0,94423,0
14501,0,5,0,5,0,34,9,3,7,2,144,0
14601,1,11,0,0,0,28,167,10,0,1,52,0
14701,0,8,0,5,0,17,3,5,0,2,273,0
14801,1,3,3,0,0,40,33,137,1,1,98,0
14901,2,53,5,3,0,5,1,0,0,0,595,0
15001,0,78,0,55,3,54576,13,3,0,2,47,0
15101,0,61,0,0,4,14,2,3,0,1,106,0
15201,1,26,0,2,1,82,10,7,1,1,411,1
15301,0,3,2,1,0,16,375,19,0,0,316,0
15401,0,25,12,0,0,49,582,15,0,0,5,0
15501,0,7,1,4,0,67,10,24,0,1,283,0
15601,0,17,1,0,0,3,1,284,0,0,287,0
15701,0,6,4,0,0,63,6,7,0,3,745,0
15801,1,5,0,0,1,2,4,0,0,1,152,0
15901,2,6,1,0,0,18,95,25,0,1,2474,0
16001,1,85,0,1,0,70,8,11,0,7,35,0
16101,0,5,0,0,0,9,4,61,0,7,348,0
16201,0,3,0,1,0,24,638,8,0,0,72,0
16301,5,3,1,0,24,44,35,43,0,9,391,0
16401,0,10,76,2,1,67,0,14,0,0,10609,0
16501,0,15,0,6,0,12,1,4,0,0,1040,0
16601,1,2007,1,0,0,33,9,2,0,6,465,0
16701,1,7,1,3,0,4,17212,12,0,1,191,0
16801,0,22,0,0,0,25,742,67,0,2,105,0
16901,3,58,0,4,3,290,5,137,4,7,274,0
17001,0,7,0,2,0,45,12,264,0,17,75,1
17101,3,41,1,1,2,102,4,29,1,9,350,1
17201,153,228,0,3,4,33,12,149,0,0,49,0
17301,1,31,0,0,0,18,58,7,0,3,146,0
17401,1,7,0,2,0,345,7,9,0,2,323,0
17501,1,8,2,4,0,34,6,13,0,0,124,0
17601,0,157,3,0,12,68,523,20,0,0,91,0
17701,4,20,3,7,0,10,1,12,0,0,451,0
17801,4,8,1,2,0,4,42,0,1,2,425,0
17901,3,14,17,0,2,22,15,23,0,1,223,0
18001,0,6,0,14,0,3,12,262,8,4,86,0
18101,1,16,4,3,0,0,83,16,1,2,388,0
18201,9,21,6,0,0,13,5,35,0,0,110,0
18301,1,39,0,0,0,20,9,28,0,0,181,0
18401,1,20,0,1,1,132,10,25,0,7,658,0
18501,1,70,4,1,1,15,2,15,0,32,406,19
18601,0,6,0,1,2,541,7,120,1,2,1860,0
18701,2,25,1,0,0,27,8,21,0,0,1364,0
18801,0,6,0,18,0,52,33,45,1,0,1091,0
18901,0,70,0,1,4,64,24,32,0,1,31,0
19001,2,5,1,1,1,6,4,38,0,2,148,0
19101,1,51,0,0,4,40,1,56,0,1,307,0
19201,105,3,1,1,1,59,37,3,0,0,351,0
19301,40,12,0,2,0,13,4,13,1,2,196,0
19401,0,8,0,3,0,4,5,3,0,0,19,0
19501,1,3,0,3,1,38,2,77,1,1,217,0
19601,2,8,0,2,5,7,70,146,1,12,37,0
19701,0,12,0,0,0,127,4,7,0,0,25,0
19801,2,16,4,0,2,7,69,319,2,1,10484,0
19901,3,101,0,5,0,121,3,79,0,17,1516,0
20001,0,29456,0,0,1,16,11,35,0,0,13,0
20101,16,18,1,1,0,189,8,292,2,4,350,36
20201,0,48,2,1,0,15,4,15,0,5,46,0
20301,0,19,1,1,0,27,26,26,0,1,99,0
20401,2,6921,3,0,7,24,7,10,0,2,357,0
20501,0,19,1,0,0,78,73,63,0,50,953,0
20601,2,1,1,2,3,13,7,128,2,0,101,0
20701,57,11,3,0,0,1029,2,92,0,66,340,0
20801,0,6,716,1,0,24,2,0,0,1,446,0
20901,0,15,0,16,0,8,191,10,0,0,185,0
21001,69,33,7,0,68,61,27,3,69,0,232,0
21101,1,991,0,10,1,2,11,20,0,1,135,0
21201,0,21,1,401,0,21,813,135,14,1,667,0
21301,0,6,1,0,3,17,4,28,0,474,60,2
21401,4,8,0,4,3,4,9,9,0,0,49,0
21501,67,6,98,34,75,151,71,109,68,5,2509,34
21601,4,8,16,21,2,143,11,55,78,56,118639,5
21701,8,89,11641,2,0,234,952,52,103,2,1365,0
21801,5,588,5,2,3,199,5,11,1,11,333,1
21901,4,184,35,11,31,24,4,50,7384,26,188,2
22001,18,36,6,2,1,207,73,20,23,8,45,1
22101,13,66,3,11,88356,74,7,182,44,5,26,0
22201,19,23,1,13,6,15,164,189,8,2,7697,10
22301,4,15,1,8,9,109,17,40,50,4,143,0
22401,0,14,2,0,0,78,38,2204,4,3,2717,2
22501,3,37,3,1,2,10,17,23,18,24,92,3
22601,40,117834,0,0,0,436,6,6,0,3,1900,3
22701,163,62,11,7,0,22,9,7,2,4,41,0
22801,0,13,1,3,195,10,21,89,0,21,965,2
22901,1,10,794,4,292,267,65,21,10,28,149,2
23001,3,100,3,72,0,113,58151,10,1,40,1372,11
23101,1,28,1,2,3,5,1,7,15,18,705,0
23201,1,6,51,1,3,26,3,82,2,2,164,1
23301,6,2,0,3,0,27,6,22,2,0,34,3
23401,38,29,0,1,5,123,50,64,7,2,284,0
23501,82,228,6,5,1,54,8,2453,541,3,414,0
23601,3,170,112,1,1,241,8,462,6,4,942,3
23701,10,449,1,1,1,20,4,14,1,0,409,0
23801,1,136,6,2,0,15,5,4,4,19,169,25
23901,39,163,6,0,14,7,2,6,2,8,941,0
24001,3,233,2,1,0,83,13,31,0,0,193,0
24101,5,165,31,1,3,15,26,130,5,11,301,4
24201,3,3,0,1,1,22,15,6,0,6,90,0
24301,324,116,1,27,0,13,10,65,6,7,497,0
24401,3,8,0,8,2,313,10,23,0,3,787,6
24501,5,6,15,9,9,43,21,23,0,1,23,0
24601,0,12,0,0,0,79,24,12,2,0,13,1
24701,1,8,3,0,11,35,2,53,4,4,132,0
24801,1,32,1,1,306,5,21,10,4,10,35,0
24901,0,111,1,0,0,144,207,35,12,6,570,17
25001,327,138,5,1,18,15,79,60,4,58,1790,3
25101,1,59,18,0,0,13,189,60,25,52,40,0
25201,1,112,0,2,7,21,4,2183,1,9,1007,1
25301,0,14,0,5,2,61,20,68,8,0,100,314
25401,3,11,0,2,0,50,30,28805,25,17,2744,0
25501,1131,217,897,171,3,255,195,132,16,54,2392,11
25601,10,10,5,50,168,71,659,4911,3,4,2824,3
25701,1,854,1,1,12,20,7,123,6,6,649,57
25801,15,23,1,2,5,65,3,226,6,5,557,0
25901,204,24,91,34,5,64,27,292,27,82,836,0
26001,2,180,25,0,3,127,20,5105,0,21,118074,0
26101,7,8,1,1,16,20,13,123,0,2,125,1
26201,4,3,0,0,1,9,6,21,2,8,1090,1
26301,0,4,0,5,0,13,8,34,1,1,54,0
26401,190,1,4,3,5,14,1,34,17,11,106,1
26501,1,25,0,1,0,1054,253,108,105,1,511,0
26601,0,2,0,1,2,11,3,21,0,0,857,0
26701,1,192,1,3,3,34,20,68,5709,0,171,0
26801,2,3,0,3,0,16,80,84,0,12,118907,0
26901,2,221,19,3,3,19,57,29,52,2,113,0
27001,8,875,0,7,0,4,25,7,2,10,212,0
27101,4,8,0,1,0,0,5,29,1,0,70,0
27201,118,82,0,1,0,81,13,24,0,51,116,1
27301,147236,167,13,0,0,118932,2,218,147308,4,560,0
27401,0,176,12,3,5,182,18,413,10,9,641,14
27501,5,619,6,31,6,175,26,543,9,10,3101,0
27601,2,28,25,10,10,40,40,112,6,4,1389,3
27701,4,7,0,5,5,123,191,513,12,2,224,1
27801,63,45,0,16,0,154,11,27,11,522,777,0
27901,1,91,0,68,1,50,23,106,68,22,232,5
28001,7391,36,0,6,3,523,37,269,6,12,370,3
28101,5,261,12,5,0,70,96,40,8,56,184,0
28201,106,15,158,11,981,179,33,99,7,17,325,2
28301,186,24,1,0,10,476,363,2385,13,14,243,1
28401,55,4,2,2,4,4,30,26,17,2,1543,0
28501,1,10,8,0,0,50,13,62,24,1,90,2
28601,597,12,1,8,0,79,39,41,0,4,618,1
28701,19,132,1,0,1,21,27,177,2,58,1536,0
28801,14907,28,3,6,15,80,30,58,44287,30,321,10
28901,6,31,0,19,34,53,23,111,0,8,254,65
29001,5,9,0,15,0,32,37,40,0,1,578,0
29101,7,18,1,22,0,4,21,30,7,15,470,0
29201,1,70,0,2,1,15,126,98,106,1,781,0
29301,3,253,8,0,1,10,111,101,33,2,765,0
29401,25,28,3,0,43,74,46,417,8,2,484,51
29501,3,17,2,100,2,14,18,230,19,18,2436,0
29601,2,105,10,3,1,81,64,577,2,0,56667,21
29701,14,29,12,53,8,12,652,3061,65,66,1257,3
29801,0,0,0,0,0,0,0,0,0,1,474,0
29901,0,0,0,0,0,0,0,0,0,0,0,0
