position,A->T,A->G,A->C,T->A,T->G,T->C,G->A,G->T,G->C,C->A,C->T,C->G
52,0,0,0,0,0,0,0,0,0,0,0,0
53,0,0,0,0,0,0,0,0,0,0,0,0
54,0,0,0,0,0,0,0,0,0,0,0,0
55,0,0,0,0,0,0,0,0,0,0,0,0
56,0,0,0,0,0,0,1,12,2,0,0,0
57,5,263,13,0,0,0,4,0,0,0,0,0
58,0,0,0,2,12,28,0,0,0,0,0,0
59,0,0,0,0,0,6,0,0,0,2,237,1
60,0,0,0,3,1,131,0,0,0,0,2,0
61,0,89,0,0,68,0,411,2875,7,0,0,0
62,0,0,0,0,6,30,0,0,0,0,0,0
63,0,0,0,89,3,166,0,0,0,0,3,0
64,0,0,0,0,0,17,0,0,0,126,1491,4
65,0,0,0,8,15,115,0,1,0,0,0,0
66,0,0,2,0,1,68,0,0,0,153,5276,2
67,0,0,0,13,0,19,0,0,0,0,0,0
68,55,14,4,0,0,0,0,0,0,0,0,0
69,42,81,8,1,0,0,0,0,0,0,0,0
70,3,293,5,0,0,0,1,0,0,0,0,0
71,0,0,0,0,0,0,0,0,0,231,64,56
72,0,59,0,0,0,0,2978,4,2,0,0,0
73,2,22,2,0,0,0,1,0,0,0,0,0
74,1,21,4,0,0,0,1,0,0,0,0,0
75,0,0,0,0,0,0,0,0,0,1,89,1
76,15,0,0,265,7,9,0,0,0,0,0,0
77,18,0,0,100,4,48,0,0,0,0,0,0
78,1,0,0,131,165,30,0,0,0,0,0,0
79,58,29,6,0,0,0,0,0,0,0,0,0
80,61,58,4,13,2,0,2,0,0,0,0,0
81,43,67,34,3,0,0,4,0,0,0,0,0
82,27,135,7,3,0,0,0,0,0,0,0,0
83,0,0,0,16,33,215,0,0,0,0,1,0
84,2,0,0,0,0,8,0,0,0,29,447,8
85,0,0,0,6,8,40,0,0,0,0,0,0
86,0,0,0,0,0,0,72,39,6,0,0,0
87,0,0,0,11,22,85,0,0,0,0,0,0
88,0,0,0,0,4,0,38,279,4,0,0,0
89,0,0,0,2,13,24,0,1,0,0,2,0
90,0,1,0,0,0,0,130,42,0,0,0,0
91,0,28,0,0,6,0,278,497,12,0,0,0
92,0,0,0,0,0,6,0,0,0,44,976,0
93,0,0,0,18,1,69,0,0,0,0,3,0
94,0,0,0,0,0,0,197,706,6,0,0,0
95,0,0,0,8,50,171,0,0,0,0,1,0
96,0,0,1,0,0,6,0,0,0,23,587,10
97,28,134,24,0,0,0,0,0,0,0,0,0
98,0,0,0,0,0,9,0,0,0,19,520,11
99,0,0,0,6,34,630,0,0,0,0,4,0
100,0,0,0,0,0,20,0,0,0,41,3110,2
101,0,7,0,0,1,0,900,317,7,0,0,0
102,0,0,0,0,1,0,109,63,1,0,0,0
103,0,0,0,0,0,24,0,0,0,15,656,0
104,0,0,0,7,1,44,0,0,0,0,1,0
105,0,0,0,0,12,0,48,1702,17,0,0,0
106,0,0,0,0,0,79,0,0,0,19,7175,16
107,17,39,4,0,0,0,0,0,0,0,0,0
108,0,0,0,46,7,71,0,0,0,0,1,0
109,0,0,0,0,0,0,10,29,0,0,0,0
110,0,0,0,0,0,4,0,0,0,6,502,0
111,0,0,0,5,113,88,0,0,0,0,2,0
112,0,0,0,4,12,11,0,0,0,0,0,0
113,8,44,1,0,0,0,0,0,0,0,0,0
114,0,0,0,0,0,0,36,41,0,0,0,0
115,0,0,0,9,9,57,0,0,0,0,0,0
116,0,0,0,0,0,0,73,5,3,0,0,0
117,0,0,0,0,0,1,0,0,0,23,310,1
118,26,52,38,0,0,0,0,0,0,5,0,0
119,0,0,1,0,0,2,0,0,0,139,929,11
120,0,0,0,52,36,138,0,0,0,0,0,0
121,0,0,0,0,0,2,0,0,0,28,466,4
122,5,121,6,0,0,0,0,0,0,0,0,0
123,0,0,0,0,0,0,0,0,0,20,149,0
124,0,0,0,0,1,0,148,104,1,0,0,0
125,0,0,0,0,0,0,0,0,0,0,179,2
126,111,60,6,0,0,0,0,0,0,0,0,0
127,0,0,0,0,11,0,80,1323,4,0,0,0
128,0,0,0,0,9,48,0,0,0,0,0,0
129,2,314,5,0,0,0,2,0,0,0,0,0
130,0,0,0,1,0,142,0,0,0,0,1,0
131,2,5,0,0,0,0,0,0,0,0,0,0
132,1,78,14,0,0,0,0,0,0,0,0,0
133,0,0,0,2,7,59,0,0,0,0,1,0
134,0,0,0,0,0,70,0,0,0,0,0,0
135,1,80,0,0,0,0,0,0,0,0,0,0
136,3,45,76,0,0,0,0,0,0,0,0,0
137,0,0,0,7,1,296,0,0,0,0,0,0
138,16,9,2,0,0,0,0,0,0,0,0,0
139,1,86,12,0,0,0,1,0,0,0,0,0
140,0,0,0,0,0,30,0,0,2,48,6495,59
141,0,0,0,3,0,437,0,0,0,0,6,0
142,16,27,10,0,0,0,0,0,0,0,0,0
143,61,1023,54,2,0,0,1,0,0,1,0,0
144,0,0,0,9,27,157,0,0,0,0,2,0
145,0,0,0,21,0,242,0,0,0,0,0,0
146,0,65,1,0,0,0,0,0,0,0,0,0
147,0,0,0,0,0,8,0,0,0,32,1531,17
148,0,0,0,5,4,72,0,0,0,0,0,0
149,0,0,0,0,0,0,57,183,20,0,0,0
150,0,0,0,0,0,0,0,0,0,0,0,0
151,0,0,0,0,0,0,0,0,0,25,345,1
152,0,1,0,0,0,0,644,47,1,0,0,0
153,0,0,0,0,0,0,0,0,0,0,0,0
154,0,0,0,4,3,32,0,0,0,0,0,0
155,0,2,0,0,0,0,64,33,0,0,0,0
156,24,1240,55,0,0,0,11,0,0,0,0,0
157,0,0,0,0,0,1,0,0,0,12,405,0
158,63,244,5,0,0,0,0,0,0,0,0,0
159,0,0,0,0,0,0,129,6,3,0,0,0
160,0,0,0,0,3,0,360,943,12,0,0,0
161,4,145,3,0,0,0,2,0,0,0,0,0
162,0,0,0,0,0,4,0,0,0,26,915,5
163,22,60,12,0,0,0,0,0,0,0,0,0
164,0,0,0,0,0,0,0,0,0,1,12,2
165,0,0,0,0,0,0,202,147,4,0,0,0
166,9,17,3,0,0,0,0,0,0,0,0,0
167,0,0,0,0,1,0,63,522,32,0,0,0
168,0,0,0,14,3,523,0,0,0,0,3,0
169,49,193,2,0,0,0,1,0,0,0,0,0
170,12,82,30,0,0,0,0,0,0,5,0,0
171,0,0,0,0,0,1,0,0,0,56,411,11
172,0,0,0,8,10,172,0,0,0,0,0,0
173,0,0,0,0,0,1,0,0,0,14,641,2
174,0,18,0,0,39,0,2658,11175,694,0,2,1
175,0,0,0,2,55,177,0,0,0,0,1,0
176,0,0,0,0,0,7,0,0,0,13,751,1
177,0,0,0,220,11,1496,0,0,0,0,1,0
178,48,320,1,0,0,0,4,0,0,0,0,0
179,0,0,0,12,104,155,0,1,0,0,2,0
180,0,0,0,0,0,3,0,0,0,19,1204,1
181,0,0,0,52,25,96,0,0,0,0,0,0
182,0,0,0,1,19,78,0,0,0,0,0,0
183,0,0,0,0,0,3,0,0,0,5,505,10
184,0,0,0,25,26,45,0,0,0,0,0,0
185,0,0,0,0,3,0,69,760,6,0,0,0
186,0,0,0,0,0,59,0,0,0,85,8721,40
187,108,249,12,0,0,0,0,0,0,0,0,0
188,0,3,0,0,0,0,287,93,33,0,0,1
189,0,1,0,0,1,0,1053,240,0,0,0,0
190,0,0,0,0,0,2,0,0,0,5,750,6
191,1,0,0,233,10,155,0,0,0,0,0,0
192,0,1,0,0,1,0,313,1021,1,0,0,0
193,0,0,0,1,0,102,0,0,0,48,6404,50
194,0,0,0,19,11,75,0,0,0,0,0,0
195,0,0,0,14,5,115,0,0,0,0,1,0
196,3,68,2,0,0,0,1,0,0,0,0,0
197,0,0,0,0,0,0,0,0,0,30,207,13
198,0,0,0,0,0,0,274,348,2,0,0,0
199,0,1,0,1,18,0,170,1461,12,0,0,0
200,0,0,0,0,2,178,0,0,0,0,1,0
201,0,0,0,253,109,3564,0,0,0,0,28,0
202,0,0,0,8,38,211,0,0,0,0,0,0
203,0,0,0,0,0,156,0,0,0,56,23098,17
204,0,14,0,1,115,0,1520,31353,227,0,0,0
205,0,0,0,4,27,211,0,2,0,0,0,0
206,0,0,0,0,0,17,0,0,0,15,605,2
207,0,0,0,0,0,0,0,0,0,155,1058,0
208,0,6,0,0,49,0,2961,2493,4,0,0,0
209,0,0,0,2,183,3961,0,0,0,0,5,0
210,0,0,0,4,6928,110,72,1457626,12,0,0,0
211,0,0,0,0,1,110,0,0,0,0,0,0
212,0,0,0,49,2,118,0,0,0,0,1,0
213,0,2,0,0,8,0,1086,1624,13,0,0,0
214,0,0,0,0,0,4,0,0,0,28,643,3
215,47,300,51,0,0,0,0,0,0,1,0,0
216,0,0,0,0,1,0,392,148,10,0,0,0
217,0,0,0,0,0,2,0,0,0,33,383,1
218,0,0,0,0,0,1,0,0,0,22,781,30
219,0,2,0,0,12,0,698,3007,303,0,0,0
220,35,159,40,0,0,0,1,0,0,1,0,0
221,0,0,0,6,48,782,0,0,0,0,3,0
222,0,0,1,0,0,183,0,0,0,31,18068,42
223,288,249,27,0,0,0,7,0,0,0,1,0
224,0,0,0,13,321,884,0,1,0,0,3,0
225,0,0,0,0,0,0,0,0,0,6,455,0
226,19,5,4,0,0,0,0,0,0,0,0,0
227,0,1,0,0,0,0,90,21,4,0,0,0
228,0,0,0,0,0,1,0,0,0,5,398,0
229,29,58,12,3,0,0,0,0,0,0,0,0
230,0,0,0,0,0,1,0,0,0,7,279,4
231,15,120,15,0,0,0,0,0,0,0,0,0
232,0,0,0,5,95,426,0,0,0,0,22,0
233,0,0,0,0,0,0,0,0,0,78,1789,0
234,0,0,0,13,4,83,0,0,0,0,0,0
235,59,37,46,0,0,0,0,0,0,2,0,0
236,0,0,0,0,0,0,495,105,4,0,0,0
237,0,0,0,0,0,0,96,376,2,0,0,0
238,0,0,0,0,53,71,0,0,0,0,0,0
239,0,0,0,54,25,283,0,0,0,0,0,0
240,0,0,0,0,7,200,0,0,0,0,3,0
241,0,0,0,117,3,9187,0,0,0,0,2262718,0
242,0,2,0,0,6,0,918,790,278,0,0,1
243,0,0,0,17,15,172,0,0,0,0,0,0
244,0,0,0,0,0,1,0,0,0,25,356,1
245,0,0,0,0,0,5,0,0,0,43,1335,1
246,0,8,0,0,0,0,692,209,1,0,0,0
247,0,0,0,0,2,0,368,496,3,0,0,0
248,0,0,0,0,1,0,21,283,6,0,0,0
249,0,0,0,10,0,124,0,0,0,0,2,0
250,0,0,0,0,0,0,59,89,2,0,0,0
251,0,0,0,21,4,87,0,0,0,0,1,0
252,0,0,0,0,1,0,62,577,5,0,0,0
253,1,139,2,0,0,0,0,0,0,0,0,0
254,0,0,0,0,0,0,0,0,0,2,357,0
255,0,0,0,0,0,3,0,0,0,30,327,4
256,0,3,0,0,0,0,417,350,19,0,0,0
257,186,558,118,22,0,0,5,0,0,1,0,0
258,313,152,37,0,0,0,0,0,0,0,0,0
259,16,299,33,0,0,0,4,0,0,0,0,0
260,0,1,0,0,0,0,194,113,6,0,0,0
261,0,0,0,0,0,0,32,110,0,0,0,0
262,0,0,0,3,0,36,0,0,0,0,0,0
263,8,216,9,0,0,0,2,0,0,0,0,0
264,25,242,15,0,0,0,1,0,0,0,0,0
265,0,4,0,0,1,0,93,264,3,0,0,0
266,1,0,0,0,0,0,0,0,0,0,0,0
267,0,0,0,0,0,1,0,0,0,0,0,0
268,0,0,0,0,0,0,0,0,0,0,0,0
269,0,2,0,0,0,0,308,0,0,0,0,0
270,25,104,34,0,0,0,0,0,0,0,0,0
271,0,1,0,0,0,0,87,69,4,0,0,0
272,13,246,11,1,0,0,0,0,0,0,0,0
273,0,0,0,0,0,0,41,42,1,0,0,0
274,0,0,0,0,0,4,0,0,0,13,1437,1
275,0,0,0,0,0,14,0,0,0,54,1257,0
276,0,0,0,7,1,31,0,0,0,0,0,0
277,0,0,0,152,7,476,0,0,0,0,4,0
278,0,0,0,0,0,0,272,114,1,0,0,0
279,0,0,0,12,19,168,0,0,0,0,0,0
280,0,0,0,0,0,10,0,0,0,30,1180,0
281,0,0,0,0,0,0,0,0,0,42,144,1
282,0,0,0,0,0,3,0,0,0,34,364,1
283,0,0,0,42,6,124,0,0,0,0,0,0
284,0,19,0,0,2,0,972,126,4,0,0,0
285,0,0,0,0,1,0,152,135,1,0,0,0
286,0,0,0,4,3,173,0,0,0,0,0,0
287,1,0,0,31,23,114,0,0,0,0,0,0
288,0,0,0,29,24,90,0,0,0,0,0,0
289,0,0,0,0,0,3,0,0,0,78,423,1
290,11,21,3,0,0,0,0,0,0,0,0,0
291,9,170,9,0,0,0,0,0,0,0,0,0
292,0,0,0,0,0,19,0,0,0,11,2466,7
293,0,0,0,0,0,0,139,3,0,0,0,0
294,16,39,26,0,0,0,0,0,0,0,0,0
295,0,0,0,0,0,0,98,19,11,0,0,0
296,0,22,23,0,0,0,0,0,0,1,0,0
297,5,39,8,0,0,0,0,0,0,0,0,0
298,5,287,11,0,0,0,2,0,0,0,0,0
299,1,48,7,0,0,0,0,0,0,0,0,0
300,0,0,0,0,0,5,0,0,0,6,1091,0
301,2,108,19,0,0,0,40,0,0,0,0,0
302,0,0,0,0,0,2,0,0,0,7,67,2
303,2,31,2,0,0,0,0,0,0,0,0,0
304,0,0,0,0,0,0,0,0,0,10,493,0
305,0,2,0,0,0,0,200,19,2,0,0,0
306,0,0,0,0,7,62,0,0,0,0,0,0
307,0,0,0,0,0,4,0,0,0,18,775,0
308,0,0,1,0,0,0,0,0,0,50,1,0
309,62,237,3,0,0,0,0,0,0,0,0,0
310,0,64,10,0,0,0,1,0,0,0,0,0
311,0,0,1,0,0,0,0,0,0,40,584,4
312,0,0,0,17,35,30,0,0,0,0,0,0
313,0,0,0,0,0,50,0,0,0,11,6481,2
314,297,59,35,3,0,0,0,0,0,0,0,0
315,0,0,0,0,0,0,59,238,3,0,0,0
316,0,0,0,1,10,30,0,0,0,0,0,0
317,0,0,0,6,2,25,0,0,0,0,0,0
318,0,0,0,0,11,14,0,0,0,0,0,0
319,0,0,0,0,0,0,242,78,3,0,0,0
320,0,0,0,0,0,0,0,0,0,10,68,92
321,0,0,1,0,0,0,0,0,0,20,39,41
322,0,0,0,69,13,51,0,0,0,0,0,0
323,0,2,0,0,0,0,241,25,0,0,0,0
324,0,0,0,1,43,28,0,0,0,0,1,0
325,2,0,0,300,12,223,0,0,0,0,0,0
326,4,0,0,120,1,41,0,0,0,0,0,0
327,4,0,0,94,0,16,0,0,0,0,0,0
328,1,32,0,0,0,0,0,0,0,0,0,0
329,0,0,0,0,0,0,0,0,0,28,3,12
330,1,224,15,0,0,0,2,0,0,0,0,0
331,0,0,0,0,0,0,81,51,0,0,0,0
332,0,8,0,0,4,0,282,70,0,0,0,0
333,0,0,0,0,0,21,0,0,0,0,0,0
334,0,0,0,7,12,57,0,0,0,0,0,0
335,0,0,2,0,0,178,0,0,0,28,6956,8
336,0,2,0,0,1,0,170,41,1,0,0,0
337,0,0,1,0,0,103,0,0,1,17,7780,34
338,0,0,0,0,0,0,94,24,1,0,0,0
339,1,30,14,0,0,0,0,0,0,0,0,0
340,0,0,0,0,0,5,0,0,0,8,661,0
341,0,3,0,0,0,0,139,34,0,0,0,0
342,0,0,0,6,5,22,0,0,0,0,0,0
343,0,0,0,0,6,4,103,952,2,0,0,0
344,0,0,0,0,8,8,0,0,0,142,1501,0
345,0,0,0,54,16,35,0,0,0,0,0,0
346,0,0,0,0,0,217,0,0,0,34,7585,16
347,0,21,0,0,1,0,3453,92,18,0,0,0
348,0,0,0,8,0,157,0,0,0,0,1,0
349,3,114,23,0,0,0,0,0,0,0,0,0
350,0,0,0,0,0,5,0,0,0,39,437,3
351,0,1,0,0,0,0,207,49,2,0,0,0
352,0,0,0,49,8,166,0,0,0,0,0,0
353,0,0,0,0,0,0,216,85,0,0,0,0
354,0,1,0,0,0,0,257,129,54,0,0,0
355,0,0,0,0,0,6,0,0,0,38,1534,5
356,0,0,0,11,7,88,0,0,0,0,0,0
357,0,0,0,12,3,48,0,0,0,0,0,0
358,0,0,0,37,33,240,0,0,0,0,0,0
359,0,1,0,0,0,0,76,0,0,0,0,0
360,0,0,0,0,0,0,40,19,0,0,0,0
361,15,822,64,0,0,0,5,0,0,1,0,0
362,0,2,0,0,0,0,491,167,1,0,0,0
363,9,93,15,0,0,0,0,0,0,0,0,0
364,0,0,0,0,0,6,0,0,0,175,1306,1
365,0,0,0,56,30,46,0,0,0,0,0,0
366,0,0,0,0,0,0,0,0,0,32,278,0
367,0,0,0,0,0,2,0,0,1,116,865,27
368,0,0,0,0,1,0,263,256,0,0,0,0
369,0,0,0,13,11,35,0,0,0,0,0,0
370,0,0,0,0,5,0,331,2377,10,0,0,0
371,0,0,0,0,0,0,145,2,4,0,0,0
372,20,310,104,0,0,0,0,0,0,0,0,0
373,0,1,0,0,0,0,522,722,1,0,0,0
374,0,0,0,0,0,0,651,0,2,0,0,0
375,14,102,15,0,0,0,0,0,0,0,0,0
376,0,0,0,0,13,0,466,2258,19,0,0,0
377,0,0,0,0,1,0,72,311,1,0,0,0
378,0,0,0,0,3,283,0,0,0,0,2,0
379,0,0,0,0,0,0,0,0,0,520,626,5
380,0,0,0,13,17,57,0,0,0,0,0,0
381,0,0,0,4,0,19,0,0,0,0,0,0
382,8,5583,1,0,0,0,32,0,0,0,0,0
383,0,0,0,68,41,238,0,0,0,0,0,0
384,0,0,0,0,0,2,0,0,0,0,953,6
385,10,176,19,0,0,0,1,0,0,0,0,0
386,0,0,0,0,0,0,448,1,1,0,0,0
387,26,115,8,0,0,0,1,0,0,0,0,0
388,0,0,0,0,0,0,250,91,1,0,0,0
389,0,0,0,0,0,0,166,67,2,0,0,0
390,0,0,0,0,0,2,0,0,0,5,521,3
391,34,168,62,0,0,0,1,0,0,0,0,0
392,0,0,0,0,0,3,0,0,0,19,519,1
393,0,2,0,0,0,0,334,106,0,0,0,0
394,0,0,0,2,18,537,0,0,0,0,6,0
395,0,0,0,0,0,0,0,0,0,11,2,1
396,78,190,5,0,0,0,1,0,0,0,0,0
397,0,79,74,0,0,0,0,0,0,0,0,0
398,0,0,0,0,0,57,0,0,0,41,2391,9
399,4,170,2,0,0,0,0,0,0,0,0,0
400,0,0,0,8,75,1843,0,0,0,0,4,0
401,0,0,1,0,0,3,0,0,0,35,515,4
402,0,0,0,5,0,37,0,0,0,0,0,0
403,0,0,0,91,0,200,0,0,0,0,2,0
404,26,26,6,0,0,0,0,0,0,4,0,0
405,11,121,1,0,0,0,0,0,0,0,0,0
406,11,94,22,0,0,0,2,0,0,1,0,0
407,0,1,0,0,0,0,248,98,3,0,0,0
408,237,721,34,0,0,0,1,0,0,0,0,0
409,0,0,0,31,19,465,0,0,0,0,1,0
410,0,0,0,0,13,0,101,1976,26,0,0,0
411,0,0,0,0,0,0,261,31,2,0,0,0
412,0,0,0,0,0,0,0,0,1,25,409,6
413,2,39,6,0,0,0,0,0,0,0,0,0
414,0,0,0,0,0,0,0,0,0,100,231,1
415,0,0,0,10,17,49,0,0,0,0,0,0
416,0,0,0,15,2,15,0,0,0,0,0,0
417,0,0,0,0,0,0,67,8,15,0,0,0
418,0,0,0,0,2,224,0,0,0,0,2,0
419,0,0,0,0,0,0,100,344,0,0,0,0
420,0,0,0,0,0,0,34,17,1,0,0,0
421,0,0,3,0,0,7,0,0,0,63,1190,17
422,0,0,0,24,25,60,0,0,0,0,0,0
423,0,0,0,0,1,6,0,0,0,0,0,0
424,8,85,7,0,0,0,0,0,0,0,0,0
425,0,0,0,0,0,0,152,72,6,0,0,0
426,0,0,0,18,0,2,0,0,0,0,0,0
427,50,1897,19,0,0,0,12,0,0,0,0,0
428,0,1,0,0,0,0,418,1,3,0,0,0
429,15,101,120,0,0,0,0,0,0,1,0,0
430,24,235,63,0,0,0,1,0,0,0,0,0
431,0,4,0,0,0,0,152,81,3,0,0,0
432,0,0,0,0,1,27,0,0,0,0,1,0
433,0,0,0,55,0,97,0,0,0,0,0,0
434,0,0,0,0,0,0,286,0,1,0,0,0
435,4,179,61,0,0,0,0,0,0,1,0,0
436,3,34,4,0,0,0,0,0,0,0,0,0
437,0,31,12,0,0,0,0,0,0,0,0,0
438,13,257,24,0,0,0,0,0,0,0,0,0
439,15,3340,28,0,0,0,55,4,0,0,0,0
440,0,0,0,0,1,0,192,334,1,0,0,0
441,0,0,0,0,0,0,81,10,2,0,0,0
442,0,0,0,0,0,3,0,0,0,16,444,1
443,0,3,0,0,0,0,1089,209,13,0,0,0
444,0,0,0,0,32,525,0,0,0,0,0,0
445,0,0,0,23,19,47607,0,0,0,1,356,0
446,0,0,0,50,6,148,0,0,0,0,0,0
447,0,0,0,1,8,23,0,0,0,0,0,0
448,0,0,0,0,1,0,258,294,6,0,0,0
449,0,0,0,1,0,20,0,0,0,29,3281,6
450,0,0,1,0,0,0,0,0,0,101,333,0
451,0,0,0,22,78,206,0,0,0,0,0,0
452,0,0,0,0,0,0,0,0,0,136,2,1
453,115,192,4,0,0,0,0,0,0,0,0,0
454,9,188,6,0,0,0,0,0,0,0,0,0
455,0,0,0,0,0,1,0,0,0,9,187,2
456,0,0,0,1,3,8,0,0,0,0,0,0
457,0,0,0,29,1,69,0,0,0,0,0,0
458,0,0,0,0,0,0,122,0,1,0,0,0
459,3,56,14,0,0,0,0,0,0,0,0,0
460,6,60,5,0,0,0,0,0,0,0,0,0
461,0,0,0,0,0,0,0,0,0,22,2,0
462,14,59,7,0,0,0,1,0,0,0,0,0
463,0,5,0,0,0,0,876,188,1,0,0,0
464,0,0,0,0,0,0,0,0,0,3,74,0
465,0,0,0,0,0,0,0,0,0,12,81,0
466,0,0,0,0,0,2,0,0,0,74,931,11
467,0,0,0,3,1,21,0,0,0,0,0,0
468,3,45,1,0,0,0,0,0,0,0,0,0
469,0,0,0,1,0,468,0,0,0,0,13,0
470,0,0,0,0,4,0,112,28,0,0,0,0
471,0,0,0,6,3,13,0,0,0,0,0,0
472,0,0,0,0,0,0,586,113,2,0,0,0
473,0,0,0,6,10,113,0,0,0,0,0,0
474,0,0,0,8,6,82,0,0,0,0,0,0
475,0,0,0,0,0,3,0,0,0,3,896,0
476,16,268,33,0,0,0,0,0,0,0,0,0
477,0,0,0,2,6,64,0,0,0,0,0,0
478,0,0,0,0,0,3,0,0,0,107,781,0
479,0,15,19,0,0,0,0,0,0,0,0,0
480,4,159,10,0,0,0,0,0,0,0,0,0
481,2,212,10,0,0,0,1,0,0,0,0,0
482,0,0,1,0,0,1,0,0,0,25,356,0
483,0,2,0,0,0,0,413,19,3,0,0,0
484,1,0,0,26,34,376,0,0,0,0,0,0
485,0,0,0,8,7,49,0,0,0,0,0,0
486,0,0,0,0,0,4,0,0,0,0,663,1
487,0,21,0,0,5,0,1508,1121,5,0,0,0
488,0,0,0,0,0,0,370,114,5,0,0,0
489,23,726,25,0,0,0,1,0,0,0,0,0
490,8,0,0,766,11,529,0,0,0,1,7,0
491,0,0,0,0,0,0,65,142,13,0,0,0
492,0,0,0,0,0,0,0,0,0,24,225,2
493,0,0,0,43,30,354,0,0,0,0,0,0
494,0,0,0,0,0,0,0,0,0,72,3,1
495,0,0,0,0,0,0,300,60,8,0,0,0
496,12,71,22,0,0,0,0,0,0,0,0,0
497,2,631,5,0,0,0,6,0,0,0,0,0
498,0,0,0,0,0,2,0,0,0,50,265,2
499,0,0,0,23,18,59,0,0,0,0,0,0
500,0,3,0,0,0,0,160,43,3,0,0,0
501,0,0,0,0,0,4,0,0,0,11,301,0
502,4,110,1,0,0,0,0,0,0,0,0,0
503,0,0,1,0,0,2,0,0,0,108,1400,3
504,0,0,0,0,0,0,0,0,0,154,645,2
505,0,0,0,12,41,345,0,0,0,0,0,0
506,0,0,0,0,0,9,0,0,0,6,1600,18
507,26,168,4,0,0,0,1,0,0,0,0,0
508,0,0,0,55,5,214,0,0,0,0,0,0
509,0,0,0,0,0,0,373,40,0,0,0,0
510,0,0,0,0,1,0,282,107,6,0,0,0
511,0,0,0,4,11,193,0,0,0,0,0,0
512,0,0,0,0,0,8,0,0,0,13,1413,2
513,20,392,23,0,0,0,1,0,0,2,1,0
514,0,0,0,11,9,269,0,0,0,0,2,0
515,0,0,0,0,0,0,199,20,9,0,0,0
516,0,0,0,12,12,33,0,0,0,0,0,0
517,0,0,0,26,16,254,0,6,0,0,2,0
518,116,654,11,1,0,0,4,0,0,0,0,0
519,0,1,0,37,5,119,0,0,0,0,0,0
520,0,0,0,0,13,0,123,646,16,0,0,0
521,0,1,0,0,5,0,487,1089,6,0,0,0
522,6,0,0,25,3,31,0,0,0,0,0,0
523,0,0,0,155,177,116,0,1,0,0,0,0
524,0,0,0,0,0,0,59,1,2,0,0,0
525,1,42,17,0,0,0,0,0,0,0,0,0
526,0,0,0,0,71,0,335,26773,10,0,0,0
527,0,0,0,0,0,7,0,0,0,37,1993,12
528,0,0,0,11,1,19,0,0,0,0,0,0
529,0,3,0,0,7,0,614,2286,48,0,0,0
530,0,0,0,0,0,0,199,38,1,0,0,0
531,0,0,0,1,0,9,0,0,0,0,0,0
