position,A->T,A->G,A->C,T->A,T->G,T->C,G->A,G->T,G->C,C->A,C->T,C->G
52,0,0,0,0,0,0,0,0,0,0,0,0
53,0,0,0,0,0,0,0,0,0,0,0,0
54,0,0,0,0,0,0,0,0,0,0,0,0
55,0,0,0,0,0,0,0,0,0,0,0,0
56,0,0,0,0,0,0,3,16,3,0,0,0
57,6,539,16,0,0,0,7,0,0,0,0,0
58,0,0,0,2,26,189,0,0,0,0,0,0
59,0,0,0,0,0,7,0,0,0,3,394,3
60,0,0,0,6,5,290,0,0,0,0,2,0
61,0,89,0,0,119,0,565,3437,13,0,0,0
62,0,0,0,0,7,59,0,0,0,0,0,0
63,0,0,0,92,8,333,0,0,0,0,6,0
64,0,0,0,0,0,30,0,0,0,150,2391,5
65,78,0,0,93,21,257,0,1,0,0,1,0
66,0,0,2,0,1,324,0,0,0,196,7803,6
67,0,0,0,15,0,46,0,0,0,0,0,0
68,102,34,4,0,0,0,0,0,0,0,0,0
69,62,115,86,1,0,0,1,0,0,77,0,0
70,5,296,8,0,0,0,1,0,0,0,0,0
71,0,0,1,0,0,0,0,0,0,256,141,61
72,0,88,0,0,0,0,3132,14,4,0,0,0
73,5,57,2,0,0,0,1,0,0,0,0,0
74,5,33,5,0,0,0,1,0,0,0,0,0
75,1,0,0,0,0,0,0,0,0,9,146,3
76,15,0,0,743,12,36,0,0,0,0,0,0
77,20,0,0,185,17,98,0,0,0,0,0,0
78,1,0,0,458,693,70,0,6,0,0,0,0
79,354,56,10,2,0,0,0,0,0,0,0,0
80,161,285,8,14,2,0,5,0,0,0,0,0
81,201,174,39,3,0,1,6,29,0,0,0,0
82,784,331,18,533,0,0,1,0,0,0,0,0
83,0,0,0,23,44,630,0,0,0,0,1,0
84,2,0,0,1,0,10,0,0,0,70,1138,25
85,0,0,0,11,16,237,0,0,0,0,2,0
86,0,2,0,0,0,0,294,79,15,0,0,0
87,0,0,0,18,33,251,0,0,0,0,6,0
88,0,0,1,0,6,0,116,536,9,0,0,0
89,0,0,0,9,21,198,0,1,0,0,2,0
90,0,5,0,0,0,0,224,90,2,0,0,0
91,0,31,0,0,9,0,729,789,13,0,0,0
92,0,0,0,0,0,6,0,0,0,80,2622,4
93,0,0,0,25,4,116,0,0,0,0,3,0
94,0,0,0,0,29,0,332,927,29,0,0,0
95,0,1,0,19,72,343,0,1,0,0,2,0
96,0,0,1,0,0,9,0,0,0,26,999,21
97,41,471,33,0,0,0,39,0,0,0,0,0
98,0,0,0,0,0,9,0,0,0,53,1053,12
99,0,0,0,27,82,736,0,0,0,0,4,0
100,0,0,0,0,0,27,0,0,0,153,4861,3
101,0,8,0,0,1,0,1863,465,12,0,0,0
102,0,0,1,0,2,0,218,121,4,0,0,0
103,0,0,0,0,0,24,0,0,0,35,1017,0
104,0,0,0,10,8,128,0,0,0,0,3,0
105,0,0,0,0,12,0,161,2518,38,0,1,0
106,0,0,0,0,0,172,0,0,0,28,12226,35
107,32,65,4,0,0,0,0,0,0,0,0,0
108,0,0,0,53,9,88,0,0,0,0,1,0
109,0,1,0,0,0,0,25,40,1,0,0,0
110,0,0,0,0,0,4,0,0,0,24,991,3
111,0,0,0,9,135,161,0,0,0,0,2,0
112,0,0,0,15,16,54,0,0,0,0,0,0
113,11,91,2,0,0,0,0,0,0,0,0,0
114,0,23,0,0,0,0,247,85,0,0,0,0
115,0,0,0,17,13,85,0,0,0,0,0,0
116,0,0,0,0,0,0,184,18,5,0,0,0
117,0,0,0,0,0,4,0,0,0,42,749,4
118,32,100,58,0,0,0,0,0,0,5,0,0
119,0,0,1,0,0,3,0,0,0,222,1316,13
120,0,0,0,70,57,360,0,0,0,0,1,0
121,0,0,0,0,0,2,0,0,0,33,1246,7
122,14,235,11,0,0,0,1,0,0,0,0,0
123,0,0,0,0,0,0,0,0,0,27,507,6
124,0,3,0,0,1,0,381,190,5,0,0,0
125,0,0,0,0,0,3,0,0,0,3,520,4
126,170,164,17,0,0,0,1,0,0,0,0,0
127,0,0,0,0,11,0,106,1711,9,0,0,0
128,0,0,0,1,13,97,0,0,0,0,0,0
129,61,535,10,0,0,0,3,0,0,0,0,0
130,0,0,0,6,2,320,0,0,0,0,1,0
131,2,68,7,0,0,0,0,0,0,0,0,0
132,2,168,22,0,0,0,0,0,0,1,0,0
133,0,0,0,6,10,105,0,0,0,0,1,0
134,0,0,0,2,3,109,0,0,0,0,0,0
135,3,106,0,0,0,0,0,0,0,0,0,0
136,5,110,86,0,0,0,0,0,0,0,0,0
137,0,0,0,20,74,753,0,1,0,0,57,0
138,23,46,4,2,0,0,2,0,0,0,0,0
139,5,189,20,0,0,0,2,0,0,0,0,0
140,0,0,0,0,0,45,0,0,2,205,11567,83
141,0,0,0,5,0,584,0,0,0,0,6,0
142,50,53,10,0,0,0,0,0,0,0,0,0
143,132,1156,82,2,0,0,1,0,0,1,0,0
144,0,0,0,10,123,354,0,0,0,0,2,0
145,0,0,0,33,1,385,0,0,0,0,0,0
146,3,114,2,0,0,0,0,0,0,0,0,0
147,0,0,0,0,0,12,0,0,0,71,2838,39
148,0,0,0,30,8,97,0,0,0,0,0,0
149,0,0,0,0,0,0,199,248,104,0,0,1
150,0,0,0,0,0,0,0,0,0,0,0,0
151,0,0,0,0,0,0,0,0,0,44,533,1
152,0,1,0,0,0,0,802,63,2,0,0,0
153,0,0,0,0,0,0,0,0,0,0,0,0
154,0,0,0,9,5,47,0,0,0,0,0,0
155,0,2,0,0,0,0,140,41,1,0,0,0
156,30,1642,72,0,0,0,16,0,0,0,0,0
157,0,0,0,0,0,1,0,0,0,31,731,1
158,80,348,18,0,0,0,0,0,0,0,0,0
159,0,0,0,0,0,0,197,10,4,0,0,0
160,0,0,0,0,3,0,466,1170,16,0,0,0
161,5,190,9,0,0,0,3,0,0,0,0,0
162,0,0,0,0,0,15,0,0,0,58,2112,7
163,33,98,18,0,0,0,0,0,0,0,0,0
164,0,0,0,0,0,0,0,0,0,7,16,3
165,0,1,0,0,12,0,248,269,9,0,0,0
166,10,29,6,0,0,0,1,0,0,0,0,0
167,0,0,0,0,2,0,141,671,40,0,0,0
168,0,0,0,17,3,668,0,0,0,0,4,0
169,93,393,10,0,0,0,1,0,0,0,0,0
170,21,152,107,0,0,0,1,0,0,12,0,0
171,0,0,0,0,0,2,0,0,0,72,588,11
172,0,0,0,18,13,427,0,0,0,0,62,0
173,0,0,0,0,0,8,0,0,0,30,1523,5
174,0,34,0,0,41,0,3397,12315,1251,0,2,1
175,0,0,0,6,71,332,0,0,0,0,1,0
176,0,0,0,0,0,12,0,0,0,50,1467,2
177,0,0,0,245,20,1680,0,1,0,0,7,0
178,109,612,2,0,0,0,38,0,0,0,0,0
179,0,0,0,23,133,241,0,1,0,0,2,0
180,0,0,0,0,0,3,0,0,0,58,1617,3
181,0,0,0,69,83,302,0,0,0,0,0,0
182,0,0,0,30,47,183,0,0,0,0,0,0
183,0,0,0,0,0,4,0,0,0,11,890,13
184,0,0,0,94,29,66,0,0,0,0,1,0
185,0,0,0,0,4,0,244,1085,21,0,0,0
186,0,0,0,0,0,309,0,0,1,193,13087,83
187,252,1307,20,5,0,0,0,3,0,0,0,0
188,0,3,0,0,1,0,463,163,43,0,0,1
189,0,3,0,0,1,0,1388,526,3,0,0,0
190,0,0,0,0,0,3,0,0,2,6,1165,280
191,1,0,0,330,47,326,0,0,0,0,3,0
192,0,61,0,0,1,0,1085,1077,3,0,0,0
193,0,0,0,1,0,146,0,0,0,113,12846,51
194,0,0,0,47,19,227,0,0,0,0,0,0
195,0,0,0,44,7,763,0,0,0,0,3,0
196,4,338,3,0,0,0,11,0,0,0,0,0
197,0,0,0,0,0,0,0,0,0,46,291,82
198,0,0,0,0,0,0,642,482,23,0,0,0
199,0,1,0,1,18,0,611,1898,19,0,0,0
200,0,0,0,9,7,268,0,0,0,0,1,0
201,0,0,0,279,160,3769,0,0,0,0,28,0
202,0,0,0,32,66,537,0,0,0,0,7,0
203,0,0,0,0,0,162,0,0,0,112,32677,38
204,0,37,0,1,115,0,2819,32352,501,0,0,0
205,0,0,0,8,45,344,0,2,0,0,0,0
206,0,0,0,0,0,17,0,0,0,37,1809,6
207,0,0,0,0,0,0,0,0,0,176,1927,4
208,0,6,0,0,50,0,2985,2618,12,0,0,0
209,0,0,0,4,196,4306,0,0,0,0,10,0
210,0,0,0,5,9532,110,349,1478259,28,0,0,0
211,0,0,0,305,24,150,0,0,0,0,0,0
212,211,0,0,1255,6,337,0,0,0,0,34,0
213,0,5,0,0,12,0,1388,1908,21,0,0,0
214,0,0,0,0,0,5,0,0,0,33,1090,5
215,86,431,66,0,0,0,1,0,0,1,0,0
216,0,0,0,0,1,0,890,786,11,0,0,0
217,0,0,0,0,0,3,2,0,0,63,864,129
218,0,0,0,0,0,2,0,0,0,110,2176,30
219,0,3,0,0,12,0,1830,3921,361,0,0,0
220,56,332,114,0,0,0,3,0,0,23,0,0
221,0,0,0,12,59,1550,0,0,0,0,3,0
222,0,0,1,0,0,194,0,0,0,76,26475,56
223,408,1335,33,0,0,0,356,0,0,0,1,0
224,0,0,0,44,337,1609,0,1,0,0,3,0
225,0,0,0,0,0,1,0,0,0,12,890,7
226,39,5,5,0,0,0,0,0,0,0,0,0
227,0,12,0,0,0,0,237,29,11,0,0,0
228,0,0,0,0,0,1,0,0,0,28,753,69
229,352,138,20,11,0,0,0,0,0,0,0,0
230,0,0,0,0,0,1,0,0,0,25,628,530
231,38,585,20,0,0,0,1,0,0,0,0,0
232,0,0,0,52,170,1187,0,0,0,0,22,0
233,0,0,0,0,0,0,0,0,0,109,2422,30
234,0,0,0,135,100,1397,0,0,0,1,209,0
235,111,366,56,0,0,0,16,0,0,3,0,0
236,0,1,0,0,0,0,685,161,11,0,0,0
237,0,7,0,0,0,0,222,532,5,0,0,0
238,0,0,0,1,96,126,0,0,0,0,0,0
239,0,0,0,130,74,622,0,0,0,0,0,0
240,0,0,0,2,19,325,0,0,0,0,4,0
241,0,0,0,652,19,23277,0,0,0,1,4631488,0
242,0,4,0,0,6,0,1456,1161,294,0,0,1
243,0,0,0,28,56,415,0,0,0,0,0,0
244,0,0,0,0,0,11,0,0,0,40,702,2
245,0,0,0,0,0,9,0,0,0,144,2171,107
246,0,8,0,0,0,0,1076,310,16,0,0,0
247,0,0,0,0,2,0,497,567,3,0,0,0
248,0,0,0,0,44,0,32,486,6,0,0,0
249,0,0,0,18,3,168,0,0,0,0,2,0
250,0,0,0,0,0,0,83,156,4,0,0,0
251,0,0,0,38,10,194,0,0,0,0,1,0
252,0,0,0,0,1,0,115,718,6,0,0,0
253,5,227,4,1,0,0,0,0,0,0,0,0
254,0,0,0,0,0,0,0,0,0,4,736,0
255,0,0,1,0,0,3,0,0,0,46,401,4
256,0,9,0,0,0,0,821,483,40,0,0,0
257,288,758,150,23,0,0,5,0,0,1,0,0
258,517,338,61,13,0,0,4,0,0,0,0,0
259,24,678,53,0,0,0,5,0,0,0,0,0
260,0,1,0,0,0,0,413,157,8,0,0,0
261,0,33,0,0,1,0,411,125,0,0,0,0
262,0,0,0,5,1,77,0,0,0,0,0,0
263,15,503,20,0,0,0,86,0,0,0,0,0
264,47,519,58,0,0,0,4,0,0,0,0,0
265,0,4,0,0,1,0,218,312,6,0,0,0
266,1,1,0,0,0,0,0,0,0,0,0,0
267,0,0,0,2,0,2,0,0,0,0,0,0
268,0,0,0,0,0,0,0,1,0,0,0,0
269,0,3,0,0,0,0,755,0,2,0,0,0
270,38,177,87,0,0,0,0,0,0,0,0,0
271,0,1,0,0,0,0,158,109,18,0,0,0
272,15,372,16,2,0,0,1,0,0,0,0,0
273,0,0,0,0,0,0,62,48,5,0,0,0
274,0,0,0,0,0,19,0,0,0,31,2166,1
275,0,0,0,0,0,14,0,0,0,73,1373,2
276,0,0,0,12,1,62,0,0,0,0,0,0
277,0,0,0,270,22,676,0,0,0,0,4,0
278,0,0,0,0,0,0,523,153,4,0,0,0
279,0,0,0,19,21,276,0,0,0,0,0,0
280,0,0,0,0,0,18,0,0,0,52,2160,3
281,0,0,0,0,0,0,0,0,0,71,272,1
282,0,0,0,0,0,15,0,0,0,51,617,1
283,0,0,0,77,12,150,0,0,0,0,0,0
284,0,19,0,0,2,0,1226,242,6,0,0,0
285,0,0,0,0,1,0,310,228,1,0,0,0
286,0,0,0,8,6,245,0,0,0,0,0,0
287,1,0,0,53,37,204,0,0,0,0,0,0
288,0,0,0,57,43,326,0,0,0,0,14,0
289,0,0,0,0,0,3,0,0,0,105,744,2
290,13,37,3,0,0,0,1,0,0,0,0,0
291,9,335,17,0,0,0,0,0,0,0,0,0
292,0,0,0,0,0,74,0,0,0,19,3478,7
293,0,0,0,0,0,0,245,4,4,0,0,0
294,30,91,64,0,0,0,1,0,0,0,0,0
295,0,1,0,0,0,0,427,40,17,0,0,0
296,0,56,32,0,0,0,0,0,0,1,0,0
297,8,71,12,1,0,0,0,0,0,0,0,0
298,8,333,17,0,0,0,3,1,0,0,0,0
299,4,158,25,0,0,0,0,0,0,0,0,0
300,0,0,0,0,0,43,0,0,0,14,2236,4
301,6,259,21,0,0,0,41,0,0,0,0,0
302,0,0,0,0,0,5,0,0,0,25,600,5
303,2,218,4,0,0,0,0,0,0,0,0,0
304,0,0,0,0,0,3,0,0,0,60,1197,4
305,0,2,0,0,0,0,341,25,2,0,0,0
306,1,0,0,8,15,129,0,0,0,0,0,0
307,0,0,0,0,0,6,0,0,1,37,1252,1
308,0,0,2,0,0,0,0,0,0,126,1,0
309,203,416,10,6,0,0,3,0,0,0,0,0
310,27,167,26,0,0,0,1,0,0,0,0,0
311,0,0,1,0,0,322,0,0,0,147,2372,7
312,0,0,0,34,67,321,0,0,0,0,19,0
313,0,0,0,0,0,157,0,0,0,24,9552,19
314,323,122,56,3,0,0,1,0,0,0,0,0
315,0,0,0,0,1,0,212,393,7,0,0,0
316,0,0,0,2,41,97,0,0,0,0,1,0
317,1,0,0,18,10,46,0,0,0,0,0,0
318,0,0,0,1,24,40,0,0,0,0,0,0
319,0,1,0,0,0,0,379,136,7,0,0,0
320,0,0,0,0,0,2,0,0,0,19,231,215
321,0,0,1,0,0,0,0,0,0,33,109,48
322,0,0,0,82,27,183,0,0,0,0,2,0
323,0,3,0,0,0,0,379,58,4,0,0,0
324,0,0,0,1,187,104,0,0,0,0,1,0
325,2,0,0,340,34,370,0,0,0,0,0,0
326,4,0,0,143,16,71,0,0,0,0,0,0
327,4,0,0,107,0,89,0,0,0,0,0,0
328,1,107,1,0,0,0,0,0,0,0,0,0
329,0,0,1,0,0,0,0,0,0,105,6,16
330,6,374,25,0,0,0,2,0,0,0,0,0
331,0,0,0,0,1,0,264,162,15,0,0,0
332,0,14,0,0,4,0,631,97,1,0,0,0
333,0,0,0,0,1,146,0,0,0,0,0,0
334,0,0,0,16,27,186,0,0,0,0,3,0
335,0,0,5,0,0,399,0,0,0,99,12345,8
336,0,5,0,0,1,0,530,69,3,0,0,0
337,0,0,1,0,0,469,0,0,1,91,13382,39
338,0,2,0,0,4,0,183,38,2,0,0,0
339,1,73,17,0,0,0,0,0,0,0,0,0
340,0,0,0,0,0,5,0,0,0,13,999,2
341,0,3,0,0,0,0,204,69,0,0,0,0
342,0,0,0,19,6,61,0,0,0,0,0,0
343,0,3,0,0,6,4,479,1273,17,0,0,0
344,0,0,0,0,8,43,0,0,0,267,3174,6
345,0,0,0,84,55,104,0,0,0,0,0,0
346,0,0,0,1,0,255,0,0,0,83,11811,29
347,0,24,0,0,1,0,5102,142,25,0,0,0
348,0,0,0,17,1,275,0,0,0,0,4,0
349,3,197,49,0,0,0,1,0,0,0,0,0
350,0,0,0,0,0,7,0,0,0,62,847,3
351,0,1,0,0,0,0,487,77,3,0,0,0
352,0,0,0,90,9,419,0,0,0,0,4,0
353,0,2,0,0,7,0,450,181,1,0,0,0
354,0,4,0,0,0,0,514,201,114,0,0,0
355,0,0,0,0,0,9,0,0,0,103,2441,6
356,0,0,0,32,30,203,0,0,0,0,0,0
357,0,0,0,36,16,132,0,0,0,0,0,0
358,0,0,0,203,37,949,0,0,0,0,0,0
359,0,2,0,0,0,0,290,0,0,0,0,0
360,0,0,0,0,0,0,223,40,0,0,0,0
361,39,1161,97,0,0,0,5,0,0,1,0,0
362,0,40,0,0,0,0,1057,297,4,0,0,0
363,11,177,24,0,0,0,1,0,0,0,0,0
364,0,0,0,0,0,10,0,0,0,343,2260,2
365,0,0,0,255,69,161,0,0,0,0,0,0
366,0,0,0,0,0,2,0,0,0,53,529,0
367,0,0,0,0,0,12,0,0,1,185,1992,29
368,0,0,0,0,1,0,969,347,2,0,0,0
369,0,0,0,87,28,118,0,0,0,0,0,0
370,0,31,0,0,35,0,1850,3300,142,0,0,0
371,0,0,0,0,0,0,377,2,9,0,0,0
372,23,368,133,0,0,0,0,0,0,0,0,0
373,0,13,0,0,4,0,1385,937,3,0,0,0
374,0,10,0,0,0,0,1086,1,2,0,0,0
375,23,182,52,0,0,0,0,0,0,0,0,0
376,0,14,0,0,13,0,2362,3168,55,0,0,0
377,0,2,0,0,1,0,137,649,3,0,0,0
378,0,0,0,2,10,390,0,2,0,0,2,0
379,0,0,0,0,0,15,0,0,0,592,1208,6
380,0,0,0,26,31,106,0,0,0,0,0,0
381,0,0,0,4,0,58,0,0,0,0,0,0
382,13,6045,4,0,0,0,34,0,0,0,0,0
383,0,0,0,153,102,564,0,0,0,0,3,0
384,0,0,0,0,0,3,0,0,0,0,1773,9
385,89,651,22,0,0,0,1,0,0,0,0,0
386,0,0,0,0,0,0,576,1,107,0,0,0
387,42,185,25,0,0,0,4,0,0,0,0,0
388,0,3,0,0,1,0,1293,210,4,0,0,0
389,0,0,0,0,0,0,453,90,8,0,0,0
390,0,0,0,0,0,10,0,0,0,15,765,3
391,53,305,78,0,0,0,1,0,0,0,0,0
392,0,0,0,0,0,3,0,0,0,38,1017,1
393,0,4,0,0,0,0,764,134,0,0,0,0
394,0,0,0,4,27,897,0,0,0,0,9,0
395,0,0,0,0,0,0,0,0,0,41,10,2
396,3018,283,9,9,0,0,1,0,0,0,0,0
397,1,187,113,0,0,0,0,0,0,0,0,0
398,0,0,0,0,0,79,0,0,0,66,4044,18
399,5,260,8,0,0,0,0,0,0,0,0,0
400,0,0,0,20,115,2205,0,0,0,0,4,0
401,0,0,1,0,0,7,0,0,0,124,1534,6
402,0,0,0,34,17,137,0,0,0,0,0,0
403,0,0,0,112,7,263,0,0,0,0,3,0
404,28,49,12,0,0,0,0,0,0,6,0,0
405,12,251919,1,0,0,0,1034,4,1,0,0,0
406,80,207,46,1,0,0,2,0,0,2,0,0
407,0,5,0,0,0,0,777,279,4,0,0,0
408,244,877,98,0,0,0,1,0,0,0,0,0
409,0,0,0,136,30,797,0,0,0,0,4,0
410,0,0,0,0,18,0,231,2696,31,0,0,0
411,0,3,0,0,0,0,687,48,6,0,0,0
412,0,0,0,0,0,0,0,0,1,68,1091,10
413,10,70,7,0,0,0,1,0,0,0,0,0
414,0,0,1,0,0,1,0,0,0,181,493,1
415,0,0,0,24,87,84,0,0,0,0,0,0
416,0,0,0,53,8,105,0,0,0,0,0,0
417,0,0,0,0,0,0,191,21,1853,0,0,265
418,0,0,0,3,49,458,0,0,0,0,2,0
419,0,0,0,0,0,0,212,527,2,0,0,0
420,0,2,0,0,0,0,169,38,2,0,0,0
421,0,0,3,0,0,16,0,0,0,106,1776,17
422,1,0,0,479,60,138,0,0,0,0,0,0
423,0,0,0,0,1,16,0,0,0,0,0,0
424,12,148,7,0,0,0,0,0,0,0,0,0
425,0,1,0,0,0,0,362,141,40,0,0,0
426,0,0,0,42,1,17,0,0,0,0,0,0
427,77,2085,42,0,0,0,12,0,0,0,0,0
428,0,1,0,0,0,0,756,2,18,0,0,0
429,31,158,179,0,0,0,0,0,0,1,0,0
430,33,305,109,0,0,0,1,0,0,0,0,0
431,0,5,0,0,0,0,205,245,10,0,0,0
432,0,0,0,0,1,57,0,0,0,0,1,0
433,0,0,0,133,4,394,0,0,0,0,3,0
434,0,2,0,0,0,0,602,0,2,0,0,0
435,6,406,153,0,0,0,1,0,0,1,0,0
436,11,92,9,0,0,0,0,0,0,0,0,0
437,0,81,15,0,0,0,0,0,0,0,0,0
438,15,490,35,0,0,0,0,0,0,0,0,0
439,24,3555,41,0,0,0,55,4,0,0,0,0
440,0,5,0,0,2,0,767,595,1,0,0,0
441,0,0,0,0,0,0,157,21,4,0,0,0
442,0,0,0,0,0,8,0,0,0,49,1105,3
443,0,5,0,0,0,0,2086,344,20,0,0,0
444,0,0,0,1,130,620,0,0,0,0,0,0
445,0,0,0,43,33,47888,0,0,0,1,357,0
446,0,0,0,71,20,283,0,0,0,0,0,0
447,0,0,0,1,20,131,0,0,0,0,3,0
448,0,0,0,0,1,0,424,819,9,0,0,0
449,0,0,0,1,0,33,0,0,0,98,4028,8
450,0,0,1,0,0,5,0,0,0,327,969,1
451,0,0,0,62,232,378,0,0,0,0,0,0
452,0,0,0,0,0,0,0,0,0,166,4,1
453,162,300,8,0,0,0,0,0,0,0,0,0
454,10,289,7,0,0,0,0,0,0,0,0,0
455,0,0,0,0,0,1,0,0,0,33,382,3
456,0,0,0,12,24,55,0,0,0,0,0,0
457,0,0,0,134,11,126,0,0,0,0,0,0
458,0,0,0,0,0,0,200,0,12,0,0,8
459,4,107,29,0,0,0,0,0,0,0,0,0
460,9,879,16,0,0,0,19,0,0,0,0,0
461,0,0,0,0,0,0,0,0,0,69,2,0
462,20,160,32,0,0,0,1,0,0,0,0,0
463,0,6,0,0,0,0,1586,238,6,0,0,0
464,0,0,0,0,0,1,0,0,0,37,308,0
465,0,0,0,0,0,0,0,0,0,50,413,0
466,0,1,0,0,0,2,0,0,0,938,1413,35
467,0,0,0,20,5,65,0,0,0,0,1,0
468,8,108,4,0,0,0,0,0,0,0,0,0
469,0,0,0,1,0,606,0,0,0,0,14,0
470,0,0,0,0,4,0,153,40,2,0,0,0
471,0,0,0,29,5,38,0,0,0,0,0,0
472,0,0,0,0,0,0,834,155,2,0,0,0
473,0,0,0,14,14,197,0,0,0,0,1,0
474,0,0,0,24,17,422,0,0,0,0,0,0
475,0,0,0,0,0,5,0,0,0,46,1630,0
476,30,447,42,0,0,0,0,0,0,0,0,0
477,0,0,0,19,50,243,0,0,0,0,0,0
478,0,0,0,0,0,9,0,0,0,231,1616,0
479,0,119,25,0,0,0,0,0,0,0,0,0
480,17,269,20,0,0,0,0,0,0,0,0,0
481,5,425,19,0,0,0,1,0,0,0,0,0
482,0,0,1,0,0,13,0,0,0,56,982,0
483,0,2,0,0,0,0,814,44,12,0,0,0
484,1,0,0,131,43,514,0,0,0,0,0,0
485,0,0,0,54,43,285,0,0,0,0,0,0
486,0,0,0,0,0,17,0,0,0,0,2038,1
487,8,23,0,0,5,0,2399,1380,13,0,0,0
488,0,0,0,0,0,0,1333,199,5,0,0,0
489,29,1015,55,0,0,0,1,0,0,0,0,0
490,8,0,0,868,21,787,0,0,0,1,7,0
491,0,0,0,0,0,0,229,164,16,0,0,0
492,0,0,0,0,0,51,0,0,0,69,4064,3
493,0,0,0,138,84,723,0,0,0,0,0,0
494,0,0,0,0,0,0,0,0,0,143,4,2
495,0,0,0,0,1,0,556,123,11,0,0,0
496,41,133,62,0,0,0,0,0,0,0,0,0
497,2,681,13,0,0,0,6,0,0,0,0,0
498,0,0,3,0,0,2,0,0,0,105,541,5
499,0,0,0,146,23,137,0,0,0,0,0,0
500,0,3,0,0,0,0,328,61,4,0,0,0
501,0,0,0,0,0,5,0,0,0,25,553,0
502,5,173,1,0,0,0,0,0,0,0,0,0
503,0,0,2,0,1,3,0,0,0,233,2009,16
504,0,0,0,0,0,0,0,0,0,297,874,3
505,0,0,0,80,80,558,0,0,0,0,1,0
506,0,0,0,0,0,27,0,0,0,133,3152,297
507,62,389,35,0,0,0,1,0,0,0,0,0
508,0,0,0,279,14,648,0,0,0,0,0,0
509,0,1,0,0,0,0,747,113,5,0,0,0
510,0,18,0,0,1,0,2025,201,19,0,0,0
511,0,0,0,25,39,442,0,1,0,0,0,0
512,0,0,0,0,0,9,0,0,0,227,2549,38
513,51,645,58,0,0,0,2,0,0,2,1,0
514,0,2,0,49,21,488,0,0,0,0,2,0
515,0,1,0,0,0,0,343,81,16,0,0,0
516,1,0,0,37,36,81,0,5,0,0,2,0
517,0,0,0,51,30,455,0,9,0,1,2,0
518,134,1074,49,1,0,0,112,0,0,1,0,0
519,2,1,0,122,34,206,0,0,0,0,0,0
520,0,3,0,0,24,0,304,1220,23,0,0,0
521,0,2,0,0,5,0,904,1339,18,0,0,0
522,53,0,0,1079,12,102,0,0,0,0,0,0
523,1,0,0,341,1521,212,0,126,0,0,0,0
524,0,3,0,0,0,0,315,4,8,0,0,0
525,8,60,44,0,0,0,0,0,0,0,0,0
526,0,0,0,0,81,0,535,28323,13,0,0,0
527,0,0,0,0,0,19,0,0,0,75,2861,28
528,0,0,0,47,12,55,0,0,0,0,0,0
529,0,3,0,0,8,0,1043,2734,52,0,0,0
