position,A->T,A->G,A->C,T->A,T->G,T->C,G->A,G->T,G->C,C->A,C->T,C->G
23101,4,5,4,2,0,3,0,0,2,1,31,0
23201,11,3,7,0,0,6,7,6,0,8,28,0
23301,0,2,0,0,0,5,0,7,3,6,4,2
23401,1,1,0,1,3,7,12,13,0,1,11,3
23501,1,0,0,2,3,9,1,14,4,0,40,0
23601,0,8,21,1,0,11,10,11,8,9,129,3
23701,1,17,0,0,1,5,3,0,1,4,252,0
23801,0,4,10,1,1,2,11,13,1,82,29,1
23901,0,3,1,1,17,2,0,7,0,1,49,0
24001,5,2,9,0,1,7,2,184,0,0,19,0
24101,5,2,6,0,1,8,1,7,3,8,10,0
24201,0,24,0,0,0,8,9,9,0,3,25,0
24301,1,7,0,0,0,4,7,5,1,1,33,0
24401,7,4,1,21,0,4,2,1,0,0,17,0
24501,1,1,0,1,9,4,0,4,1,0,9,0
24601,28,169,28,3,0,10,1,4,29,1,832,0
24701,1,2,0,0,0,8,4,10,4,2,25,0
24801,0,6,0,2,0,11,11,28,0,7,16,0
24901,0,6,0,2,0,35,2,8,7,0,20,0
25001,1,9,2,0,3,22,10,137,1,1,88,0
25101,0,17,6,0,0,8,4,10,1,2,7,0
25201,0,5,0,0,4,3,12,79,1,0,14,0
25301,0,3,8,0,1,15,2,206,4,1,23,0
25401,2,3,0,0,25,41,17,45,4,1,86,0
25501,5,39,0,1,2,29,15,48,4,2,86,4
25601,1,9,3,0,3,36,15,341,1,9,303,1
25701,17,1,3,0,8,50,1,47,84,8,76,1
25801,0,5,3,1,8,59,2,10,1,0,22,0
25901,1,5,0,0,0,5,8,27,0,0,26,0
26001,0,44,2,0,4,22,3,20,0,8,279,0
26101,17,28,0,1,0,7,2,14,21,1,23,0
26201,5,11,4,8,0,15,4,78,1,0,30,0
26301,2,1,0,1,0,4,2,5,0,7,32,0
26401,7,1,0,2,2,14,3,48,7,1,19,0
26501,3,12,0,0,0,4,21,10,59,1,108,9
26601,1,1,0,0,0,8,3,9,0,0,49,0
26701,0,70,0,0,4,22,8,13,0,1,73,0
26801,1,13,0,0,0,318,4,8,0,2,49,1
26901,2,6,1,2,1,22,4,11,2,0,21,0
27001,7,103,97,1,0,1,6,8,0,1,126,2
27101,0,2,0,0,0,17,2,5,0,0,436,0
27201,14,57,4,19,5,45,9,199,3,11,122,16
27301,27,19,4,18,3,19,0,16,17,4,44,17
27401,1,6,130,0,17,4,12,5,0,1,82,1
27501,13,5,34,12,23,12,28,49,6,22,117,1
27601,22,0,2,1,16,11,10,45,1,9,133,1
27701,0,5,1,1,2,117,5,50,0,26,53,0
27801,3,4,1,2,0,94,9,11,2,3,96,6
27901,10,8,0,1,7,6,4,80,0,3,54,1
28001,13,10,1,29,4,16,5,92,4,1,29,3
28101,5,5,0,1,36,2,11,29,35,21,31,0
28201,43,3,79,21,29,34,12,26,2,3,171,6
28301,8,7,0,1,0,16,14,44,0,12,39,0
28401,5,17,4,6,1,2,113,2,14,0,34,6
28501,0,18,0,0,2,2,4,4,1,5,19,2
28601,2,8,3,0,2,1,8,22,2,5,73,0
28701,3,3,1,0,0,13,6,14,1,9,72,1
28801,40,18,0,2,17,5,13,32,46,0,31,7
28901,0,3,5,0,43,42,16,45,0,2,24,0
29001,2,4,0,0,0,1,16,154,0,0,163,0
29101,8,2,0,2,0,3,0,12,0,2,111,0
29201,2,3,0,0,1,2,6,15,3,0,61,0
29301,0,9,0,0,0,5,5,84,3,12,206,0
29401,8,5,3,0,45,2,36,165,25,1,90,0
29501,0,17,5,0,0,9,7,45,2,33,74,3
29601,3,24,0,1,2,9,26,19,4,9,116,0
29701,27,44,39,16,69,22,97,272,91,65,173,73
29801,0,0,0,0,0,0,0,0,0,9,0,0
29901,0,0,0,0,0,0,0,0,0,0,0,0
