position,A->T,A->G,A->C,T->A,T->G,T->C,G->A,G->T,G->C,C->A,C->T,C->G
5501,25,569,26,16,64,300,316,817,29,50,2276,2
5601,38,178,163,9,2,267,196,79,4,47,1358,1
5701,43,282,17,18,26,341,228,83,1,17,784,1
5801,11,328,15,7,7,482,121,24,8,39,4604,0
5901,25,175,45,28,17,328,526,108,1,9,1993,2
6001,22,245,65,29,10,456,109,109,2,44,1685,4
6101,11,178,109,61,17,291,232,97,3,13,2956,5
6201,7,643,5,24,0,305,229,31,49,58,1338,0
6301,16,379,84,27,48,469,799,959,75,54,2807,19
6401,173,331,340,69,17,59155,151,300,15,59,1752,1
6501,51,646,25,223,27,222,300,314,3,26,2756,2
6601,3,1281,11,36,43,265,240,174,8,62,2257,1
6701,23,255,9,1897,48,371,203,46,4,23,1999,4
6801,16,459,315,6,10,290,191,254,10,159,1103,3
6901,27,289,31,6,57,282,113,50,1,29,2122,1
7001,14,185,53,79,44,272,269,177,4,36,1436,9
7101,5,121,9,47,14,362,68,16,6,31,1933,2
7201,12,122,253,41,100,322,140,56,5,186,1475,0
7301,9,114,15,30,17,225,308,405,11,18,397,2
7401,18,215,19,9,7,169,33,66,1,7,788,0
7501,4,200,20,4,1,182,77,16,3,38,1778,9
7601,3,66,4,12,16,199,100,147,4,10,202,0
7701,17,148,24,18,13,804,987,131,3,28,3003,10
7801,84,611,181,11,54,355,158,37,1,39,2792,1
7901,21,519,12,9,39,20675,111,257,29,89,1363,7
8001,47,500,38,354,11,367,404,120,3,6,1731,1
8101,153,238,31,17,22,185,803,381,3,27,1731,4
8201,6,289,8,14,23,314,86,542,7,17,1380,0
8301,11,820,3,49,28,173,139,68,11,698,1972,20
8401,6,224,11,5,6,128,422,7,0,5,390,0
8501,44,248,421,12,11,149,261,66,0,54,373,1
8601,5,293,43,19,12,288,124,689,65,39,1893,2
8701,9,230,170,160,51,501,86,40,9,7,2544,5
8801,30,396,19,28,10,399,303,56,12,157,1492,0
8901,15,245,10,109,61,183,164,54,7,61,2972,1
9001,13,236,9,24,100,1567,93,60,9,8,729,1
9101,15,205,65,31,17,971,173,310,5,63,1808,0
9201,8,203,102,19,15,232,355,52,11,6,1415,1
9301,2,253,6,50,10,211,130,16,28,6,148260,2
9401,122,88763,21,253,14,2024,277,132,3,65,1583,4
9501,9,146,1,12,28,215,96,74,15,26,2228,0
9601,3,728,5,4,20,243,36,34,1,7,2686,0
9701,7,220,3,7,79,330,124,58,2,75,564,4
9801,12,330,11,16,14,13711,184,263,1,6,4098,5
9901,41,220,24,5,7,311,110,40,1,13,1463,1
10001,13,188,9,67,10,285,189,13,18,17,961,4
10101,14,21816,65,47,2,645,167,61,6,39,3741,0
10201,2,106,5,11,21,334,168,101,2,53,1977,1
10301,31,2163,4,15,4,399,431,105,1,52,1563,4
10401,11,189,284,30,14,178,95,7,5,253,802,0
10501,12,71,5,15,16,237,21,84,105,7,2120,68
10601,12,136,18,19,5,217,234,259,22,49,1434,4
10701,8,191,8,8,8,281,80,194,19,54,1982,2
10801,35,293,178,32,25,312,61,536,1,13,1006,0
10901,27,308,32,42,18,487,206,40,1,2,908,1
11001,13,73,13,4,59,267,660,102,12,207,1232,12
11101,8,168,3,25,51,623,148,101,25,20,1382,2
11201,2,188,2,48,365,202,1666,889,3,13,659,4
11301,15,216,34,4,25,133,126,216,16,59,905,2
11401,2,133,4,9,11,476,86,377,29,14,5877,1
11501,31,502,6,16,131,704,258,164,7,18,1854,8
11601,2,13,4,21,21,319,152,94,3,27,1940,0
11701,34,1398,11,37,4,289,227,37,4,40,5468,6
11801,5,578,9,8,9,375,118,54,3,48,608,23
11901,8,562,11,4,89,232,62,22,1,34,1043,4
12001,11,177,20,33,49,209,158,124,12,30,2953,5
12101,42,155,17,41,91,466,169,59,3,15,5841,3
12201,20,114,5,5,24,227,125,113,2,22,455,11
12301,13,157,17,5,6,143,276,35,2,12,1151,0
12401,32,347,101,13,7,280,71,5,0,46,2141,2
12501,49,454,103,13,3,268,97,557,17,59,1177,0
12601,9,326,20,28,27,183,390,12,2,21,890,2
12701,16,193,31,52,25,470,231,674,4,72,2128,1
12801,4,251,3,30,5,230,188,58,22,21,1833,1
12901,4,825,4,6,11,143,73,87,7,10,1156,0
13001,5,163,1,27,47,339,127,84,16,3,1027,0
13101,14,166,7,13,5,260,141,36,105,98,1695,0
13201,25,193,39,9,21,392,246,81,0,45,2297,0
13301,5,389,21,15,8,493,180,485,4,32,2288,1
13401,10,346,13,19,14,320,175,30,1,161,2747,0
13501,5,979,2,8,4,258,207,120,7,13,2381,5
13601,19,358,41,24,18,139,312,190,4,55,1562,14
13701,4,1307,24,10,6,460,456,132,0,35,1107,2
13801,5,177,38,6,65,218,75,118,1,13,704,0
13901,33,539,37,12,17,298,635,115,3,21,715,1
14001,10,143,57,24,24,273,64,85,4,17,189,1
14101,26,391,12,3,60,384,228,908,13,41,1588,20
14201,5,488,10,25,13,181,369,183,5,123,1709,19
14301,4,135,7,91,77,369,190,206,1,22,860,2
14401,10,144,18,21,16,29738,49,77,3,14,233,2
14501,1,221,1,60,25,451,137,101,1,15,1579,2
14601,8,110,5,23,17,360,111,43,0,46,835,1
14701,4,237,11,9,23,273,278,71,4,31,1802,1
14801,4,53,5,12,11,287,72,382,1,17,760,0
14901,217,561,4,28,2,131,166,15,2,33,1136,0
15001,18,252,47,7,3,707,303,62,2,108,1722,4
15101,3,144,8,121,10,356,43,29,0,13,457,0
15201,13,211,30,24,196,853,66,146,2,16,2201,1
15301,2,183,3,41,20,474,118,286,5,86,1726,2
15401,4,227,66,4,124,119,455,127,18,21,255,2
15501,10,158,9,47,25,571,185,179,4,26,870,3
15601,26,228,31,8,10,166,113,310,8,23,638,1
15701,50,188,18,298,15,165,174,125,4,59,34081,3
15801,20,213,7,10,14,252,97,48,6,191,522,10
15901,13,432,28,2,3,1113,176,224,11,11,1413,3
16001,2,238,11,7,18,216,51,127,1,7,538,0
16101,4,103,22,46,5,123,59,103,4,39,946,1
16201,11,78,8,91,7,146,143,72,2,25,880,1
16301,6,519,24,17,13,488,144,68,6,5,2571,0
16401,14,335,16,2,11,463,55,30,4,25,706,1
16501,3,197,43,13,6,213,48,112,1,1,1265,0
16601,4,309,11,7,3,275,148,107,0,36,686,1
16701,10,142,7,52,4,277,200,156,5,35,928,2
16801,8,173,7,7,16,418,231,130,6,39,817,0
16901,16,152,15,95,4,481,73,228,10,37,1174,0
17001,40,219,87,62,18,481,150,953,4,8,769,1
17101,17,225,63,70,37,1105,244,247,0,51,1472,16
17201,10,345,15,262,24,194,85,1185,7,1,745,0
17301,38,176,13,11,9,282,170,1542,3,39,1131,11
17401,12,169,10,52,6,363,189,160,36,29,1248,3
17501,10,123,7,58,228,142,189,228,9,124,1605,13
17601,13,534,13,8,15,297,135,133,0,69,1271,2
17701,36,160,51,11,27,197,114,219,1,32,7425,31
17801,9,1009,27,13,20,335,94,59,0,35,1137,2
17901,25,154,30,9,21,166,312,91,13,64,1553,0
18001,17,295,18,16,10,6226,242,242,4,29,955,3
18101,6,369,22,16,7,126,390,394,28,57,3411,5
18201,12,334,22,13,21,182,41,570,6,17,1060,1
18301,7,239,7,9,15,480,232,248,8,88,1605,2
18401,23,334,24,36,16,1608,97,330,3,29,1104,1
18501,11,348,6019,44,69,199,138,156,2,84,2973,604
18601,6,75,3,135,54,228,186,262,7,80,1658,0
18701,139,313,8,34,9,306,113,564,5,25,1383,3
18801,10,239,4,67,6,244,103,464,5,33,974,3
18901,6,131,38,11,10,302,244,463,2,12,866,1
19001,22,168,33,21,18,368,86,406,10,26,1264,1
19101,30,462,10,6,17,249,149,145,2,96,2423,3
19201,7,102,15,33,15,444,153,173,2,74,1533,0
19301,39,327,57,3,10,314,66,95,1,20,2122,1
19401,4,284,7,16,30,176,35,161,0,2,299,0
19501,7,222,24,11,73,551,118,1104,7,43,7032,1
19601,17,708,18,58,106,224,233,319,23,200,605,0
19701,2,184,32,8,18,118,168,203,14,5,498,0
19801,277,341,83,20,11,302,409,338,11,27,1304,1
19901,8,111,18,21,14,182,179,280,57,198,1420,1
20001,62,583,25,6,17,185,144,199,3,13,849,0
20101,11,111,48,31,8,221,133,441,21,59,4961,16
20201,46,316,86,20,21,160,51,1140,19,29,2317,0
20301,6,273,13,62,17,305,860,70,1,23,539,2
20401,8,231,14,21,44,457,153,615,2,32,2234,17
20501,12,122,30,20,161,291,82,215,8,48,658,5
20601,24,403,24,15,10,147,148,337,51,16,364,39
20701,43,283,74,10,10,139,282,173,5,8,1645,0
20801,3,306,13,21,7,193,92,51,4,6,595,3
20901,10,64,3,30,27,427,238,134,3,23,1111,4
21001,22,353,18,3,2,271,88,107,24,40,2456,3
21101,8,1669,28,72,28,248,117,123,1,17,761,1
21201,44,292,12,65,1,161,450,706,835,63,415,7
21301,31,193,34,18,17,1410,833,69,2,897,1722,5
21401,26,100,7,13,6,193,89,50,3,27,187,1
21501,8,147,127,213,30,454,121,221,14,47,4483,22
21601,51,105,57,31,16,462,91,422,165,129,3493,31
21701,33,98,5659,66,69,1959,4978,739,204,47,2920,8
21801,51,434,40,49,30,1400,1138,154,38,64,1530,125
21901,1116,112,1045,105,244,414,200,486,174,77,924,12
22001,64,941,670,4194,83,502,139,416,236,126,529,14
22101,263,294,29,139,49,176,290,528,314,64,297,0
22201,27,273,20,43,302,441,259,1368,72,30,2270,15
22301,35,231,23,33,33,479,311,363,54,60,1201,5
22401,39,130,30,16,12,123,101,620,129,50,3005,9
22501,35,1169,78,26,17,551,227,52,77,58,847,14
22601,39,29826,85,51,29,4088,119,108,8,202,1606,1
22701,82,201,338,19,6,731,336,71,9,146,56193,5
22801,24,6138,117,5,6028,562,1670,4753,7,23,713,2
22901,104,1301,158,23,456,363,100,222,68,464,1515,15
23001,72,331,18,1863,50,2890,5371,189,64,619,2816,3
23101,29,220,5,16,54,368,13,83,61,22,1271,45
23201,26,140,205,19,27,221,129,84,7,60,1291,5
23301,27,143,5,20,10,4895,53,182,78,74,155,39
23401,218,390,62,124,113,766,296,1964,165,154,626,123
23501,138,304,14,40,22,352,145,553,153,57,1175,15
23601,30,281,796,28,16,303,599,187,41,49,3559,12
23701,80,296,15,10,10,238,76,165,27,26,810,12
23801,39,141,714,32,35,321,213,67,32,354,594,15
23901,98,418,27,4,134,185,59,45,15,46,856,7
24001,65,245,14,89,53,275,111,196,9,38,1907,21
24101,32,131,117,38,67,231,328,322,56,29,860,9
24201,43,186,26,31,40,787,44,118,4,122,393,3
24301,49,125,16,37,9,190,123,409,138,124,1469,9
24401,122,310,6,176,4,555,163,1517,1,30,693,3
24501,10,44,29,63,13,218,112,152,23,27,249,3
24601,10,127,13,25,34,138,32,151,10,9,408,3
24701,31,83,108,20,13,424,618,344,17,56,807,3
24801,49,170,45,14,20,588,470,253,79,122,590,9
24901,85,172,15,11,27,826,67,220,146,107,1005,89
25001,40,237,102,35,46,416,883,687,14,100,2105,6
25101,51,166,49,7,5,418,147,269,135,166,331,13
25201,27,500,23,16,11,197,251,741,34,44,1002,0
25301,28,209,33,16,10,639,276,728,274,40,1029,9
25401,55,910,105,31,38,606,477,6469,227,249,17851,26
25501,136,585,76,47,45,1483,976,795,128,525,4375,29
25601,44,130,88,147,84,409,629,2257,83,170,4748,57
25701,50,241,75,23,118,546,85,1444,91,176,3896,17
25801,39,332,27,46,37,825,95,267,86,29,3128,5
25901,103,1052,96,43,51,272,513,667,156,76,1290,6
26001,42,292,33,21,51,295,267,256,10,440,31813,19
26101,47,188,96,74,24,1385,335,852,24,35,1319,8
26201,108,149,14,21,3,387,255,532,30,110,1385,3
26301,13,105,8,5,7,172,32,315,6,45,506,2
26401,25,820,11,14,79,452,48,411,156,18,1057,42
26501,81,229,33,31,18,518,3555,288,3386,40,1730,147
26601,379,548,12,4,13,189,37,697,19,42,4533,3
26701,39,852,6,37,52,939,2721,485,153,27,724,2
26801,61,98,12,53,9,551,221,370,36,92,3193,29
26901,20,341,104,22,92,524,164,325,116,89,842,17
27001,206,89,64,92,6,148,196,229,17,144,1209,4
27101,38,193,14,6,6,880,51,131,26,30,1513,2
27201,142,204,244,67,31,600,202,421,4,383,3069,56
27301,29789,799,470,25,65,1794,176,446,32828,52,2190,2
27401,250,706,37,352,296,7413,436,279,29,226,2108,28
27501,85,192,71,159,62,637,250,823,70,321,3942,38
27601,182,342,112,128,137,1449,197,2227,128,275,5689,41
27701,690,280,41,87,56,386,268,1292,53,63,2617,5
27801,157,173,23,105,87,608,60,709,119,180,3984,13
27901,57,338,14,38,427,763,302,318,274,251,2590,14
28001,325,401,118,1212,214,1129,416,1603,77,97,1913,58
28101,33,467,18,12,172,411,224,954,22,179,724,5
28201,447,350,1295,432,9071,1353,329,963,413,181,1424,173
28301,1634,1764,38,18,42,464,2337,1788,247,95,1997,6
28401,196,357,44,33,45,317,315,275,182,55,2018,13
28501,82,209,29,4,4,171,165,690,49,77,1308,15
28601,131,375,30,74,12,355,617,467,73,91,4851,15
28701,169,277,46,18,57,398,217,328,56,80,2875,154
28801,866,10160,46,91,141,868,454,2622,753,60,1411,180
28901,90,388,27,77,57,688,471,1065,16,144,1358,4
29001,92,294,13,40,3,188,255,482,34,52,2224,6
29101,113,163,33,49,38,386,209,442,96,160,3332,7
29201,49,206,30,24,48,340,634,530,761,71,6467,17
29301,87,306,289,19,6,212,218,497,315,127,3291,23
29401,172,660,60,37,78,225,436,1413,134,125,1610,8
29501,90,553,24,36,19,250,409,1125,124,643,3839,5
29601,169,710,26,30,15,1561,137,561,112,61,4390,27
29701,401,1337,293,698,102,1301,1991,2930,525,460,4822,58
29801,0,0,0,0,0,0,0,0,0,67,60,0
29901,0,0,0,0,0,0,0,0,0,0,0,0
