position,A->T,A->G,A->C,T->A,T->G,T->C,G->A,G->T,G->C,C->A,C->T,C->G
24301,20,245,4,10,5,53,42,172,46,25,505,2
24401,30,23,2,44,6,87,22,11,1,15,156,0
24501,21,25,43,25,8,79,34,99,0,31,274,1
24601,14,54,3,16,6,87,7,50,13,2,266,14
24701,17,46,12,4,2,208,38,89,22,31,166,6
24801,6,129,3,1,5,122,54,69,27,20,260,13
24901,37,60,46,3,6,310,28,62,56,35,515,44
25001,40,52,23,3,3,57,102,196,21,13,540,2
25101,11,71,26,3,21,82,59,93,153,76,143,2
25201,21,79,7,10,11,95,96,707,12,19,255,1
25301,4,57,13,3,68,61,61,216,23,9,424,9
25401,18,295,31,22,15,287,137,761,56,493,3910,8
25501,20,63,20,18,49,185,218,1107,24,63,1927,32
25601,8,56,121,10,23,158,169,546,40,69,1458,13
25701,11,90,78,5,46,95,61,307,15,32,770,8
25801,10,29,90,7,3,130,17,99,38,11,415,30
25901,7,106,26,10,19,49,46,232,28,7,508,0
26001,20,144,10,8,76,292,43,620,8,393,742,11
26101,16,77,26,21,7,82,66,192,32,52,387,1
26201,18,68,1,3,2,143,48,199,9,35,301,2
26301,16,22,4,2,0,42,14,70,1,17,168,56
26401,27,25,6,17,21,385,40,150,28,34,405,21
26501,17,71,8,10,17,109,459,203,780,12,407,297
26601,10,20,2,1,1,57,9,195,28,9,1165,4
26701,7,299,13,10,6,123,279,148,7,9,399,2
26801,11,61,1,35,10,256,25,138,5,50,1115,4
26901,7,73,1,29,9,156,34,193,16,14,590,3
27001,32,61,7,14,3,317,64,65,10,16,400,3
27101,44,32,10,12,5,244,15,60,9,22,398,1
27201,10,77,66,38,24,316,67,186,8,133,542,7
27301,183,208,32,144,13,205,18,250,63,19,1539,99
27401,34,74,53,19,30,213,104,208,16,64,695,27
27501,19,83,37,38,24,320,107,227,20,101,967,35
27601,58,75,172,124,18,245,58,188,27,56,1307,22
27701,44,125,23,13,36,177,120,318,14,25,5314,6
27801,80,64,6,8,15,511,32,179,13,50,1207,5
27901,32,118,22,15,123,374,123,156,8,81,577,9
28001,1096,91,14,1193,170,818,151,677,73,18,676,34
28101,8,115,4,7,9,727,135,118,4,25,249,13
28201,155,54,369,230,308,290,124,339,59,197,943,106
28301,96,673,6,11,5,255,256,334,32,55,469,6
28401,18,98,16,17,14,201,212,121,68,47,717,14
28501,4,41,11,2,0,54,65,105,16,59,241,14
28601,582,62,9,14,3,154,65,359,41,31,995,2
28701,61,88,12,5,15,125,40,134,28,26,1021,8
28801,907,494,1,34,47,78,421,188,848,53,494,227
28901,16,76,15,28,222,206,124,471,12,16,255,1
29001,20,70,15,9,2,46,109,123,9,47,557,0
29101,59,69,52,15,7,213,39,107,17,66,569,3
29201,45,34,9,5,18,35,2673,623,7,20,833,6
29301,24,123,23,2,6,62,64,140,149,55,864,8
29401,24,123,13,22,688,99,153,898,19,25,441,10
29501,22,2541,307,23,15,655,143,769,22,243,1000,16
29601,17,230,0,9,10,307,78,311,14,12,2562,2
29701,146,174,171,56,135,563,674,1310,581,233,2345,30
29801,0,0,0,0,0,0,0,0,0,6,39,1
29901,0,0,0,0,0,0,0,0,0,0,0,0
