position,A->T,A->G,A->C,T->A,T->G,T->C,G->A,G->T,G->C,C->A,C->T,C->G
14901,1,0,0,0,0,1,0,2,0,0,11,0
15001,0,4,0,0,0,1,1,0,0,0,96,0
15101,0,1,0,0,1,0,0,1,0,3,3,0
15201,0,7,0,3,0,4,0,1,0,0,77,0
15301,0,0,0,0,0,2,0,8,0,0,15,0
15401,4,121,0,0,0,1,3,6,0,1,3,0
15501,0,0,0,0,0,0,20,7,0,0,14,1
15601,0,4,0,0,0,3,2,12,0,0,5,0
15701,0,10,4,1,0,28,1,1,0,1,73,0
15801,1,0,2,0,0,7,1,0,0,0,4,0
15901,0,3,0,0,1,77,8,5,0,0,31,0
16001,0,9,0,0,0,0,8,3,0,2,33,0
16101,0,2,0,0,0,3,1,1,0,3,7,0
16201,0,1,0,2,0,6,4,1,0,0,7,0
16301,0,8,0,0,0,1,1,1,0,0,73,0
16401,0,6,0,0,1,3,0,0,0,0,56,0
16501,0,12,0,0,0,6,0,1,0,0,5,0
16601,0,13,0,0,0,3,0,1,0,0,2,0
16701,0,0,0,0,0,0,1,1,0,0,37,0
16801,0,3,0,3,0,1,0,4,0,0,26,0
16901,0,5,0,0,0,5,0,3,0,3,28,0
17001,0,3,0,0,0,1,0,24,0,0,6,0
17101,0,2,0,1,0,10,0,6,0,0,33,0
17201,0,3,0,0,2,1,2,10,0,0,7,0
17301,1,2,0,118,0,2,0,3,0,0,15,0
17401,0,1,0,0,0,1,0,7,0,0,117735,0
17501,0,2,0,0,1,1,1,6,0,0,18,0
17601,0,8,0,0,0,7,12,5,0,0,25,0
17701,0,1,0,0,0,12,2,4,0,1,21,0
17801,0,5,0,0,0,7,4,0,0,0,10,0
17901,0,24,0,0,3,0,0,10,0,1,13,0
18001,1,64,0,0,0,7,4,7,0,0,8,0
18101,0,4,0,0,0,0,2,11,1,0,30,0
18201,0,0,0,0,0,1,0,8,0,1,31,0
18301,0,6,0,0,0,3,9,5,0,0,15,0
18401,0,1,0,6,2,69,2,6,0,0,38,0
18501,1,10,0,0,0,1,10,2,0,10,31,17
18601,1,3,0,1,0,1,0,24,0,21,22,0
18701,0,9,0,0,2,10,0,3,0,0,15,0
18801,0,2,1,0,0,1,3,46,0,0,21,0
18901,0,132,0,0,2,5,2,13,0,0,9,0
19001,0,26,0,0,0,2,1,4,0,196,28,0
19101,1,7,0,2,1,12,0,5,1,0,53,0
19201,0,2,0,0,0,8,0,5,0,3,20,0
19301,1,3,1,0,0,3,0,4,0,0,11,0
19401,0,1,0,0,0,0,3,1,0,0,15,0
19501,0,2,0,0,0,4,5,8,0,1,18,0
19601,0,0,0,0,0,3,0,265,0,0,6,0
19701,7,7,1,9,1,3,1,0,0,0,9,0
19801,2,1,1,0,4,1,0,6,0,0,82,0
19901,0,0,0,0,0,4,5,4,0,0,147125,0
20001,0,176626,0,12,0,0,3,3,0,0,15,0
20101,1,0,0,1,0,2,2,11,0,0,44,0
20201,0,20,0,0,0,3,4,12,0,3,9,0
20301,0,3,0,0,69,11,14,2,0,0,4,0
20401,1,4,0,0,0,9,161,0,0,1,37,1
20501,1,0,0,0,0,1,1,5,0,0,7,0
20601,0,13,0,0,2,4,1,3,0,0,56,0
20701,0,0,0,0,0,5,3,4,0,0,26,0
20801,0,0,0,2,2,0,1,1,0,0,52,0
20901,0,2,0,1,0,2,0,7,0,0,15,0
21001,0,9,0,2,0,1,1,0,0,0,16,0
21101,0,34,0,0,1,1,1,8,0,3,14,0
21201,0,0,0,0,0,40,2,6,4,1,1,0
21301,0,1,0,0,0,7,16,5,0,22,37,0
21401,0,2,0,0,0,3,1,2,0,1,2,0
21501,0,2,9,8,0,0,3,21,0,0,449,10
21601,0,1,2,5,0,49,1,11,4,4,223,0
21701,2,2,0,0,1,88300,5,33,6,1,68,0
21801,3,5,1,0,7,88258,26,2,0,10,42,0
21901,2,4,0,3,8,8,0,86,92,0,10,0
22001,0,4,6,0,0,3,3,15,0,1,10,0
22101,0,4,0,1,59,2,4,13,1,1,2,0
22201,2,5,0,87,0,6,27,9,11,0,53,0
22301,0,1,0,0,0,0,3,6,0,4,14,0
22401,0,1,0,0,0,1,2,12,10,0,21,0
22501,0,10,0,0,0,2,4,1,0,0,15,0
22601,0,20,0,0,0,2,6,8,0,2,48,0
22701,0,1,58898,0,2,5,0,6,0,0,29,0
22801,0,4,0,2,48,1,0,11,1,11,14,0
22901,0,2,1,0,2,6,1,39,0,4,5286,0
23001,1,58679,0,66,0,438,647076,0,0,0,61,0
23101,1,0,1,0,1,8,0,5,0,0,9,0
23201,0,13,1,1,0,2,4,5,0,9,49,0
23301,1,1,0,0,0,3,2,17,7,4,0,2
23401,2,2,0,0,0,3,10,28,2,0,22,0
23501,4,15,5,2,1,15,9,70,77,0,57,0
23601,0,2,0,0,5,6,39,12,3,11,45,0
23701,1,2,0,0,0,1,2,1,0,1,25,0
23801,0,2,0,0,0,39,0,4,7,1,8,0
23901,47,46,1,0,0,0,0,7,2,1,40,0
24001,0,10,0,7,0,8,1,8,0,0,17,0
24101,0,0,0,0,0,1,3,8,0,58676,47,0
24201,2,0,0,0,0,33,0,228,0,0,1,0
24301,1,1,0,2,0,4,7,18,15,0,222,0
24401,1,6,0,0,0,3,0,0,0,2,5,0
24501,0,1,0,1,1,1,1,4,0,0,29314,0
24601,1,3,0,0,0,16,1,1,0,0,8,1
24701,0,3,0,1,1,17,1,11,1,0,22,0
24801,1,0,1,0,1,2,1,10,1,0,20,0
24901,0,1,2,0,0,1,0,16,7,0,19,0
25001,0,2,1,0,43,6,3,110,4,2,23,0
25101,0,2,0,1,0,0,0,7,0,0,9,0
25201,1,8,0,2,0,3,5,47,2,0,16,3
25301,0,0,3,0,19,4,1,50,2,0,14,0
25401,0,20,4,0,1,11,3,277,4,0,55,0
25501,0,8,1,1,19,21,2,26,2,5,191,0
25601,0,0,0,0,0,26,9,84,2,0,68,0
25701,1,1,0,4,1,96,5,36,5,0,43,3
25801,1,4,0,0,0,1,0,37,0,0,100,0
25901,1,15,0,0,0,23,6,13,0,0,20,0
26001,4,9,0,0,0,163,1,64,0,2,206279,0
26101,1,0,0,0,2,11,0,5,7,6,50,0
26201,0,2,0,0,0,1,1,12,0,0,194,0
26301,1,3,0,0,0,3,0,3,1,0,6,1
26401,0,1,0,1,1,11,0,10,0,4,20,1
26501,1,275,0,0,0,10,3,4,2,1,7,1
26601,0,1,1,0,0,0,0,18,0,0,127,0
26701,0,0,2,0,0,2,6,25,3,0,16,0
26801,0,2,0,0,0,2,0,50,0,0,235736,0
26901,0,10,0,0,0,5,3,24,0,0,21,0
27001,0,4,0,5,0,5,1,5,0,0,22,0
27101,0,0,0,0,0,3,18,0,0,0,10,0
27201,0,5,2,0,0,3,1,36,0,1,73,0
27301,206229,1,1,0,1,31,0,17,206219,0,32,0
27401,0,8,0,0,1,11,4,25,0,7,45,0
27501,1,4,4,11,1,5,1,9,0,8,69,1
27601,1,108,5,6,0,13,15,20,1,3,80,0
27701,2,2,1,1,0,20,3,14,1,1,83,0
27801,4,0,0,1,1,10,2,72,0,1,59459,0
27901,0,15,0,1,1,2,2,11,0,9,26,0
28001,6,25,0,3,3,61,3,626447,1,2,107,0
28101,13,35,0,1,0,4,1,54,0,0,14,0
28201,31,3,260,4,134,13,8,2,1,30,25,0
28301,0,6,2,0,0,7,16,12,2,8,69,0
28401,0,7,0,0,0,1,36,0,1,3,32,0
28501,1,2,4,0,0,0,2,0,3,0,13,1
28601,4,0,4,1,5,3,0,9,0,0,60,0
28701,3,12,39,3,0,65,7,59,3,2,35,12
28801,5,179,0,230,3,15,17,68,5,1,17,3
28901,4,7,1,0,19,14,1,245,2,8,40,0
29001,1,0,0,0,0,0,1,7,0,0,14,0
29101,1,2,1,0,0,0,0,10,0,1,306,0
29201,0,2,0,0,0,6,11,6,2,3,65,0
29301,2,1,2,5,0,7,22,6,1,3,44,0
29401,0,13,1,1,14,0,2,46,4,1,33,0
29501,1,8,147137,8,3,1,9,187,1,10,53,1
29601,0,68,0,0,0,2,1,14,0,0,86,0
29701,11,4,0,11,21,2,25,122,10,2,365,0
29801,0,0,0,0,0,0,0,0,0,0,5,4
29901,0,0,0,0,0,0,0,0,0,0,0,0
