position,A->T,A->G,A->C,T->A,T->G,T->C,G->A,G->T,G->C,C->A,C->T,C->G
7101,0,0,0,4,0,9,1,0,0,0,40,0
7201,0,1,0,0,0,19,4,0,0,1,79,0
7301,0,2,0,0,2,2,0,37,0,0,17,0
7401,0,15,0,0,2,0,0,0,0,70,233,0
7501,0,1,1,0,0,1,2,0,0,0,43,0
7601,0,3,0,0,1,5,1,22,0,0,3,1
7701,0,9,0,0,0,4,5,184,0,0,535,0
7801,0,3,0,0,0,18,5,0,0,24,95,0
7901,0,13,0,0,1,7,3,3,0,1,24,0
8001,0,13,0,0,0,8,6,10,0,0,43,0
8101,0,2,0,0,0,17,11,35,0,0,114,0
8201,0,7,5,2,0,0,1,2,0,0,232,0
8301,0,0,0,0,0,4,2,5,0,3,23,0
8401,0,5,1,0,0,3,4,0,0,2,3,0
8501,0,3,2,1,0,5,8,2,0,0,0,0
8601,2,5,1,2,2,14,3,12,0,7,39,0
8701,0,1,0,1,0,23,2,1,0,0,15,0
8801,0,201,5,0,2,0,4,2,0,1,19,0
8901,2,2,0,0,1,4,3,14,0,0,200,0
9001,0,3,1,1,0,4,10,120,1,0,57,0
9101,1,2,0,0,15,2,6,22,0,0,49,0
9201,0,1,0,0,0,4,3,0,0,0,73,0
9301,1,3,0,0,0,1,3,0,58,1,1328,0
9401,0,4,1,0,0,3,6,0,0,4,23,0
9501,0,2,0,0,1,1,6,2,1,1,117722,0
9601,2,3,0,1,0,5,25,1,0,0,15,0
9701,0,3,0,0,0,4,207,0,1,0,2204,0
9801,0,5,0,0,1,18,6,15,0,0,176694,0
9901,0,3,0,2,0,8,0,0,0,0,26,0
10001,0,2,1,0,0,9,5,0,0,0,40,0
10101,5765,10,0,0,0,2,5765,7,0,1,29631,0
10201,0,3,0,0,0,0,1,2,0,0,459,0
10301,1,460,0,0,0,1,5,2,0,0,111,0
10401,0,1,4,0,0,2,3,0,0,0,30,0
10501,0,1,0,0,0,14,3,0,1,0,60,0
10601,0,1,51,0,0,2,1,11,0,0,105,0
10701,1,7,0,0,0,2,0,1,0,3,91,0
10801,0,9,0,0,0,0,1,75,2,0,1308,0
10901,0,22,4,0,0,0,0,4,0,0,28,0
11001,0,3,0,0,0,1,4,0,0,0,24,0
11101,0,5,0,1,2,3,3,0,1,1,51,0
11201,0,7,0,7,69,7,38,6,0,0,6,0
11301,1,291,0,0,1,16,6,34,0,0,331,0
11401,0,2,0,0,0,20,0,6,1,0,361,0
11501,0,11,0,0,3,98,4291,10,0,1,48,0
11601,0,0,0,1,1,3,0,2,0,1,33,0
11701,1,97,0,0,0,0,3,3,0,2,4842,0
11801,0,20,0,0,0,1,2,0,2,2,26,0
11901,0,8,0,0,0,2,0,0,0,0,47,0
12001,0,1164,1,1,52,1,13,6,0,0,76,0
12101,0,15,1,0,0,3,2,3,0,0,47,0
12201,3,0,0,0,0,1,3,2,0,0,211,1
12301,8,3,0,0,0,1986,8,0,0,0,136,0
12401,2,11,0,0,0,32,0,0,1,0,22,0
12501,2,8,2,0,8,0,15,2,0,0,14,0
12601,0,3,0,1,0,4,0,1,1,1,35,0
12701,1,35,0,0,0,173,34,9,0,25,86,0
12801,0,4,0,0,0,14,5,3,0,0,263,0
12901,0,12,0,0,0,4,2,2,0,0,21024,0
13001,0,15,0,0,0,2,1,2,0,1,7243,0
13101,1,4,0,0,0,3,0,0,0,1,307,0
13201,3,1,19,0,0,5,0,1,1,0,25,0
13301,0,19,1,1,0,3,1,20,0,0,10,0
13401,1,0,2,0,0,7,4,0,0,3,45,0
13501,0,0,0,0,0,1,0,4,3,0,54,0
13601,2,1,1,0,0,1,2,12,1,1,51,1
13701,1,273,0,0,1,1,2,1401,0,0,118,0
13801,0,2,1,0,0,9,0,3,0,4,243,0
13901,2,2,0,10,0,12,6,1,0,0,15,0
14001,342,3,0,24,1,1,1,2,0,0,0,0
14101,3,4,0,0,0,6,27,3,0,4,215,1
14201,110,7,0,0,0,1,0,6,0,44,19,0
14301,13,3,0,0,0,2,0,11,0,0,13,1
14401,3,220,0,0,0,147232,1,2,0,0,206428,0
14501,1,5,0,0,0,1,316,3,0,0,24,1
14601,0,3,0,0,1,2,0,7,0,0,181,0
14701,0,6,0,0,0,7,11,7,0,0,18,0
14801,1,0,0,0,1,12,0,19,0,0,40,0
14901,13,0,0,0,0,4,1,1,0,0,85,0
15001,0,3,0,0,0,2254,4,2,0,0,13,0
15101,0,6,0,0,2,3,1,0,0,0,6,0
15201,0,4,4,0,0,6,0,2,0,0,58,0
15301,0,1,0,1,0,3,0,7,0,0,32,0
15401,2,53,0,0,1,2,58,53,0,1,11,0
15501,0,1,0,0,0,2,2,36,0,1,79,0
15601,0,2,0,0,1,9,13,9,0,1,32,0
15701,0,6,0,2,1,0,0,1,0,1,34,0
15801,0,0,0,0,0,4,0,4,0,2,33,0
15901,2,8,0,0,0,2,2,17,1,1,18,0
16001,0,0,1,0,0,2,0,0,0,0,242,10
16101,0,0,0,4,0,4,0,0,1,0,50,0
16201,0,23,0,0,0,119,5,7,0,0,31,0
16301,0,10,1,0,0,2,1,4,0,0,262,0
16401,0,9,0,0,0,22,2,0,0,0,22,0
16501,0,3,0,0,0,4,0,2,1,0,14,0
16601,0,0,0,1,0,2,20,2,0,0,9,0
16701,0,2,0,0,0,1,3,1,0,0,19,0
16801,5,1,0,0,0,18,3,4,0,0,6,0
16901,0,2,0,0,0,8,9,17,0,0,8,0
17001,0,2,0,1,0,17,0,179,0,0,15,0
17101,0,1,0,1,0,10,0,12,0,7,196,0
17201,0,6,0,0,170,9,0,5,0,0,6,0
17301,0,1,0,1,0,2,1,3,0,0,158,7
17401,0,178,0,3,0,2,7,29,0,0,88296,0
17501,5,3,0,0,1,2,1,17,2,1,55,0
17601,0,142032,1,0,0,2,0,3,0,0,43,0
17701,0,503,0,1,0,2,0,5,0,0,1643,0
17801,0,1,0,0,0,4,0,0,0,2,18,0
17901,0,2,0,0,0,4,1,6,0,0,32,0
18001,0,5,0,0,0,3,2,3,0,0,18,0
18101,0,10,0,0,0,12,6,5,0,1,55,0
18201,0,12,2,3,0,1,0,6,0,0,15,0
18301,0,7,0,0,0,7,7,1,0,0,237,0
18401,0,6,0,6,0,288,1,5,0,0,16,0
18501,0,15,1,0,57,9,4,6,0,0,151,9
18601,0,2,0,0,1,3,0,28,0,0,47,0
18701,0,1,0,0,0,7,44,30,0,0,66,0
18801,1,6,0,0,0,8,2,9,0,0,50,0
18901,0,24,0,0,0,6,1,9,0,0,18,0
19001,0,7,0,3,0,4,3,7,0,0,277,0
19101,0,0,0,0,0,2,1,2,0,0,43,0
19201,0,15,1,0,0,109,1,2,0,0,30,0
19301,0,3,0,0,0,7,0,0,0,0,56,0
19401,0,1,0,0,0,1,3,0,0,0,15,0
19501,0,3,0,14,1,7,0,42,0,1,60,0
19601,0,4,0,0,0,3,1,11,0,0,14,0
19701,1,20,0,3,0,2,1,10,0,0,4,0
19801,0,19,0,0,1,8,3,12,0,0,117,0
19901,0,3,0,0,0,0,0,6,0,0,58908,0
20001,2,29447,4,0,0,8,2,6,0,0,2,0
20101,0,3,2,0,2,4,6,4,0,0,223,0
20201,0,228,1,0,0,6,47,0,0,0,15,0
20301,0,6,1,63,0,8,455,2,0,3,124,0
20401,1,5,0,0,1,4,2,9,1,0,44,0
20501,0,1,0,0,0,8,0,7,0,0,5,0
20601,0,0,0,0,2,2,11,35,0,0,6,0
20701,3,6,0,0,1,3,0,7,0,0,27,0
20801,0,2,0,0,0,4,45,0,0,0,59,0
20901,1,0,0,0,0,9,11,5,0,0,11,0
21001,0,115,0,0,0,1,4,8,0,0,109,0
21101,0,27,0,1,3,0,0,6,0,0,27,0
21201,0,3,3,7,0,0,17,3,3,0,10,0
21301,2,1,1,0,0,1,5,3,0,3,17,0
21401,0,2,0,0,1,3,2,10,0,0,5,0
21501,0,4,9,44,1,4,1,25,2,1,8,9
21601,0,16,173,7,1,25,7,20,12,5,212475,0
21701,1,2,1,0,0,58857,14867,38,3,3,679,0
21801,0,5,2,0,0,29449,1,6,2,5,2002,0
21901,0,4,4788,1,57,5,0,78,3,274,17,0
22001,2,5,0,0,2,7,0,96,6,1,25,0
22101,1,15,3,3,206522,1,1,29,3,0,2,0
22201,18,35,1,16,0,5,112,46,3,2,17073,0
22301,2,3,3,1,0,0,18,7,3,1,34,0
22401,0,466,0,0,0,0,16,33,1,0,79,0
22501,3,1,1,0,0,6,647086,7,0,0,9,1
22601,0,147287,0,3,2,4,227,3,0,0,30,1
22701,1,30,117703,0,0,12,0,9,1,13,149,0
22801,0,58,2,0,8,2,63,15,0,10,7,0
22901,1,2,6,1,5,1,13,9,0,18,212,0
23001,11,117363,1,57,1,62,132483,0,0,0,43,5
23101,1,0,0,0,1,2,2,14,0,0,146,0
23201,2,114,82,54,0,7,2,6,0,5,34,0
23301,1,6,0,0,5,4,3,17,2,0,11,0
23401,1,1,0,0,3,5,22,24,0,0,21,0
23501,505,3,4,1,0,16,1,46,7,12,35,1
23601,1,66,4,1,0,9,14,10,6,7,546,6
23701,1,1250,1,0,0,44,1,1,0,0,98,0
23801,0,4,1,0,0,4,2,8,0,1,779,0
23901,0,48,1,0,0,23,2,0,1,0,11,0
24001,0,2,0,2,1,5,3,100,0,2,42,0
24101,1,1,137,1,0,2,21,11,0,2,57,0
24201,3,0,0,0,0,49,0,0,0,0,149,0
24301,0,3,0,0,4,3,49,7,2,69,197,0
24401,1,2,4,0,5,3,0,1,0,0,16,0
24501,0,3,0,0,11,2,3,5,1,0,21,0
24601,0,10,2,1,0,13,0,24,5,0,14,0
24701,1,0,0,0,2,23,2,130,0,0,59,0
24801,0,3,0,0,43,4,0,10,40,0,5,0
24901,0,5,0,0,0,9,2,26,12,2,12,15
25001,0,1,28,0,88,2,3,19,86,0,15,0
25101,1,4,0,0,0,32,1,21,14,3,6,0
25201,1,3,0,23,1,2,5,67,0,0,24,0
25301,2,1,0,0,1,16,2,65,0,2,59,0
25401,2,6,1,0,0,12,16,70,31,26,4687,1
25501,915,4,3,1,10,59,6,53,1,6,412,1
25601,2,1,4,1,2,10,5,2230,6,4,80,0
25701,2,8,0,0,5,7,1,47,1,1,435,1
25801,0,52,0,0,0,8,4,30,0,0,9064,1
25901,1,6,1,0,1,40,13,3892,1,8,842,0
26001,0,5,0,1,1,5,61,11,2,66,147302,0
26101,7,1,0,1,1,15,1,14,1,1,73,0
26201,0,1,1,0,0,1,1,7,2,0,22,0
26301,0,2,0,0,0,2,7,12,0,0,5,0
26401,6,3,0,0,0,28,0,2,3,3,267,3
26501,0,5,0,2,0,4,1,6261,0,2,10,2
26601,0,3,0,1,0,24,0,19,1,0,38,0
26701,0,2,0,0,0,20,1,16,4,1,50,0
26801,0,82,0,0,2,4,7,43,0,0,118276,1
26901,0,28,0,0,0,14,2,7,5,1,55,1
27001,2,2,2,2,1,0,7,21,5,2,16,0
27101,0,9,0,0,0,5,1,1,0,0,37,0
27201,4,3,0,0,0,7,5,20,0,3,44,0
27301,117790,6,4,1,0,206336,0,15,117813,0,103,1
27401,0,1,0,0,1,7,24,8,0,0,90,0
27501,45,289,2,15,0,10,6,13,2,9,802,1
27601,2,5,0,0,8,6,8,134,3,2,168,0
27701,0,3,0,0,3,17,10,19,1,2,39,1
27801,9,24,0,1,26,13,3,6,1,8,1029,6
27901,0,15,0,0,3,15,4,6,0,2,42,3
28001,226269,93,0,0,2,47,295,239,3,0,200,1
28101,0,190,0,0,3,13,37,56,0,1,37,1
28201,10,5,249,4,118,8,46,76,3,25,122,2
28301,3,6,1,0,0,13,34,120,30,5,264,0
28401,0,7,0,0,0,4,7,3,5,1,112,0
28501,0,2,0,0,0,12,5,7,10,2,56,0
28601,1,8,0,0,1,4,0,2,0,6,89,0
28701,8,6,1,0,1,9,1,1661,0,0,238,3
28801,8460,16,1044,7,5,6,14,169,8463,2,118,8
28901,2,1,1,2,8,33,7,119,1,1,272,1
29001,5,0,1,3,11,4,5,39,0,0,48,0
29101,1,2,3,0,0,0,4,18,3,1,377,0
29201,3,52,0,0,0,2,10,32,3,0,223,5
29301,0,6,0,0,0,5,1,44,3,1,119,0
29401,0,6,4,1,22,5,42,584,1,0,57,0
29501,0,19,117730,0,0,0,3,38,2,2,290,0
29601,0,10,3,1,1,2,3,56,0,0,442,508
29701,6,10,1,4,13,5,148,393,9,4,891,0
29801,0,0,0,0,0,0,0,0,0,1,1,0
29901,0,0,0,0,0,0,0,0,0,0,0,0
